episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0001,2.1690,1503,500,1503,500,1.0173,1.0138,0.000664217,0.000676866,0.00199952,0.00202766
0,Hankel a0 rollout,1,1.0002,4.9591,1503,500,1503,500,1.0351,1.0252,0.00066493,0.000688694,0.00199902,0.00205042
0,Hankel a1 rollout,1,1.0009,7.5705,1503,500,1503,500,1.0826,1.0581,0.000664247,0.000720295,0.0019973,0.00211612
0,Hankel a2 rollout,3,1.0025,8.0096,1503,500,1503,500,92.6832,57.5591,0.000221627,0.0616655,0.000666221,0.115118
0,Hankel a3 rollout,4,1.0022,10.1189,1503,500,1503,500,117.0507,92.1253,0.000166387,0.0778781,0.000500178,0.184251
0,Hankel a4 rollout,1,1.0006,6.4254,1503,500,1503,500,1.0562,1.0456,0.000663092,0.000702704,0.00199698,0.00209126
0,Hankel a5 rollout,1,1.0009,6.9551,1503,500,1503,500,1.0613,1.0462,0.000661239,0.000706139,0.00198984,0.00209247
100,Hankel Q rollout,14,1.0042,1.1345,1503,500,1503,500,2.0599,1.6556,0.000266396,0.00137053,0.0013368,0.00331128
100,Hankel a0 rollout,487,14.2265,1.1593,1503,500,1503,500,1.2101,1.0184,0.000534607,0.000805135,0.00196665,0.00203679
100,Hankel a1 rollout,485,9.3578,1.0910,1503,500,1503,500,1.1382,1.0247,0.000561924,0.000757318,0.00192646,0.00204934
100,Hankel a2 rollout,486,3.3470,1.1359,1503,500,1503,500,1.1532,1.0203,0.000545694,0.00076724,0.00195197,0.00204055
100,Hankel a3 rollout,493,6.0736,1.3515,1503,500,1503,500,1.1481,1.0116,0.000498679,0.00076388,0.00196562,0.00202316
100,Hankel a4 rollout,488,6.6634,1.1541,1503,500,1503,500,1.1522,1.0190,0.000557421,0.000766614,0.00196072,0.00203803
100,Hankel a5 rollout,493,7.7740,1.2401,1503,500,1503,500,1.1246,1.0112,0.000554038,0.000748261,0.00194441,0.00202239
200,Hankel Q rollout,3,1.0013,1.0693,1503,500,1503,500,7.6768,6.4904,0.000223325,0.00510763,0.000677317,0.0129809
200,Hankel a0 rollout,491,15.7209,1.2183,1503,500,1503,500,1.0706,1.0129,0.000605395,0.000712294,0.00196675,0.00202578
200,Hankel a1 rollout,481,6.2323,1.0851,1503,500,1503,500,1.1542,1.0317,0.000564302,0.000767957,0.0019474,0.00206343
200,Hankel a2 rollout,489,3.3299,1.1371,1503,500,1503,500,1.0855,1.0173,0.000617587,0.000722242,0.00197372,0.00203469
200,Hankel a3 rollout,494,12.7231,1.4937,1503,500,1503,500,1.1262,1.0109,0.000591903,0.000749268,0.00197457,0.0020218
200,Hankel a4 rollout,482,13.9843,1.1721,1503,500,1503,500,1.1093,1.0321,0.000594682,0.000738031,0.00194165,0.00206411
200,Hankel a5 rollout,494,23.4551,1.3801,1503,500,1503,500,1.1072,1.0103,0.000604629,0.000736631,0.00197258,0.00202068
300,Hankel Q rollout,1,1.0007,1.0612,1503,500,1503,500,1.0238,1.0075,0.00062469,0.000681143,0.00190238,0.00201498
300,Hankel a0 rollout,488,11.6818,1.2193,1503,500,1503,500,1.0952,1.0164,0.000570219,0.000728709,0.00195218,0.00203288
300,Hankel a1 rollout,491,3.1033,1.1373,1503,500,1503,500,1.0749,1.0133,0.000594647,0.000715146,0.00195661,0.00202659
300,Hankel a2 rollout,489,4.6579,1.1600,1503,500,1503,500,1.1206,1.0170,0.000587098,0.000745574,0.00197233,0.00203398
300,Hankel a3 rollout,493,18.7010,1.5112,1503,500,1503,500,1.1087,1.0118,0.000610584,0.00073768,0.00197323,0.00202363
300,Hankel a4 rollout,486,12.4030,1.1867,1503,500,1503,500,1.1218,1.0222,0.000601048,0.000746401,0.00192802,0.0020444
300,Hankel a5 rollout,492,15.8750,1.3527,1503,500,1503,500,1.0750,1.0145,0.000601691,0.000715263,0.00196778,0.00202899
400,Hankel Q rollout,1,1.0006,1.0477,1503,500,1503,500,1.0185,1.0111,0.000611118,0.000677652,0.00187025,0.00202217
400,Hankel a0 rollout,487,12.1157,1.2091,1503,500,1503,500,1.1029,1.0226,0.000598932,0.000733816,0.00197,0.00204512
400,Hankel a1 rollout,487,3.0721,1.1327,1503,500,1503,500,1.1400,1.0193,0.000595529,0.000758466,0.00195276,0.00203865
400,Hankel a2 rollout,486,4.5347,1.1703,1503,500,1503,500,1.1781,1.0189,0.000585586,0.000783816,0.0019397,0.00203788
400,Hankel a3 rollout,494,9.5399,1.4878,1503,500,1503,500,1.1265,1.0110,0.000596601,0.000749509,0.00196435,0.00202194
400,Hankel a4 rollout,480,12.2545,1.2499,1503,500,1503,500,1.1705,1.0353,0.000568711,0.000778777,0.00195765,0.00207068
