grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03
0,10001,17,3,251,10,0,30.969772338867188,5.814277172088623,5.64529275894165,5.286403656005859,5.173933982849121,5.082076549530029,4.957974910736084,4.788843631744385,4.712527751922607,4.66795015335083,4.3827409744262695,4.236853122711182,4.103732585906982,3.9185891151428223,3.89013671875,3.64985990524292,3.3852968215942383,13.61765193939209,5.0077104568481445,4.85329008102417
0,10001,17,3,251,10,1,11.392635345458984,5.3013834953308105,5.079228401184082,5.009217262268066,4.789391994476318,4.713188648223877,4.42846155166626,4.371886730194092,4.035211563110352,3.9492299556732178,3.7757112979888916,3.7114670276641846,3.6343801021575928,3.3515307903289795,3.1182610988616943,2.6588943004608154,2.5009512901306152,5.381723403930664,4.06348180770874,4.041187763214111
5000,15001,17,3,252,15,0,2158.355224609375,66.699462890625,43.124691009521484,32.322837829589844,28.231300354003906,25.20243263244629,22.20784568786621,20.820178985595703,17.9757137298584,15.941155433654785,13.75745677947998,12.80632495880127,11.674181938171387,11.196266174316406,10.882170677185059,10.225892066955566,9.193848609924316,909.589111328125,19.84721565246582,12.851436614990234
5000,15001,17,3,252,15,1,2161.31982421875,65.14334869384766,42.56401824951172,32.96906661987305,29.9641056060791,25.958681106567383,21.60577964782715,20.475059509277344,18.357786178588867,15.275641441345215,14.892801284790039,12.627287864685059,12.30008602142334,12.15837574005127,11.458745956420898,10.460953712463379,10.019330024719238,910.6130981445312,19.843868255615234,13.189294815063477
10000,20001,17,3,254,20,0,1970.550537109375,82.07328796386719,52.39628219604492,38.12691879272461,30.286136627197266,26.606441497802734,24.163854598999023,19.32632827758789,17.205825805664062,15.729799270629883,13.853917121887207,13.2746000289917,12.858633041381836,12.110272407531738,11.615213394165039,11.435415267944336,9.607542037963867,824.7423095703125,22.760202407836914,12.860174179077148
10000,20001,17,3,254,20,1,1973.20947265625,81.40833282470703,53.23816680908203,37.41905975341797,30.238645553588867,26.99759292602539,23.88812828063965,18.351694107055664,16.705631256103516,15.243947982788086,13.952393531799316,12.82163143157959,12.219217300415039,11.424308776855469,11.01602840423584,10.663002967834473,10.0977201461792,824.7094116210938,21.843076705932617,13.836341857910156
15000,25001,17,3,255,25,0,2006.8936767578125,84.23966979980469,47.53049850463867,38.998634338378906,36.47213363647461,30.283159255981445,24.279415130615234,19.17391586303711,17.318788528442383,15.524056434631348,14.502469062805176,13.303274154663086,13.029094696044922,12.60922622680664,11.246760368347168,10.833052635192871,10.201581954956055,841.0696411132812,21.97102928161621,12.246359825134277
15000,25001,17,3,255,25,1,2000.3201904296875,83.6474609375,48.48152160644531,38.53342056274414,36.73054122924805,30.224451065063477,24.802648544311523,20.103342056274414,18.17137908935547,15.561500549316406,14.447099685668945,13.473774909973145,13.097859382629395,12.17380142211914,11.021604537963867,10.793180465698242,9.860054969787598,840.3888549804688,24.367198944091797,13.86629867553711
20000,30001,17,3,254,30,0,1650.67724609375,91.52102661132812,56.115478515625,41.60332489013672,28.124549865722656,26.924983978271484,19.167587280273438,18.908979415893555,16.207530975341797,14.795372009277344,12.563029289245605,11.112374305725098,10.869951248168945,10.183744430541992,9.667689323425293,8.95053482055664,8.414886474609375,692.6284790039062,19.327558517456055,12.705469131469727
20000,30001,17,3,254,30,1,1646.40869140625,92.68119812011719,56.4337272644043,41.21726989746094,28.16111946105957,26.901416778564453,20.112646102905273,18.34843635559082,16.04899787902832,14.868276596069336,12.672554969787598,11.761146545410156,10.683098793029785,10.072967529296875,9.774072647094727,9.542600631713867,8.735729217529297,689.2366333007812,18.944311141967773,12.55147647857666
25000,35001,17,3,253,35,0,2004.21875,143.9187469482422,67.65039825439453,45.66059112548828,32.52571487426758,31.39295196533203,29.012910842895508,23.424732208251953,20.834243774414062,17.45705223083496,16.85308837890625,15.795706748962402,14.67475700378418,13.601906776428223,13.341349601745605,12.650031089782715,12.204745292663574,840.7062377929688,26.4793758392334,15.684258460998535
