episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0003,3.0435,1503,500,1503,500,1.0312,1.0216,0.000662247,0.000686074,0.001995,0.00204325
0,Hankel a0 rollout,1,1.0009,6.4180,1503,500,1503,500,1.0318,1.0236,0.000656385,0.000686491,0.00197878,0.00204724
0,Hankel a1 rollout,1,1.0002,2.5719,1503,500,1503,500,1.0034,1.0007,0.000649345,0.000667592,0.00197375,0.00200141
0,Hankel a2 rollout,1,1.0010,4.5124,1503,500,1503,500,1.0326,1.0240,0.000656225,0.000687045,0.00199047,0.00204804
0,Hankel a3 rollout,1,1.0001,2.8557,1503,500,1503,500,1.0111,1.0056,0.000660675,0.000672712,0.0019948,0.00201119
0,Hankel a4 rollout,3,1.0022,11.4586,1503,500,1503,500,147.5656,94.3643,0.000221794,0.0981807,0.000667312,0.188729
0,Hankel a5 rollout,3,1.0018,5.2195,1503,500,1503,500,80.3945,47.6083,0.000220488,0.0534894,0.000666688,0.0952167
100,Hankel Q rollout,44,1.0740,1.3847,1503,500,1503,500,2.6620,2.1102,1.19115e-05,0.00177115,0.00161504,0.00422041
100,Hankel a0 rollout,483,11.3405,1.0080,1503,500,1503,500,1.4033,1.0257,0.000159832,0.000933684,0.00188367,0.00205131
100,Hankel a1 rollout,493,10.0374,1.0948,1503,500,1503,500,1.4045,1.0123,8.28749e-05,0.000934437,0.00191567,0.00202468
100,Hankel a2 rollout,491,12.5329,1.0454,1503,500,1503,500,1.2398,1.0136,0.000505184,0.000824883,0.00195941,0.00202728
100,Hankel a3 rollout,493,14.7892,1.1463,1503,500,1503,500,1.2232,1.0110,0.000380001,0.000813812,0.00195967,0.00202204
100,Hankel a4 rollout,491,9.3976,1.0310,1503,500,1503,500,1.3321,1.0128,0.000188857,0.000886302,0.00195219,0.00202551
100,Hankel a5 rollout,491,3.2078,1.0814,1503,500,1503,500,1.2520,1.0160,0.000485768,0.000832979,0.00196334,0.00203202
200,Hankel Q rollout,21,1.0049,1.1115,1503,500,1503,500,2.5554,1.7733,0.000184038,0.00170017,0.00141854,0.0035467
200,Hankel a0 rollout,479,15.3620,1.0051,1503,500,1503,500,1.1656,1.0336,0.000580459,0.000775547,0.00191543,0.00206728
200,Hankel a1 rollout,494,32.1940,1.1320,1503,500,1503,500,1.0926,1.0094,0.00060787,0.000726948,0.00197607,0.00201874
200,Hankel a2 rollout,489,17.1895,1.0256,1503,500,1503,500,1.0745,1.0127,0.000584147,0.000714914,0.00195401,0.00202533
200,Hankel a3 rollout,493,11.3574,1.1059,1503,500,1503,500,1.1004,1.0094,0.000612245,0.000732133,0.00196049,0.00201873
200,Hankel a4 rollout,491,15.1664,1.0385,1503,500,1503,500,1.1506,1.0140,0.000586232,0.000765549,0.00195895,0.00202806
200,Hankel a5 rollout,492,3.0541,1.1192,1503,500,1503,500,1.1707,1.0154,0.000591444,0.000778924,0.00196386,0.00203083
300,Hankel Q rollout,26,1.0559,1.2105,1503,500,1503,500,3.1042,2.1365,0.00011007,0.00206533,0.00163044,0.00427309
300,Hankel a0 rollout,480,16.1603,1.0106,1503,500,1503,500,1.2081,1.0358,0.000253067,0.0008038,0.00193894,0.00207161
300,Hankel a1 rollout,492,12.6229,1.1163,1503,500,1503,500,1.2523,1.0126,0.000165469,0.000833216,0.00196243,0.00202519
300,Hankel a2 rollout,490,19.1940,1.0449,1503,500,1503,500,1.1985,1.0161,0.000536059,0.000797434,0.00196834,0.0020322
300,Hankel a3 rollout,493,22.9214,1.1048,1503,500,1503,500,1.1236,1.0115,0.000428927,0.00074754,0.00196502,0.00202299
300,Hankel a4 rollout,488,17.5679,1.0303,1503,500,1503,500,1.2292,1.0179,0.000450186,0.000817838,0.0019741,0.00203578
300,Hankel a5 rollout,491,6.4184,1.1195,1503,500,1503,500,1.2126,1.0159,0.000564767,0.000806753,0.00196754,0.00203172
400,Hankel Q rollout,12,1.0024,1.1048,1503,500,1503,500,2.4917,2.2165,0.000264411,0.0016578,0.00126719,0.00443308
400,Hankel a0 rollout,486,8.9030,1.0133,1503,500,1503,500,1.1634,1.0192,0.000565268,0.000774026,0.00192993,0.00203842
400,Hankel a1 rollout,495,9.0594,1.1567,1503,500,1503,500,1.0665,1.0094,0.000618215,0.000709599,0.00198019,0.00201884
400,Hankel a2 rollout,489,9.8581,1.0292,1503,500,1503,500,1.0991,1.0125,0.00059467,0.000731252,0.00195954,0.00202495
400,Hankel a3 rollout,491,15.7921,1.0940,1503,500,1503,500,1.1388,1.0152,0.00058075,0.000757687,0.00197995,0.00203047
400,Hankel a4 rollout,487,9.6463,1.0330,1503,500,1503,500,1.1039,1.0204,0.000581029,0.000734438,0.00194788,0.00204075
400,Hankel a5 rollout,491,4.2108,1.1395,1503,500,1503,500,1.2246,1.0130,0.00056911,0.000814794,0.00193845,0.00202591
500,Hankel Q rollout,14,1.0474,1.2796,1503,500,1503,500,8.2525,3.1930,1.5529e-07,0.00549068,0.000549537,0.00638607
500,Hankel a0 rollout,489,8.0289,1.0277,1503,500,1503,500,1.4395,1.0140,0.000476254,0.000957735,0.00194858,0.00202794
500,Hankel a1 rollout,494,8.9546,1.1409,1503,500,1503,500,1.1405,1.0101,0.000480549,0.000758827,0.00196274,0.00202023
500,Hankel a2 rollout,492,13.6846,1.0443,1503,500,1503,500,1.5430,1.0116,0.000460978,0.00102661,0.00196156,0.0020232
500,Hankel a3 rollout,483,3.5657,1.0678,1503,500,1503,500,1.4616,1.0309,2.3329e-05,0.000972467,0.00194388,0.00206185
500,Hankel a4 rollout,481,4.2370,1.0159,1503,500,1503,500,1.3945,1.0319,1.01601e-05,0.000927824,0.00192653,0.00206385
500,Hankel a5 rollout,492,5.0812,1.0947,1503,500,1503,500,1.3280,1.0150,0.000512473,0.000883587,0.00194867,0.00203004
600,Hankel Q rollout,3,1.0014,1.0522,1503,500,1503,500,7.9634,7.5331,0.000224703,0.00529831,0.000679545,0.0150661
600,Hankel a0 rollout,478,11.6999,1.0286,1503,500,1503,500,1.1061,1.0410,0.000596065,0.000735948,0.00196254,0.00208192
600,Hankel a1 rollout,493,10.2020,1.2128,1503,500,1503,500,1.0822,1.0122,0.000605407,0.000720021,0.0019625,0.00202445
600,Hankel a2 rollout,484,11.9687,1.0326,1503,500,1503,500,1.1455,1.0264,0.000569452,0.00076214,0.0019192,0.00205275
600,Hankel a3 rollout,486,17.0233,1.1215,1503,500,1503,500,1.1235,1.0248,0.000586901,0.000747492,0.00196488,0.00204967
600,Hankel a4 rollout,487,11.1518,1.0270,1503,500,1503,500,1.1516,1.0202,0.000602344,0.000766178,0.00196592,0.00204045
600,Hankel a5 rollout,490,9.9478,1.1358,1503,500,1503,500,1.1200,1.0162,0.000594596,0.00074517,0.0019635,0.00203241
