episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0002,1.4717,1503,500,1503,500,1.0829,1.0661,0.00061658,0.000720502,0.00193035,0.00213213
0,Hankel a0 rollout,1,1.0005,1.4031,1503,500,1503,500,1.3276,1.1496,0.000495343,0.000883281,0.00163517,0.0022991
0,Hankel a1 rollout,2,1.0018,1.5228,1503,500,1503,500,3.6999,3.2161,0.000327261,0.00246168,0.00100685,0.00643225
100,Hankel Q rollout,2,1.0012,1.0504,1503,500,1503,500,2.3706,2.3244,0.000328716,0.00157725,0.000988485,0.00464872
100,Hankel a0 rollout,141,1.9638,3.9194,1503,500,1503,500,7.2417,3.5012,3.25167e-05,0.00481819,0.000103166,0.00700247
100,Hankel a1 rollout,86,1.1932,2.3230,1503,500,1503,500,9.4426,5.6444,3.55602e-05,0.00628252,0.000113418,0.0112887
200,Hankel Q rollout,1,1.0002,1.0142,1503,500,1503,500,1.0006,1.0006,0.000663271,0.000665764,0.00199587,0.00200126
200,Hankel a0 rollout,33,2.1843,1.2338,1503,500,1503,500,8.0274,3.8195,0.000538805,0.0053409,0.00162677,0.00763897
200,Hankel a1 rollout,41,2.3242,1.1297,1503,500,1503,500,9.7308,5.6661,0.000534557,0.00647423,0.00166844,0.0113322
300,Hankel Q rollout,1,1.0001,1.0110,1503,500,1503,500,1.0007,1.0006,0.000664077,0.000665774,0.00199745,0.00200121
300,Hankel a0 rollout,30,2.1260,1.2304,1503,500,1503,500,4.7842,2.9029,0.000602381,0.00318307,0.00179395,0.00580578
300,Hankel a1 rollout,36,2.3460,1.0932,1503,500,1503,500,4.1200,3.8100,0.000523329,0.00274117,0.00153645,0.00761996
400,Hankel Q rollout,1,1.0000,1.0072,1503,500,1503,500,1.0004,1.0004,0.000664147,0.000665603,0.00199698,0.00200074
400,Hankel a0 rollout,64,2.1387,1.2145,1503,500,1503,500,6.4896,3.6735,0.000463822,0.00431774,0.00140895,0.00734705
400,Hankel a1 rollout,154,2.3532,1.1322,1503,500,1503,500,5.3816,2.8955,0.000414199,0.0035806,0.00137385,0.00579093
500,Hankel Q rollout,1,1.0000,1.0052,1503,500,1503,500,1.0002,1.0002,0.000663927,0.000665498,0.00199671,0.00200031
500,Hankel a0 rollout,107,2.1165,1.2033,1503,500,1503,500,6.7668,3.7283,0.000292378,0.00450218,0.00108321,0.00745651
500,Hankel a1 rollout,219,2.3704,1.1313,1503,500,1503,500,4.7843,2.2045,0.000194689,0.00318319,0.000976757,0.004409
600,Hankel Q rollout,1,1.0000,1.0050,1503,500,1503,500,1.0003,1.0003,0.000664219,0.000665542,0.00199736,0.00200061
600,Hankel a0 rollout,34,2.1251,1.2490,1503,500,1503,500,1.1657,1.0456,0.000594771,0.000775605,0.00188237,0.00209115
600,Hankel a1 rollout,32,2.2791,1.1327,1503,500,1503,500,6.8741,5.6275,0.00051882,0.00457361,0.00158691,0.0112551
700,Hankel Q rollout,1,1.0000,1.0043,1503,500,1503,500,1.0002,1.0002,0.000664453,0.000665486,0.00199805,0.0020004
700,Hankel a0 rollout,108,2.0987,1.2244,1503,500,1503,500,6.3686,3.7578,0.000477863,0.00423723,0.00144612,0.00751557
700,Hankel a1 rollout,103,2.2991,1.1221,1503,500,1503,500,6.2014,3.7336,0.000477962,0.00412601,0.00146034,0.00746711
800,Hankel Q rollout,1,1.0000,1.0037,1503,500,1503,500,1.0002,1.0002,0.000664714,0.000665452,0.00199848,0.00200033
800,Hankel a0 rollout,54,2.1582,1.2053,1503,500,1503,500,6.0641,3.4263,0.000456036,0.00403464,0.00162005,0.00685256
800,Hankel a1 rollout,78,2.3407,1.1074,1503,500,1503,500,5.0329,4.2343,0.000353002,0.0033486,0.00153445,0.00846855
900,Hankel Q rollout,1,1.0000,1.0032,1503,500,1503,500,1.0002,1.0002,0.000664693,0.000665443,0.00199855,0.00200031
900,Hankel a0 rollout,292,2.1424,1.2094,1503,500,1503,500,1.9527,1.5661,0.000437874,0.0012992,0.00167206,0.00313223
900,Hankel a1 rollout,271,2.3335,1.1275,1503,500,1503,500,2.5071,1.7307,0.00041817,0.00166808,0.00168267,0.00346133
