episode,reward,steps
0,6.192983,1000
1,5.778518,1000
2,2.376806,1000
3,0.011264,1000
4,-4.536772,1000
5,1.095376,1000
6,15.189446,1000
7,5.879065,1000
8,-8.308197,1000
9,-13.434587,1000
10,8.964546,1000
11,34.694591,1000
12,22.35878,1000
13,22.103212,1000
14,18.969163,1000
15,29.665026,1000
16,32.329131,1000
17,29.981411,1000
18,39.059937,1000
19,7.336109,1000
20,31.070261,1000
21,29.267802,1000
22,6.343877,1000
23,15.849246,1000
24,6.58877,1000
25,7.712069,1000
26,14.677766,1000
27,19.327002,1000
28,30.061137,1000
29,28.640806,1000
30,22.894408,1000
31,4.922184,1000
32,41.738248,1000
33,43.206691,1000
34,42.742724,1000
35,43.576421,1000
36,49.33263,1000
37,40.788172,1000
38,45.001713,1000
39,43.81295,1000
40,35.26004,1000
41,37.391791,1000
42,36.151381,1000
43,20.55524,1000
44,31.511458,1000
45,36.46165,1000
46,-6.350119,1000
47,7.957513,1000
48,33.32591,1000
49,27.834776,1000
50,18.460744,1000
51,31.188737,1000
52,37.316556,1000
53,36.781957,1000
54,22.632365,1000
55,13.38373,1000
56,41.192064,1000
57,38.775159,1000
58,20.724102,1000
59,-1.200229,1000
60,10.346542,1000
61,12.081959,1000
62,13.156865,1000
63,28.052294,1000
64,18.24693,1000
65,9.308783,1000
66,11.585102,1000
67,15.733861,1000
68,21.4222,1000
69,17.674835,1000
70,15.434013,1000
71,14.315172,1000
72,7.441337,1000
73,14.939446,1000
74,3.603506,1000
75,10.804292,1000
76,7.767443,1000
77,9.299832,1000
78,6.910247,1000
79,13.300317,1000
80,12.644904,1000
81,16.939489,1000
82,15.95526,1000
83,13.796,1000
84,15.423606,1000
85,19.488569,1000
86,14.483459,1000
87,18.68283,1000
88,16.893857,1000
89,19.897373,1000
90,16.935483,1000
91,24.857969,1000
92,24.465805,1000
93,1.307584,1000
94,-5.295973,1000
95,19.288299,1000
96,24.650928,1000
97,-3.825068,1000
98,0.333563,1000
99,-1.78922,1000
100,-3.680849,1000
101,61.89737,1000
102,56.90308,1000
103,49.660391,1000
104,55.581011,1000
105,76.383719,1000
106,52.556455,1000
107,74.460122,1000
108,53.314276,1000
109,51.807516,1000
110,31.026847,1000
111,49.555563,1000
112,60.028874,1000
113,53.942252,1000
114,85.943577,1000
115,32.962855,1000
116,14.726469,1000
117,11.152737,1000
118,14.982171,1000
119,14.159978,1000
120,18.792237,1000
121,33.353545,1000
122,36.990414,1000
123,119.939771,1000
124,79.728261,1000
125,100.300881,1000
126,35.460639,1000
127,42.243017,1000
128,135.111053,1000
129,21.528568,1000
130,44.364636,1000
131,23.351607,1000
132,13.416947,1000
133,73.235927,1000
134,30.668903,1000
135,109.8753,1000
136,60.050281,1000
137,96.4499,1000
138,58.270958,1000
139,117.798657,1000
140,237.075834,1000
141,278.710801,1000
142,280.048648,1000
143,269.857476,1000
144,277.821515,1000
145,274.078547,1000
146,278.788455,1000
147,287.433073,1000
148,281.909521,1000
149,292.525193,1000
150,297.464437,1000
151,297.099547,1000
152,291.383618,1000
153,291.06892,1000
154,291.608941,1000
155,287.377318,1000
156,281.613325,1000
157,282.544294,1000
158,282.59707,1000
159,293.653116,1000
160,299.706547,1000
161,297.375181,1000
162,295.009645,1000
163,299.79658,1000
164,298.368251,1000
165,297.972167,1000
166,298.387919,1000
167,306.256383,1000
168,310.188277,1000
169,316.983805,1000
170,309.962441,1000
171,303.489541,1000
172,297.538264,1000
173,290.286863,1000
174,293.737258,1000
175,296.196588,1000
176,297.855133,1000
177,308.416795,1000
178,302.37364,1000
179,307.159743,1000
180,303.143567,1000
181,304.244952,1000
182,305.886921,1000
183,308.757872,1000
184,307.586284,1000
185,304.333348,1000
186,306.166246,1000
187,316.7529,1000
188,305.037195,1000
189,312.804364,1000
190,315.063361,1000
191,311.32722,1000
192,315.294169,1000
193,314.211161,1000
194,323.428025,1000
195,314.331399,1000
196,317.099082,1000
197,316.592632,1000
198,314.347887,1000
199,315.773871,1000
200,313.937154,1000
201,312.250576,1000
202,319.328645,1000
203,310.821621,1000
204,310.948778,1000
205,315.34386,1000
206,310.716276,1000
207,319.532934,1000
208,318.92581,1000
209,325.505231,1000
210,318.599008,1000
211,316.098722,1000
212,314.702877,1000
213,315.638778,1000
214,308.405459,1000
215,311.225022,1000
216,308.288644,1000
217,318.962245,1000
218,312.692151,1000
219,314.426465,1000
220,320.628222,1000
221,319.824212,1000
222,318.54075,1000
223,321.30962,1000
224,315.646236,1000
225,319.438373,1000
226,318.059022,1000
227,323.945773,1000
228,315.368568,1000
229,323.449664,1000
230,315.128434,1000
231,320.64095,1000
232,315.703137,1000
233,321.965141,1000
234,321.758927,1000
235,321.301628,1000
236,322.887755,1000
237,328.138435,1000
