grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03
0,10001,17,3,251,10,0,13.699299812316895,1.7919590473175049,1.4529131650924683,1.325250506401062,1.1427415609359741,1.039184808731079,0.9479743242263794,0.8692886233329773,0.8307898640632629,0.8031681180000305,0.7521054148674011,0.7392728328704834,0.7276365756988525,0.6803132891654968,0.6319535970687866,0.5898674726486206,0.578719437122345,5.831564903259277,0.8831105828285217,0.7511763572692871
0,10001,17,3,251,10,1,12.543246269226074,1.992488980293274,1.5742002725601196,1.3494231700897217,1.2080918550491333,1.025801658630371,0.9273961186408997,0.7645302414894104,0.7333228588104248,0.6529337763786316,0.6285700798034668,0.5709764361381531,0.5130228996276855,0.4907126724720001,0.4710797071456909,0.46440771222114563,0.4183464050292969,5.438940525054932,0.8182188868522644,0.5482403635978699
5000,15001,17,3,251,15,0,621.0755004882812,62.88627624511719,42.52729415893555,21.710712432861328,18.087356567382812,15.636978149414062,11.79218578338623,9.175078392028809,8.490983009338379,7.401815891265869,6.6848602294921875,6.033961772918701,5.81289529800415,5.667958736419678,5.260818958282471,4.920036315917969,4.585294246673584,258.1570739746094,13.472965240478516,5.877999782562256
5000,15001,17,3,251,15,1,623.5662841796875,63.25246047973633,42.997650146484375,22.19417381286621,18.44410514831543,16.059982299804688,12.032403945922852,9.406329154968262,8.608044624328613,7.309300422668457,6.840470790863037,6.2284674644470215,5.902541637420654,5.414226055145264,5.237381935119629,5.11857795715332,4.4862565994262695,258.8841552734375,13.518491744995117,5.879323482513428
10000,20001,17,3,251,20,0,1022.8934326171875,58.203678131103516,23.48673439025879,14.7958402633667,10.082669258117676,7.8634819984436035,7.01188850402832,5.557619571685791,4.363345623016357,3.9280805587768555,3.8329083919525146,3.3604283332824707,3.1530961990356445,3.006049871444702,2.756366491317749,2.3807523250579834,1.9344111680984497,429.4644775390625,7.908372402191162,3.1405062675476074
10000,20001,17,3,251,20,1,1020.808837890625,58.1509895324707,23.652006149291992,14.839003562927246,10.219613075256348,7.941641330718994,6.903858661651611,5.349119663238525,4.48831033706665,4.1998443603515625,3.728731632232666,3.3262135982513428,3.103015184402466,2.8846023082733154,2.6792476177215576,2.3696978092193604,2.059995651245117,428.8683776855469,8.089042663574219,3.0871758460998535
15000,25001,17,3,252,25,0,1217.320556640625,85.19053649902344,29.640911102294922,13.60258960723877,7.491998195648193,4.881677627563477,3.881319522857666,3.1623833179473877,2.5743284225463867,2.3508267402648926,2.1299920082092285,2.0758254528045654,1.9932204484939575,1.8351705074310303,1.7200387716293335,1.5365365743637085,1.4837194681167603,510.8297119140625,7.114365577697754,1.8520094156265259
15000,25001,17,3,252,25,1,1213.5458984375,84.81551361083984,29.56558609008789,13.618385314941406,7.586970806121826,4.917707920074463,3.9391801357269287,3.260563611984253,2.935180187225342,2.6397674083709717,2.1927032470703125,2.076645851135254,1.9336676597595215,1.8693641424179077,1.7505258321762085,1.7209514379501343,1.6210663318634033,509.0531005859375,6.983524799346924,2.169945478439331
20000,30001,17,3,252,30,0,1601.9569091796875,91.72021484375,39.67374801635742,14.332932472229004,9.50019645690918,5.8372344970703125,5.30903959274292,4.422696113586426,3.3616530895233154,3.0145950317382812,2.7809877395629883,2.557161808013916,2.5052664279937744,2.0222184658050537,1.8148199319839478,1.7446388006210327,1.6251338720321655,671.7363891601562,10.19007682800293,3.0695552825927734
20000,30001,17,3,252,30,1,1605.14208984375,92.04241943359375,40.04707336425781,14.358100891113281,9.781709671020508,5.870105743408203,5.271440029144287,4.550752639770508,3.5238277912139893,3.017915725708008,2.752331018447876,2.549290895462036,2.3323090076446533,2.0662379264831543,2.0074589252471924,1.6694366931915283,1.4713904857635498,672.814208984375,10.38879680633545,3.0013551712036133
