episode,reward,steps
0,-33.799163,999
1,-59.566594,999
2,-37.007484,999
3,-25.585551,999
4,-25.177238,999
5,92.715349,856
6,-69.801434,999
7,-31.883427,999
8,-18.753664,999
9,-31.705273,999
10,-78.452652,999
11,-20.262441,999
12,-25.715987,999
13,31.519946,984
14,-19.799981,999
15,-59.22741,999
16,-38.21456,999
17,95.119745,266
18,94.074487,584
19,92.878769,546
20,-72.116681,999
21,87.814709,425
22,-54.196192,999
23,90.294124,266
24,-44.473591,999
25,88.061912,318
26,95.316291,100
27,92.435601,291
28,94.984888,171
29,89.820567,250
30,93.732221,257
31,77.103393,352
32,96.472692,198
33,90.465533,339
34,80.852761,611
35,94.113043,383
36,90.690344,384
37,79.189188,666
38,89.664178,222
39,95.203368,153
40,94.269055,390
41,94.867513,189
42,90.830525,299
43,93.326094,276
44,91.10252,179
45,96.068091,166
46,93.049307,309
47,94.306219,221
48,93.963856,177
49,95.920984,217
50,86.220677,401
51,95.103071,314
52,68.460916,576
53,93.270901,408
54,78.596888,725
55,90.812114,160
56,94.155775,107
57,81.704772,513
58,43.294188,713
59,85.212678,893
60,-97.386638,999
61,83.055661,259
62,62.24082,479
63,75.728021,312
64,77.953491,254
65,93.179012,74
66,93.676265,68
67,91.959612,87
68,93.868573,71
69,91.812054,254
70,90.516751,173
71,90.681455,164
72,94.346791,75
73,94.140068,70
74,93.647968,67
75,93.60793,67
76,93.994902,67
77,94.390779,69
78,93.43911,69
79,86.184154,176
80,92.276961,161
81,93.845003,72
82,93.858023,67
83,94.257867,68
84,94.195559,67
85,92.446535,97
86,94.937321,74
87,94.36223,69
88,94.196466,71
89,94.231114,67
90,93.746286,72
91,93.522732,68
92,93.342511,69
93,93.897279,77
94,93.726091,68
95,93.869175,74
96,93.478352,70
97,93.665251,69
98,93.941599,75
99,95.616026,81
100,93.779461,72
101,92.958588,72
102,94.594639,81
103,93.493833,71
104,93.323131,78
105,93.554965,76
106,95.068861,86
107,94.913281,82
108,93.801804,77
109,93.851191,75
110,93.923683,81
111,93.899183,73
112,92.73251,76
113,94.002315,82
114,94.444768,87
115,94.00839,81
116,92.804387,77
117,93.587234,79
118,93.628116,78
119,93.213164,76
120,93.377239,77
121,93.442093,87
122,93.935376,79
123,93.733578,81
124,93.466913,77
125,87.509941,222
126,92.896557,77
127,93.123865,77
128,89.418362,196
129,93.389026,78
130,94.714295,71
131,92.816401,77
132,93.736715,78
133,94.625292,81
134,93.217396,75
135,94.281156,70
136,93.239293,75
137,93.263713,79
138,93.590277,77
139,92.815237,83
140,92.78313,74
141,93.091876,75
142,94.88056,93
143,94.221646,75
144,93.387452,72
145,92.782864,74
146,93.722958,83
147,92.945863,77
148,-86.421627,999
149,93.314473,81
150,92.970491,79
151,94.211078,74
152,93.429039,77
153,93.512859,78
154,94.684501,85
155,92.797845,78
156,92.386826,79
157,64.803763,734
158,92.504577,77
159,94.23624,71
160,93.27805,77
161,93.846429,87
162,94.198619,75
163,93.927241,70
164,93.678744,73
165,94.457463,74
166,92.591123,75
167,93.412478,73
168,92.893363,76
169,93.15617,73
170,92.735963,75
171,95.060301,87
172,93.203613,73
173,94.27049,78
174,94.445406,86
175,92.825766,73
176,92.879653,74
177,93.763643,76
178,93.2332,71
179,93.938667,77
180,95.0894,81
181,92.772013,73
182,92.795057,73
183,94.21857,71
184,94.09914,76
185,94.483568,72
186,94.648332,82
187,93.725289,76
188,93.2399,73
189,94.049239,74
190,93.343208,72
191,93.209087,72
192,93.919905,74
193,95.019762,80
194,91.801221,149
195,94.489534,89
196,94.451866,74
197,94.17432,74
198,93.521252,74
199,93.869415,73
200,93.357166,73
201,94.249418,75
202,93.27568,93
203,94.075214,73
204,94.338639,70
205,94.071448,74
206,94.261912,73
207,94.278739,70
208,95.348901,80
209,93.299879,68
210,93.329878,72
211,94.465755,72
212,93.7285,75
213,94.016691,70
214,90.13489,143
215,95.048516,96
216,90.91252,130
217,91.414511,142
218,94.868186,74
219,94.311526,70
220,93.895852,72
221,94.203273,69
222,89.848792,129
223,94.70032,71
224,94.109747,72
225,94.065222,68
226,93.69311,69
227,94.252059,75
228,93.41567,67
229,93.862347,66
230,95.067231,77
231,95.762075,79
232,93.724822,69
233,93.858744,70
234,94.756462,76
235,93.865447,68
236,93.57269,67
237,93.493971,70
238,95.049729,77
239,93.897646,69
240,90.084705,212
241,93.516273,69
242,95.108191,78
243,94.310734,68
244,90.006571,128
245,94.022093,67
246,94.264481,73
247,94.41051,74
248,95.32649,84
249,93.842675,85
