grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03
0,10001,17,3,252,10,0,3.932880163192749,2.224757671356201,1.5827122926712036,1.1995068788528442,1.0899745225906372,0.8948888778686523,0.8260204195976257,0.7254571318626404,0.7008178234100342,0.6758471727371216,0.6349537372589111,0.5869341492652893,0.5737003087997437,0.5459142327308655,0.5171013474464417,0.4831158518791199,0.4749230742454529,2.000028133392334,0.8052494525909424,0.545315146446228
0,10001,17,3,252,10,1,7.837586402893066,1.4113707542419434,1.1099988222122192,0.9213265180587769,0.823516845703125,0.760621190071106,0.7466059327125549,0.7013939619064331,0.6561920046806335,0.6199437975883484,0.6171262264251709,0.6023578643798828,0.5593253970146179,0.5445932149887085,0.5391443967819214,0.5141832828521729,0.4885842204093933,3.329011917114258,0.6918476819992065,0.5936975479125977
5000,15001,17,3,252,15,0,723.4163818359375,78.0291748046875,43.429100036621094,26.217042922973633,20.699647903442383,14.6178560256958,12.489462852478027,9.866866111755371,8.145515441894531,7.830379962921143,7.450054168701172,5.841281890869141,5.712783336639404,5.315423011779785,4.9784369468688965,4.91880989074707,4.707653045654297,308.3808898925781,12.520241737365723,6.246895790100098
5000,15001,17,3,252,15,1,718.2495727539062,77.8690185546875,43.37309265136719,25.77073860168457,20.530202865600586,14.910440444946289,12.385286331176758,10.07918930053711,8.209707260131836,8.028899192810059,7.303110122680664,5.915895462036133,5.736319065093994,5.416056156158447,5.098544597625732,4.791848182678223,4.53204870223999,306.3304138183594,12.549660682678223,6.060027599334717
10000,20001,17,3,249,20,0,1120.43603515625,64.58092498779297,34.52126693725586,18.138639450073242,12.188372611999512,9.097895622253418,6.925394535064697,5.587315082550049,4.617251873016357,3.8661251068115234,3.7348554134368896,3.6448006629943848,3.0535624027252197,2.765035390853882,2.69830584526062,2.555388927459717,2.0406012535095215,471.3956604003906,9.375779151916504,3.4392356872558594
10000,20001,17,3,249,20,1,1118.4208984375,64.85447692871094,34.9830436706543,18.22562026977539,12.387602806091309,9.348679542541504,6.743704319000244,5.760077476501465,4.801863193511963,3.9904417991638184,3.815139055252075,3.5398871898651123,3.159369707107544,2.9316370487213135,2.7494122982025146,2.435239315032959,2.0136120319366455,470.7452087402344,9.518271446228027,3.5138418674468994
15000,25001,17,3,252,25,0,1320.26513671875,85.89928436279297,30.028038024902344,12.53899097442627,9.204558372497559,6.124765396118164,5.616863250732422,3.816157579421997,3.369158983230591,3.057166337966919,2.812345027923584,2.5696232318878174,2.472493886947632,2.2656450271606445,2.0942037105560303,2.0595715045928955,1.6208263635635376,558.142578125,8.749486923217773,2.3633952140808105
15000,25001,17,3,252,25,1,1320.2501220703125,85.05372619628906,30.3400936126709,12.57314395904541,8.887619018554688,6.049930572509766,5.656695365905762,3.6770763397216797,3.056459665298462,2.989884614944458,2.8106038570404053,2.3641881942749023,2.246000051498413,2.146885395050049,2.0243289470672607,1.7403972148895264,1.6942315101623535,558.045166015625,8.8602876663208,2.222242593765259
20000,30001,17,3,250,30,0,1403.440185546875,71.53104400634766,26.92034912109375,12.82105541229248,7.671783447265625,5.03777551651001,3.892521619796753,3.11918306350708,2.645681858062744,2.4797139167785645,2.3131823539733887,2.2166707515716553,2.058624029159546,1.8006751537322998,1.6376054286956787,1.5626848936080933,1.390396237373352,583.119873046875,7.343530178070068,2.25657057762146
20000,30001,17,3,250,30,1,1400.1661376953125,71.50555419921875,26.989944458007812,12.77273178100586,7.459712505340576,4.956812858581543,3.983985185623169,3.1033148765563965,2.722825288772583,2.401655435562134,2.157074213027954,2.0717222690582275,1.9905601739883423,1.822419285774231,1.7071635723114014,1.5907471179962158,1.3175039291381836,581.7584838867188,7.148683071136475,2.1344974040985107
