episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0002,1.4717,1503,500,1503,500,1.0829,1.0661,0.00061658,0.000720502,0.00193035,0.00213213
0,Hankel a0 rollout,1,1.0005,1.4031,1503,500,1503,500,1.3276,1.1496,0.000495343,0.000883281,0.00163517,0.0022991
0,Hankel a1 rollout,2,1.0018,1.5228,1503,500,1503,500,3.6999,3.2161,0.000327261,0.00246168,0.00100685,0.00643225
100,Hankel Q rollout,1,1.0000,1.0710,1503,500,1503,500,1.0221,1.0180,0.000656186,0.000680057,0.00198031,0.0020359
100,Hankel a0 rollout,44,2.1996,17.3627,1503,500,1503,500,29.7399,11.3103,2.36089e-13,0.0197871,8.50301e-13,0.0226206
100,Hankel a1 rollout,44,2.2951,15.7726,1503,500,1503,500,28.0972,11.3130,1.48369e-13,0.0186941,7.03175e-13,0.022626
200,Hankel Q rollout,3,1.0024,1.0590,1503,500,1503,500,1.0238,1.0238,0.000627898,0.000681142,0.00191878,0.00204765
200,Hankel a0 rollout,43,2.3810,1.2113,1503,500,1503,500,6.9577,4.2700,0.000551828,0.00462923,0.00167335,0.00854006
200,Hankel a1 rollout,74,2.6931,1.1092,1503,500,1503,500,7.8161,5.1157,0.000378128,0.00520034,0.00117591,0.0102314
300,Hankel Q rollout,1,1.0001,1.0333,1503,500,1503,500,1.0042,1.0034,0.000662424,0.000668162,0.00199838,0.00200687
300,Hankel a0 rollout,143,1.8690,1.9325,1503,500,1503,500,4.9780,2.9770,0.000358109,0.00331206,0.00121393,0.00595395
300,Hankel a1 rollout,296,2.5345,3.2862,1503,500,1503,500,3.0927,1.6533,0.000293052,0.00205771,0.0012317,0.00330654
400,Hankel Q rollout,1,1.0010,1.0317,1503,500,1503,500,1.0018,1.0015,0.000664835,0.000666502,0.00199881,0.00200295
400,Hankel a0 rollout,61,2.6471,1.3172,1503,500,1503,500,5.0015,4.1866,0.000514644,0.00332766,0.00156441,0.00837312
400,Hankel a1 rollout,107,2.4673,1.3104,1503,500,1503,500,4.4215,3.3115,0.000457534,0.00294181,0.00146649,0.00662293
500,Hankel Q rollout,1,1.0002,1.0131,1503,500,1503,500,1.0012,1.0010,0.000663159,0.000666123,0.00199615,0.00200192
500,Hankel a0 rollout,348,6.5022,2.3254,1503,500,1503,500,2.7694,1.3709,0.00027853,0.00184255,0.00157685,0.00274175
500,Hankel a1 rollout,285,5.5354,1.9799,1503,500,1503,500,2.5415,1.6045,0.000322048,0.00169098,0.00140664,0.00320893
600,Hankel Q rollout,1,1.0000,1.0116,1503,500,1503,500,1.0004,1.0004,0.000664378,0.000665608,0.00199798,0.0020007
600,Hankel a0 rollout,70,2.2303,1.1956,1503,500,1503,500,5.8301,4.1623,0.000492798,0.00387898,0.00150508,0.00832457
600,Hankel a1 rollout,71,2.3943,1.1208,1503,500,1503,500,6.8127,4.2618,0.00047947,0.0045327,0.00144519,0.00852364
700,Hankel Q rollout,1,1.0002,1.0176,1503,500,1503,500,1.0015,1.0015,0.000664436,0.000666315,0.00199746,0.00200292
700,Hankel a0 rollout,132,2.3634,1.6378,1503,500,1503,500,4.5035,3.2064,0.000364537,0.00299633,0.0011979,0.00641277
700,Hankel a1 rollout,191,2.5814,1.7132,1503,500,1503,500,3.9832,2.4247,0.00037174,0.00265017,0.00108807,0.0048494
800,Hankel Q rollout,1,1.0000,1.0049,1503,500,1503,500,1.0002,1.0002,0.000664476,0.000665462,0.00199826,0.00200034
800,Hankel a0 rollout,67,2.3162,1.2397,1503,500,1503,500,7.3968,4.3057,0.000434165,0.00492135,0.00134755,0.00861132
800,Hankel a1 rollout,83,2.3039,1.1112,1503,500,1503,500,6.7831,4.5222,0.000400602,0.00451302,0.00134301,0.00904448
900,Hankel Q rollout,1,1.0000,1.0054,1503,500,1503,500,1.0001,1.0002,0.000664643,0.000665432,0.00199846,0.00200031
900,Hankel a0 rollout,79,2.1256,1.3118,1503,500,1503,500,6.4089,3.9424,0.00042781,0.00426406,0.00129709,0.00788483
900,Hankel a1 rollout,68,2.1948,1.1945,1503,500,1503,500,5.9234,4.8908,0.000471685,0.00394108,0.00142413,0.0097817
