episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0003,3.0435,1503,500,1503,500,1.0312,1.0216,0.000662247,0.000686074,0.001995,0.00204325
0,Hankel a0 rollout,1,1.0009,6.4180,1503,500,1503,500,1.0318,1.0236,0.000656385,0.000686491,0.00197878,0.00204724
0,Hankel a1 rollout,1,1.0002,2.5719,1503,500,1503,500,1.0034,1.0007,0.000649345,0.000667592,0.00197375,0.00200141
0,Hankel a2 rollout,1,1.0010,4.5124,1503,500,1503,500,1.0326,1.0240,0.000656225,0.000687045,0.00199047,0.00204804
0,Hankel a3 rollout,1,1.0001,2.8557,1503,500,1503,500,1.0111,1.0056,0.000660675,0.000672712,0.0019948,0.00201119
0,Hankel a4 rollout,3,1.0022,11.4586,1503,500,1503,500,147.5656,94.3643,0.000221794,0.0981807,0.000667312,0.188729
0,Hankel a5 rollout,3,1.0018,5.2195,1503,500,1503,500,80.3945,47.6083,0.000220488,0.0534894,0.000666688,0.0952167
100,Hankel Q rollout,16,1.0043,1.1335,1503,500,1503,500,2.0565,1.5257,0.000287262,0.00136827,0.00124331,0.00305137
100,Hankel a0 rollout,490,12.5286,1.0428,1503,500,1503,500,1.0701,1.0187,0.000626548,0.000711959,0.00196685,0.00203732
100,Hankel a1 rollout,489,4.8444,1.1179,1503,500,1503,500,1.1044,1.0166,0.000594633,0.000734824,0.0019436,0.00203327
100,Hankel a2 rollout,492,27.1245,1.1248,1503,500,1503,500,1.0805,1.0144,0.00059121,0.000718902,0.00195422,0.0020288
100,Hankel a3 rollout,494,82.2426,1.1593,1503,500,1503,500,1.0896,1.0105,0.00060704,0.000724922,0.00197457,0.00202099
100,Hankel a4 rollout,487,12.3592,1.0502,1503,500,1503,500,1.1114,1.0176,0.000602346,0.000739434,0.00191786,0.00203526
100,Hankel a5 rollout,490,4.6098,1.0621,1503,500,1503,500,1.0870,1.0147,0.000593716,0.000723246,0.0019697,0.00202941
200,Hankel Q rollout,5,1.0017,1.0695,1503,500,1503,500,5.4858,4.2396,0.000148772,0.00364991,0.000458114,0.00847925
200,Hankel a0 rollout,485,8.0424,1.0206,1503,500,1503,500,1.0774,1.0260,0.000607472,0.000716831,0.00195696,0.00205207
200,Hankel a1 rollout,488,3.0169,1.0827,1503,500,1503,500,1.1140,1.0199,0.000553059,0.000741164,0.00196564,0.00203973
200,Hankel a2 rollout,490,35.2277,1.0690,1503,500,1503,500,1.0819,1.0175,0.000599219,0.0007198,0.00195634,0.00203508
200,Hankel a3 rollout,491,81.0406,1.1704,1503,500,1503,500,1.1072,1.0153,0.000617942,0.000736687,0.0019716,0.00203063
200,Hankel a4 rollout,486,12.4516,1.0155,1503,500,1503,500,1.0624,1.0241,0.000592724,0.000706827,0.00196724,0.00204811
200,Hankel a5 rollout,487,7.3672,1.0524,1503,500,1503,500,1.0594,1.0215,0.000612194,0.000704878,0.00196084,0.00204304
300,Hankel Q rollout,1,1.0007,1.0524,1503,500,1503,500,1.0192,1.0082,0.000629029,0.000678124,0.00189272,0.00201636
300,Hankel a0 rollout,484,7.6884,1.0127,1503,500,1503,500,1.1068,1.0309,0.000603753,0.000736383,0.00191556,0.00206175
300,Hankel a1 rollout,492,2.9367,1.1304,1503,500,1503,500,1.0761,1.0127,0.000595546,0.000715969,0.0019606,0.00202542
300,Hankel a2 rollout,487,29.4812,1.0591,1503,500,1503,500,1.1049,1.0232,0.000550547,0.000735129,0.00194178,0.00204638
300,Hankel a3 rollout,494,103.7730,1.2617,1503,500,1503,500,1.0623,1.0094,0.000604982,0.00070681,0.00197939,0.00201885
300,Hankel a4 rollout,474,18.3664,1.0144,1503,500,1503,500,1.0858,1.0519,0.0005901,0.000722408,0.0019658,0.00210374
300,Hankel a5 rollout,487,7.5618,1.0679,1503,500,1503,500,1.1049,1.0241,0.000611706,0.000735126,0.00196495,0.00204817
400,Hankel Q rollout,1,1.0009,1.0624,1503,500,1503,500,1.0280,1.0139,0.000621254,0.000683996,0.00188991,0.0020277
400,Hankel a0 rollout,482,5.9799,1.0036,1503,500,1503,500,1.1049,1.0346,0.000582765,0.000735153,0.00192085,0.00206911
400,Hankel a1 rollout,491,2.5688,1.1120,1503,500,1503,500,1.0784,1.0120,0.000620655,0.000717525,0.00196695,0.00202406
400,Hankel a2 rollout,483,39.2445,1.0443,1503,500,1503,500,1.0743,1.0294,0.000619506,0.000714784,0.00196002,0.00205889
400,Hankel a3 rollout,495,93.4659,1.3453,1503,500,1503,500,1.0738,1.0071,0.000621763,0.000714413,0.00196949,0.0020142
400,Hankel a4 rollout,470,17.6585,1.0152,1503,500,1503,500,1.1037,1.0574,0.000600411,0.000734309,0.00196226,0.00211485
400,Hankel a5 rollout,489,5.6951,1.0656,1503,500,1503,500,1.0619,1.0201,0.000625068,0.000706544,0.00196065,0.00204024
500,Hankel Q rollout,3,1.0015,1.0519,1503,500,1503,500,6.6161,6.0038,0.00022364,0.0044019,0.000674767,0.0120076
500,Hankel a0 rollout,477,6.8795,1.0045,1503,500,1503,500,1.1566,1.0438,0.000577411,0.000769503,0.00193331,0.0020877
500,Hankel a1 rollout,491,2.8274,1.1741,1503,500,1503,500,1.1201,1.0139,0.000587891,0.000745242,0.0019682,0.00202787
500,Hankel a2 rollout,485,19.2617,1.0250,1503,500,1503,500,1.1591,1.0265,0.000588346,0.00077121,0.00195701,0.00205301
500,Hankel a3 rollout,494,117.4893,1.3284,1503,500,1503,500,1.0861,1.0117,0.000596478,0.000722629,0.00197142,0.00202336
500,Hankel a4 rollout,477,27.5495,1.0190,1503,500,1503,500,1.1962,1.0424,0.000585759,0.000795877,0.00193577,0.00208481
500,Hankel a5 rollout,489,5.1285,1.0613,1503,500,1503,500,1.0903,1.0151,0.000610529,0.000725428,0.0019656,0.00203017
600,Hankel Q rollout,2,1.0011,1.0646,1503,500,1503,500,10.3619,9.7430,0.000327179,0.00689417,0.00100121,0.019486
600,Hankel a0 rollout,487,6.9953,1.0093,1503,500,1503,500,1.1040,1.0236,0.00057388,0.000734558,0.00196021,0.00204725
600,Hankel a1 rollout,493,2.2032,1.1550,1503,500,1503,500,1.1245,1.0125,0.000567942,0.000748181,0.00195746,0.00202492
600,Hankel a2 rollout,486,36.7801,1.0260,1503,500,1503,500,1.1077,1.0243,0.000584172,0.000737008,0.00197039,0.00204851
600,Hankel a3 rollout,494,126.0911,1.2953,1503,500,1503,500,1.1223,1.0101,0.000591844,0.000746698,0.00196721,0.00202013
600,Hankel a4 rollout,473,23.9187,1.0102,1503,500,1503,500,1.1122,1.0544,0.000581822,0.000740008,0.00194479,0.00210886
600,Hankel a5 rollout,489,7.8559,1.0497,1503,500,1503,500,1.1048,1.0161,0.000596227,0.000735078,0.00197164,0.00203218
700,Hankel Q rollout,1,1.0006,1.0631,1503,500,1503,500,1.0210,1.0069,0.000607097,0.000679306,0.00186029,0.00201387
