episode,reward,steps
0,-54.233139,999
1,-16.462525,999
2,-48.938479,999
3,-29.084447,999
4,-31.96773,999
5,-41.131423,999
6,-37.684488,999
7,-10.380826,999
8,-21.860857,999
9,72.185309,608
10,-39.408184,999
11,54.356269,865
12,91.252349,424
13,90.015755,460
14,-30.509734,999
15,-46.640219,999
16,-17.748015,999
17,-20.249361,999
18,-38.072348,999
19,-23.785254,999
20,-31.007723,999
21,-64.682139,999
22,-10.641243,999
23,-24.279024,999
24,-16.215862,999
25,88.185289,642
26,92.821112,821
27,67.228716,848
28,-57.454241,999
29,76.454226,799
30,-44.690476,999
31,-50.021679,999
32,94.071396,239
33,78.043487,490
34,78.547378,560
35,72.539828,548
36,95.916341,154
37,87.364475,682
38,-58.070498,999
39,-32.453048,999
40,86.744101,315
41,75.957298,485
42,95.802434,160
43,94.768551,100
44,92.975659,325
45,62.303698,921
46,82.107302,261
47,62.359196,908
48,15.714917,987
49,92.494691,162
50,95.159344,154
51,91.846249,124
52,92.734192,210
53,93.652543,135
54,83.835455,246
55,90.955845,152
56,88.042079,169
57,93.036902,136
58,93.771536,135
59,93.213953,127
60,90.273131,151
61,86.985949,186
62,93.049523,135
63,93.639432,93
64,94.273895,76
65,93.875222,115
66,93.82235,143
67,92.489282,232
68,91.827363,130
69,94.131505,77
70,90.493043,127
71,92.094909,130
72,92.355293,174
73,88.705764,162
74,94.320527,97
75,93.182216,195
76,92.01684,117
77,91.790174,140
78,96.1875,143
79,88.116848,162
80,90.976843,141
81,96.421141,130
82,93.337326,122
83,93.030172,133
84,92.527029,92
85,93.643015,105
86,94.554446,94
87,87.576711,425
88,93.704587,149
89,80.180042,454
90,95.094153,90
91,93.327597,77
92,92.610186,81
93,93.824383,104
94,93.711984,76
95,94.932173,76
96,92.166089,103
97,92.578691,85
98,91.592628,94
99,93.971516,80
100,93.575964,101
101,93.755463,96
102,92.907362,81
103,93.890528,92
104,92.352424,82
105,92.942198,80
106,92.440976,87
107,93.764884,79
108,92.541127,102
109,93.292516,77
110,93.412553,104
111,93.303156,90
112,94.087606,76
113,92.626028,85
114,94.504564,77
115,-77.372565,999
116,92.5041,85
117,93.781038,82
118,92.77451,81
119,93.692089,86
120,92.882513,81
121,92.836974,79
122,92.524158,79
123,88.337281,160
124,91.981666,83
125,92.898528,94
126,94.374791,75
127,93.292323,101
128,93.809008,78
129,-87.637598,999
130,93.333884,78
131,93.864331,88
132,93.023027,76
133,93.342487,92
134,93.084965,83
135,92.045053,91
136,93.646441,86
137,93.1964,88
138,94.333709,73
139,93.312529,84
140,94.396255,91
141,93.908827,77
142,92.930613,88
143,94.182822,77
144,94.38689,92
145,93.656888,74
146,92.833236,76
147,93.621067,74
148,92.382578,80
149,94.131709,88
150,92.83386,80
151,93.644716,77
152,93.593986,82
153,93.163536,79
154,94.313633,76
155,93.417786,79
156,94.652786,71
157,93.264114,79
158,92.299479,80
159,91.881105,88
160,92.391078,85
161,92.927798,77
162,92.911766,85
163,93.302823,78
164,92.632158,80
165,94.142362,105
166,93.00493,95
167,93.365154,76
168,93.071047,80
169,93.23777,82
170,94.278661,78
171,94.009674,74
172,92.65484,75
173,93.327422,75
174,92.242363,81
175,93.444563,92
176,93.412482,75
177,93.329294,78
178,93.159525,81
179,94.18761,86
180,93.334252,97
181,94.046336,80
182,92.944657,73
183,94.897799,81
184,92.832164,86
185,93.356284,79
186,93.080135,77
187,93.358451,76
188,92.85955,76
189,92.953984,77
190,94.066884,73
191,93.274237,73
192,93.228792,72
193,94.519782,72
194,94.582939,79
195,93.113835,74
196,93.733654,73
197,93.526925,73
198,93.783852,84
199,92.970506,75
200,93.35812,75
201,92.951884,73
202,93.423132,75
203,94.178895,84
204,93.163852,84
205,93.033922,73
206,93.63245,76
207,93.539783,72
208,93.75382,71
209,94.91032,75
210,93.353572,72
211,93.771766,82
212,94.095481,71
213,91.380482,143
214,94.252931,69
215,94.04735,71
216,69.671306,561
217,93.979353,72
218,93.406436,69
219,93.135361,71
220,94.563492,76
221,92.897634,74
222,94.362552,70
223,93.681681,69
224,93.937663,71
225,93.140816,72
226,94.040881,71
227,94.712827,79
228,93.294996,70
229,93.160526,70
230,89.809851,130
231,94.765867,79
232,95.186639,76
233,88.557001,132
234,88.855402,381
235,-70.70822,999
236,88.655135,132
237,55.559143,633
238,89.590309,132
239,-59.672159,999
240,93.222092,70
241,89.81354,130
242,89.1239,136
243,87.850885,139
244,73.959268,294
245,88.749685,137
246,92.701517,123
247,94.513281,133
248,93.210203,136
249,87.714914,140
250,88.281571,142
251,88.437447,133
252,87.902586,135
253,88.503552,131
254,88.42384,137
255,88.678727,132
256,93.787615,128
257,90.600036,124
258,59.980475,560
259,89.510477,125
260,87.930123,133
261,93.85063,139
262,-97.036688,999
263,87.899759,125
264,91.281351,129
265,88.82943,132
266,50.303248,603
267,-99.135742,999
268,68.399191,354
269,89.255496,122
