grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,10001,17,9,251,10,0,4.067519664764404,0.804172158241272,0.6459182500839233,0.5246504545211792,0.46968817710876465,0.45056506991386414,0.4147445261478424,0.39190465211868286,0.3710574209690094,0.3584984838962555,0.3408229649066925,0.3318105936050415,0.3210230767726898,0.3110777735710144,0.30033376812934875,0.280202180147171,0.2551291584968567,2.988506317138672,0.6047384738922119,0.48363277316093445,0.4293288588523865,0.3871329724788666,0.34943220019340515,0.3331446945667267,0.3144210875034332,0.2972073554992676
0,10001,17,9,251,10,1,2.19214129447937,1.0212349891662598,0.7628611922264099,0.6785455942153931,0.6255400776863098,0.6152502298355103,0.5719121098518372,0.5537070035934448,0.5249783396720886,0.5113832354545593,0.5050644874572754,0.4901069700717926,0.4823168218135834,0.4508779048919678,0.44850027561187744,0.41240182518959045,0.3954611122608185,1.7262494564056396,0.7076717615127563,0.6218805909156799,0.5551518201828003,0.5378292798995972,0.518341064453125,0.5073663592338562,0.46548566222190857,0.44870904088020325
5000,15001,17,9,252,15,0,1772.654541015625,74.48236846923828,46.157386779785156,29.889341354370117,21.228967666625977,18.177494049072266,13.347983360290527,11.279459953308105,10.744786262512207,8.811344146728516,7.7610344886779785,7.243313312530518,6.999807357788086,6.5905866622924805,6.144583225250244,5.849035739898682,5.423608303070068,1286.300048828125,42.38856506347656,23.051450729370117,14.144238471984863,11.021466255187988,7.623939037322998,7.355521202087402,6.70382022857666,5.889781951904297
5000,15001,17,9,252,15,1,1772.2130126953125,74.41456604003906,45.78346252441406,30.24693489074707,21.957626342773438,18.038034439086914,13.198019981384277,11.089261054992676,10.889020919799805,9.153365135192871,7.8725786209106445,7.56423282623291,6.766057968139648,6.507894515991211,6.3666205406188965,5.677438735961914,5.09487771987915,1286.2811279296875,41.803401947021484,23.34406280517578,13.919659614562988,11.177200317382812,7.844648361206055,7.490726947784424,7.163714408874512,5.570485591888428
10000,20001,17,9,254,20,0,3014.454345703125,82.11467742919922,38.836483001708984,19.096853256225586,12.829986572265625,9.404281616210938,7.660061359405518,6.490555763244629,6.481211185455322,5.24348258972168,4.8054680824279785,4.580141544342041,4.419008255004883,4.331748008728027,4.04067850112915,3.7656915187835693,3.3832039833068848,2190.334228515625,40.75800323486328,15.106890678405762,8.604997634887695,6.609734058380127,5.027532577514648,4.630362033843994,4.335257053375244,3.669221878051758
10000,20001,17,9,254,20,1,3014.6962890625,82.32109832763672,38.69349670410156,19.290143966674805,13.099591255187988,9.444130897521973,7.930169105529785,6.722107410430908,5.968388080596924,5.01357889175415,4.942235469818115,4.535594463348389,4.409801959991455,4.118414878845215,4.041015148162842,3.851226329803467,3.7608823776245117,2190.836669921875,40.627784729003906,15.250361442565918,8.740334510803223,6.5331854820251465,5.030227184295654,4.5820770263671875,4.283446311950684,4.072519302368164
15000,25001,17,9,255,25,0,3594.810546875,82.10796356201172,35.579830169677734,19.845985412597656,15.844182014465332,10.937154769897461,10.743011474609375,8.413710594177246,7.296210289001465,6.324765682220459,5.97841215133667,5.390836238861084,4.8745574951171875,4.531471252441406,4.219057559967041,3.768594741821289,3.3008670806884766,2618.292236328125,42.61955261230469,16.376070022583008,10.956042289733887,8.235299110412598,6.190706253051758,5.514589786529541,4.270431041717529,3.8697009086608887
15000,25001,17,9,255,25,1,3596.744140625,81.84349060058594,35.20079040527344,19.407020568847656,15.836448669433594,11.030204772949219,10.789336204528809,8.23570442199707,7.480478286743164,6.167297840118408,5.723275184631348,5.541799545288086,4.556861400604248,4.508485317230225,4.271122932434082,3.9114043712615967,3.4311869144439697,2619.553466796875,42.069252014160156,16.35040283203125,10.811905860900879,8.074590682983398,5.88360595703125,5.766610145568848,4.363688945770264,4.016631603240967
20000,30001,17,9,254,30,0,4135.5888671875,88.83902740478516,38.39594268798828,16.345317840576172,11.143983840942383,7.79984188079834,6.184545993804932,5.3487958908081055,4.443278789520264,4.091973304748535,3.767267942428589,3.5982720851898193,3.1542632579803467,3.0352044105529785,2.807640790939331,2.64684796333313,2.5106301307678223,3008.105224609375,45.32725524902344,13.209424018859863,6.828237056732178,5.314074516296387,4.1608195304870605,3.479792356491089,2.9924356937408447,2.6068859100341797
20000,30001,17,9,254,30,1,4141.4326171875,88.23692321777344,39.07333755493164,16.837844848632812,11.04458999633789,8.298778533935547,6.228748321533203,5.327856540679932,4.71693754196167,4.011157512664795,3.7125179767608643,3.352792978286743,3.2066893577575684,3.166853189468384,2.9127004146575928,2.7636220455169678,2.5391862392425537,3012.38525390625,45.50115203857422,13.01284408569336,7.283167839050293,5.3133134841918945,4.048773765563965,3.2390458583831787,3.0081214904785156,2.810304880142212
25000,35001,17,9,253,35,0,4647.7822265625,111.48987579345703,34.69560241699219,16.860958099365234,11.706916809082031,9.155206680297852,7.410062789916992,5.676047325134277,5.032327651977539,4.475076198577881,4.3636603355407715,4.009045600891113,3.190967082977295,3.093230724334717,2.9901013374328613,2.8901782035827637,2.7140004634857178,3381.134033203125,47.420806884765625,13.053557395935059,8.3378267288208,5.614861011505127,4.4776129722595215,3.6331193447113037,3.0857138633728027,2.963207721710205
25000,35001,17,9,253,35,1,4657.169921875,110.8219985961914,34.60023880004883,17.191083908081055,11.652721405029297,9.169360160827637,7.792823314666748,5.743271827697754,5.411509990692139,4.761787414550781,4.298344135284424,3.9264650344848633,3.580085039138794,3.4687023162841797,3.217215061187744,2.8618733882904053,2.550781011581421,3387.987548828125,47.21453094482422,13.728033065795898,8.21026611328125,5.909768581390381,4.71566104888916,4.070515155792236,3.4497451782226562,3.151616096496582
30000,40001,17,9,245,39,0,4881.02734375,89.1986312866211,31.826040267944336,15.804327011108398,10.886845588684082,7.834907054901123,5.50568962097168,4.10886812210083,3.862436532974243,3.684000015258789,3.1398041248321533,2.8014962673187256,2.7492594718933105,2.6862823963165283,2.658723831176758,2.418015956878662,2.117056131362915,3553.47705078125,36.32457733154297,13.022356033325195,7.260800838470459,4.07116174697876,3.3408429622650146,2.8975205421447754,2.692779779434204,2.4190776348114014
30000,40001,17,9,245,39,1,4879.19287109375,89.76322174072266,31.72276496887207,15.576725006103516,10.609673500061035,7.6948161125183105,5.578665733337402,4.466017723083496,3.8339147567749023,3.60406231880188,3.2357075214385986,3.128187656402588,2.818897247314453,2.7553319931030273,2.6463630199432373,2.5601112842559814,2.212606430053711,3552.20849609375,36.54755401611328,12.70168399810791,7.099985599517822,3.8302931785583496,3.7959346771240234,3.135964870452881,2.6983580589294434,2.453920364379883
35000,45001,17,9,253,44,0,5401.10205078125,94.50084686279297,33.36851501464844,17.474016189575195,9.810272216796875,6.862025737762451,5.241236686706543,4.559606552124023,3.76718807220459,3.478585720062256,3.2837131023406982,2.7249391078948975,2.619645118713379,2.2430200576782227,2.1479973793029785,2.0705859661102295,1.91941499710083,3932.817138671875,40.01179122924805,12.496822357177734,6.067469120025635,4.327898025512695,3.30110239982605,2.6154942512512207,2.1279170513153076,2.049384832382202
