grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,101,17,9,217,1,0,5.11981725692749,0.5052657127380371,0.48446857929229736,0.4467506408691406,0.41228920221328735,0.4085370600223541,0.39813554286956787,0.3811434209346771,0.3731287121772766,0.3596045970916748,0.35156747698783875,0.33742889761924744,0.3120759427547455,0.2998042404651642,0.27975642681121826,0.2793542444705963,0.2237621247768402,3.7180614471435547,0.449103981256485,0.40667372941970825,0.3940696120262146,0.3797334134578705,0.36732399463653564,0.3407095968723297,0.3128761947154999,0.24922974407672882
0,101,17,9,217,1,1,2.1378962993621826,0.27730593085289,0.27326250076293945,0.2569882571697235,0.22610440850257874,0.22307471930980682,0.20250491797924042,0.19408217072486877,0.1912451982498169,0.18167969584465027,0.17648588120937347,0.17159587144851685,0.1601247638463974,0.15950722992420197,0.1450715810060501,0.1347126066684723,0.11248200386762619,1.5797725915908813,0.24190005660057068,0.2217935025691986,0.20909540355205536,0.19563625752925873,0.18834662437438965,0.17825445532798767,0.16328047215938568,0.12619461119174957
1000,1101,17,9,251,2,0,2.8383870124816895,0.37999391555786133,0.25302380323410034,0.24477991461753845,0.21371784806251526,0.1897728443145752,0.1768205165863037,0.16081202030181885,0.15772594511508942,0.13987015187740326,0.12074200809001923,0.11069615930318832,0.0997491255402565,0.09511902928352356,0.08111073821783066,0.0716220960021019,0.056544918566942215,2.0839622020721436,0.2581174671649933,0.18978938460350037,0.16805586218833923,0.1403404176235199,0.1357138454914093,0.12416067719459534,0.09607699513435364,0.0657467320561409
1000,1101,17,9,251,2,1,2.784470558166504,0.3760874569416046,0.2518448531627655,0.2431945949792862,0.21165801584720612,0.1885431557893753,0.17578551173210144,0.160393625497818,0.15579810738563538,0.13765724003314972,0.11945264786481857,0.10877048969268799,0.09811005741357803,0.09474343061447144,0.08050458878278732,0.07063019275665283,0.05577194690704346,2.0450713634490967,0.2556564211845398,0.190022811293602,0.16668261587619781,0.13740472495555878,0.1341097354888916,0.12325583398342133,0.09524182975292206,0.06511273980140686
2000,2101,17,9,250,3,0,3.8947575092315674,0.3235987722873688,0.22331248223781586,0.19866029918193817,0.1828695833683014,0.16587911546230316,0.15270134806632996,0.13881006836891174,0.12582573294639587,0.11730595678091049,0.10717430710792542,0.09638499468564987,0.0806434154510498,0.06976240128278732,0.058295849710702896,0.04824075102806091,0.043178487569093704,2.8286004066467285,0.21736598014831543,0.1637512445449829,0.1401238739490509,0.12883451581001282,0.12009605765342712,0.09924057871103287,0.07845846563577652,0.06513974815607071
2000,2101,17,9,250,3,1,3.814540386199951,0.3236043453216553,0.22476646304130554,0.19921283423900604,0.1837782859802246,0.16665540635585785,0.15355943143367767,0.13852356374263763,0.12637534737586975,0.11789821088314056,0.10637306421995163,0.09639595448970795,0.08047547191381454,0.0691080391407013,0.05803724750876427,0.04904453828930855,0.043147649616003036,2.7709405422210693,0.21816515922546387,0.1645357757806778,0.13942855596542358,0.12876683473587036,0.1200677901506424,0.09993023425340652,0.07770152390003204,0.06588058173656464
3000,3101,17,9,255,4,0,4.13865327835083,0.35247939825057983,0.21098773181438446,0.2034844607114792,0.17130574584007263,0.1609555184841156,0.14385941624641418,0.1224062517285347,0.11085281521081924,0.09004522114992142,0.08141651749610901,0.06845442205667496,0.06114335358142853,0.057717230170965195,0.04239685833454132,0.04133620485663414,0.032061249017715454,3.015162467956543,0.20275439321994781,0.15981128811836243,0.13922928273677826,0.11918295919895172,0.09572317451238632,0.06556713581085205,0.06184714287519455,0.04529057815670967
3000,3101,17,9,255,4,1,4.113422393798828,0.35114890336990356,0.21008843183517456,0.2020823359489441,0.17088709771633148,0.1607368439435959,0.1423986405134201,0.12262929230928421,0.11034737527370453,0.09037502110004425,0.08124097436666489,0.06872665882110596,0.06105726212263107,0.05786711350083351,0.04233580455183983,0.04076195880770683,0.03211306408047676,2.9974045753479004,0.201823428273201,0.1590416431427002,0.13971933722496033,0.11877114325761795,0.0954458937048912,0.06617433577775955,0.06207726523280144,0.0453050397336483
4000,4101,17,9,252,5,0,4.339529991149902,0.3833729028701782,0.2230319231748581,0.16422975063323975,0.14054502546787262,0.12009817361831665,0.11075114458799362,0.08969736099243164,0.07849909365177155,0.06640895456075668,0.058706484735012054,0.051442950963974,0.046535976231098175,0.040784064680337906,0.03636296093463898,0.03515470400452614,0.0339902900159359,3.1844544410705566,0.2197357714176178,0.12445394694805145,0.11043772846460342,0.08936922252178192,0.07578738778829575,0.061351001262664795,0.04188022390007973,0.03512192517518997
4000,4101,17,9,252,5,1,4.204721927642822,0.3805885910987854,0.22128459811210632,0.16226744651794434,0.139971062541008,0.11967793107032776,0.11057614535093307,0.08908078819513321,0.07783383131027222,0.06599295884370804,0.05830365791916847,0.051326021552085876,0.04620679095387459,0.040586479008197784,0.03633882850408554,0.03507065027952194,0.033758703619241714,3.0860419273376465,0.21711596846580505,0.12280021607875824,0.11091930419206619,0.08827788382768631,0.07611357420682907,0.06082739681005478,0.041840843856334686,0.03540520370006561
