episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,5,1.0067,1.1318,1503,500,1503,500,2.1740,1.6132,0.000241228,0.00144645,0.00176888,0.00322637
0,Hankel a0 rollout,72,3.2788,4.0226,1503,500,1503,500,3.4560,2.7036,0.000168751,0.00229939,0.00105333,0.0054073
0,Hankel a1 rollout,20,1.1657,2.8713,1503,500,1503,500,3.8694,3.7559,0.000183484,0.00257442,0.00162847,0.00751173
100,Hankel Q rollout,5,1.0074,1.1161,1503,500,1503,500,1.0875,1.0707,0.000520149,0.000723528,0.00167048,0.00214149
100,Hankel a0 rollout,414,2.4788,1.0030,1503,500,1503,500,1.7302,1.1965,0.000332804,0.00115118,0.00174629,0.00239291
100,Hankel a1 rollout,432,2.7303,1.0007,1503,500,1503,500,1.4871,1.1282,0.000459624,0.000989434,0.00176377,0.00225642
200,Hankel Q rollout,4,1.0020,1.0617,1503,500,1503,500,1.4854,1.3906,0.000299282,0.000988297,0.00098049,0.00278123
200,Hankel a0 rollout,446,2.6177,1.0089,1503,500,1503,500,1.3424,1.0932,0.000478667,0.00089312,0.00190187,0.00218642
200,Hankel a1 rollout,447,2.8074,1.0007,1503,500,1503,500,1.3904,1.0829,0.000391469,0.000925075,0.00185637,0.00216571
300,Hankel Q rollout,1,1.0008,1.0514,1503,500,1503,500,1.0037,1.0014,0.000663299,0.000667798,0.0019973,0.00200284
300,Hankel a0 rollout,336,2.4875,1.0009,1503,500,1503,500,2.9674,1.4269,0.000148271,0.0019743,0.00116635,0.00285385
300,Hankel a1 rollout,385,2.6085,1.0002,1503,500,1503,500,2.9681,1.2685,0.000116257,0.0019748,0.00133356,0.00253692
400,Hankel Q rollout,1,1.0006,1.0349,1503,500,1503,500,1.0017,1.0010,0.000664256,0.00066644,0.00199807,0.00200205
400,Hankel a0 rollout,460,2.5374,1.0001,1503,500,1503,500,1.2661,1.0467,0.000505601,0.000842413,0.00181624,0.0020934
400,Hankel a1 rollout,459,2.5599,1.0006,1503,500,1503,500,1.2365,1.0644,0.000482234,0.000822655,0.00188847,0.00212882
500,Hankel Q rollout,1,1.0002,1.0185,1503,500,1503,500,1.0014,1.0009,0.000664003,0.000666287,0.00199781,0.00200188
500,Hankel a0 rollout,469,2.8120,1.0006,1503,500,1503,500,1.2080,1.0487,0.00051784,0.000803713,0.00190994,0.00209744
500,Hankel a1 rollout,477,3.3567,1.0007,1503,500,1503,500,1.1824,1.0414,0.000571613,0.000786693,0.00196113,0.00208281
600,Hankel Q rollout,1,1.0001,1.0137,1503,500,1503,500,1.0010,1.0005,0.000663713,0.000666012,0.00199652,0.00200091
600,Hankel a0 rollout,447,2.6656,1.0001,1503,500,1503,500,1.2789,1.1000,0.000554997,0.000850904,0.00186379,0.0022001
600,Hankel a1 rollout,462,2.9101,1.0010,1503,500,1503,500,1.1769,1.0762,0.000512572,0.000783056,0.00188422,0.00215246
700,Hankel Q rollout,1,1.0001,1.0127,1503,500,1503,500,1.0010,1.0006,0.000663396,0.000665989,0.00199711,0.0020011
700,Hankel a0 rollout,427,2.5566,1.0001,1503,500,1503,500,1.4098,1.1337,0.000488272,0.000938011,0.00164342,0.00226734
700,Hankel a1 rollout,463,2.8001,1.0003,1503,500,1503,500,1.2301,1.0689,0.000499082,0.000818436,0.00194947,0.00213787
800,Hankel Q rollout,1,1.0000,1.0104,1503,500,1503,500,1.0011,1.0003,0.000664126,0.000666044,0.00199847,0.00200068
800,Hankel a0 rollout,471,2.9222,1.0000,1503,500,1503,500,1.1280,1.0487,0.000554937,0.000750507,0.00195457,0.00209734
800,Hankel a1 rollout,474,3.0112,1.0005,1503,500,1503,500,1.1054,1.0423,0.000597145,0.000735483,0.00196167,0.00208463
900,Hankel Q rollout,1,1.0000,1.0076,1503,500,1503,500,1.0006,1.0003,0.00066429,0.000665739,0.00199859,0.00200058
900,Hankel a0 rollout,399,2.4932,1.0002,1503,500,1503,500,1.6827,1.2039,0.000365047,0.00111958,0.00167997,0.00240774
900,Hankel a1 rollout,465,2.6962,1.0002,1503,500,1503,500,1.1486,1.0454,0.000568909,0.000764193,0.00193676,0.00209089
