episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,42,1.1289,54.1154,1503,500,1503,500,28.1367,11.8593,1.90731e-06,0.0187203,5.32101e-05,0.0237187
0,Hankel a0 rollout,14,1.0035,4.3200,1503,500,1503,500,34.3012,30.5442,4.05565e-05,0.0228218,0.000149051,0.0610884
0,Hankel a1 rollout,9,1.0037,7.6670,1503,500,1503,500,79.5181,53.0168,4.4572e-05,0.0529062,0.000239725,0.106034
0,Hankel a2 rollout,4,1.0019,4.9094,1503,500,1503,500,54.0502,44.1368,0.000164642,0.0359616,0.000549362,0.0882736
0,Hankel a3 rollout,1,1.0010,3.8016,1503,500,1503,500,1.1773,1.0012,0.00059294,0.000783268,0.00196513,0.00200237
0,Hankel a4 rollout,2,1.0012,6.1714,1503,500,1503,500,148.7260,134.4455,0.000289359,0.0989528,0.000999712,0.268891
0,Hankel a5 rollout,14,1.0034,6.9814,1503,500,1503,500,54.5493,33.5324,4.5165e-05,0.0362936,0.000145366,0.0670647
0,Hankel a6 rollout,35,1.0265,12.2723,1503,500,1503,500,32.0456,14.0992,1.10024e-05,0.0213211,6.15933e-05,0.0281985
0,Hankel a7 rollout,2,1.0012,5.4707,1503,500,1503,500,102.4462,112.7318,0.000312247,0.0681611,0.000991567,0.225464
100,Hankel Q rollout,8,1.0060,1.1495,48,15,48,15,4.8360,1.8184,0.00452993,0.100751,0.0290259,0.121228
100,Hankel a0 rollout,15,1.3820,1.6220,48,15,48,15,1.7056,1.0000,0.00896375,0.0355336,0.0666667,0.0666667
100,Hankel a1 rollout,15,4.7266,1.9506,48,15,48,15,1.3179,1.0000,0.0147248,0.0274567,0.0666667,0.0666667
100,Hankel a2 rollout,15,1.7521,2.0421,48,15,48,15,1.5343,1.0000,0.0123878,0.0319645,0.0666667,0.0666667
100,Hankel a3 rollout,15,7.9121,1.8002,48,15,48,15,1.4970,1.0000,0.0138288,0.0311873,0.0666667,0.0666667
100,Hankel a4 rollout,15,3.3471,1.8013,48,15,48,15,1.3152,1.0000,0.0127627,0.0274009,0.0666667,0.0666667
100,Hankel a5 rollout,15,2.6693,2.1117,48,15,48,15,1.5376,1.0000,0.0132502,0.0320337,0.0666667,0.0666667
100,Hankel a6 rollout,15,6.4777,2.1540,48,15,48,15,1.4587,1.0000,0.0134215,0.0303906,0.0666667,0.0666667
100,Hankel a7 rollout,15,7.4994,2.1207,48,15,48,15,1.5455,1.0000,0.01134,0.032197,0.0666667,0.0666667
200,Hankel Q rollout,22,1.0137,1.4055,387,129,387,129,2.3020,1.7852,0.000140411,0.00594823,0.00552495,0.0138388
200,Hankel a0 rollout,128,6.3142,2.5077,387,129,387,129,1.2903,1.0078,0.00126392,0.00333418,0.00727224,0.0078125
200,Hankel a1 rollout,129,24.0459,2.2749,387,129,387,129,1.3679,1.0000,0.00133571,0.00353467,0.00775194,0.00775194
200,Hankel a2 rollout,129,9.0756,2.2930,387,129,387,129,1.2143,1.0000,0.00140756,0.00313777,0.00775194,0.00775194
200,Hankel a3 rollout,128,9.2312,2.6134,387,129,387,129,1.3529,1.0078,0.00116073,0.00349586,0.00762564,0.00781247
200,Hankel a4 rollout,128,43.6141,2.4747,387,129,387,129,1.3308,1.0078,0.000890205,0.00343884,0.0073003,0.00781248
200,Hankel a5 rollout,127,1.7088,2.0062,387,129,387,129,1.2897,1.0136,0.00153581,0.00333266,0.00755111,0.00785717
200,Hankel a6 rollout,128,25.3594,2.1769,387,129,387,129,1.3141,1.0078,0.00145922,0.00339549,0.00754988,0.00781247
200,Hankel a7 rollout,128,11.8848,2.5489,387,129,387,129,1.3298,1.0078,0.00139958,0.00343623,0.00760566,0.00781249
