episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0000,1.0109,1500,500,1500,500,1.0006,1.0003,0.000665978,0.000667069,0.00199945,0.00200052
0,Hankel action rollout,6,1.5214,1.8116,1500,500,1500,500,4.9613,1.9357,0.000197454,0.00330753,0.00108794,0.00387141
30,Hankel Q rollout,5,1.0188,1.2965,1500,500,1500,500,2.2663,1.6928,0.000463664,0.00151089,0.00137342,0.00338555
30,Hankel action rollout,63,3.4486,2.2483,1500,500,1500,500,4.0455,2.4753,0.000421927,0.00269703,0.00146878,0.00495058
60,Hankel Q rollout,6,1.1795,3.8944,165,54,165,54,6.9972,3.9343,3.73414e-05,0.042407,0.0100885,0.0728582
60,Hankel action rollout,22,2.1845,1.3925,165,54,165,54,2.1557,2.0319,0.00152072,0.0130649,0.0140144,0.0376273
90,Hankel Q rollout,5,1.0850,2.6434,123,41,123,41,2.6927,3.0675,3.94142e-05,0.0218916,0.0167505,0.0748163
90,Hankel action rollout,14,1.9958,1.5213,123,41,123,41,2.5680,1.9248,0.00251871,0.0208782,0.0151787,0.0469456
120,Hankel Q rollout,3,1.0242,1.4616,126,41,126,41,2.9718,2.2947,0.00163203,0.023586,0.0147469,0.0559675
120,Hankel action rollout,19,2.0798,1.0281,126,41,126,41,4.6673,1.8522,0.00157599,0.0370421,0.00825917,0.0451765
150,Hankel Q rollout,3,1.0136,1.8331,117,38,117,38,2.6515,2.3553,0.00154326,0.0226624,0.0167195,0.0619828
150,Hankel action rollout,26,2.0968,1.0153,117,38,117,38,2.5032,1.4095,0.00164825,0.0213947,0.0170805,0.037093
180,Hankel Q rollout,3,1.0129,1.6922,117,38,117,38,3.2533,2.6277,0.00188387,0.0278063,0.0171607,0.0691511
180,Hankel action rollout,29,2.2621,1.0143,117,38,117,38,1.6295,1.2823,0.00211049,0.0139274,0.0183515,0.033746
210,Hankel Q rollout,3,1.0098,1.6225,111,37,111,37,2.0232,2.4029,0.0022104,0.0182269,0.0148072,0.064944
210,Hankel action rollout,32,2.4074,1.0122,111,37,111,37,1.7731,1.1360,0.00522624,0.0159739,0.0257267,0.0307027
240,Hankel Q rollout,3,1.0079,1.6590,108,36,108,36,1.6962,2.0893,0.00276306,0.0157056,0.0165449,0.0580371
240,Hankel action rollout,27,2.3488,1.0139,108,36,108,36,2.6101,1.2944,0.00333344,0.0241671,0.0155992,0.0359548
270,Hankel Q rollout,4,1.0060,1.5295,135,45,135,45,2.4795,1.7437,0.00328605,0.0183666,0.0159054,0.03875
270,Hankel action rollout,40,1.9197,1.0033,135,45,135,45,2.0727,1.1250,0.00232731,0.015353,0.0131603,0.025
300,Hankel Q rollout,4,1.0081,1.5995,180,59,180,59,2.6532,2.3740,0.0023045,0.0147401,0.0111439,0.0402371
300,Hankel action rollout,39,2.3404,1.0300,180,59,180,59,1.9782,1.5121,0.00113779,0.01099,0.0054529,0.0256285
330,Hankel Q rollout,4,1.0081,1.7530,162,53,162,53,3.0836,1.8938,0.00348501,0.0190346,0.0131809,0.0357327
330,Hankel action rollout,42,2.0343,1.0129,162,53,162,53,1.9420,1.2617,0.00226229,0.0119874,0.00856582,0.0238049
360,Hankel Q rollout,3,1.0105,1.8920,153,51,153,51,3.0545,2.3571,0.00206737,0.019964,0.007437,0.0462186
360,Hankel action rollout,42,1.8583,1.0117,153,51,153,51,1.8634,1.2143,0.00173054,0.0121793,0.00977942,0.0238095
390,Hankel Q rollout,3,1.0092,1.8690,147,48,147,48,2.3126,2.0554,0.00207327,0.0157321,0.0106361,0.0428205
390,Hankel action rollout,42,1.7409,1.0093,147,48,147,48,1.9115,1.1429,0.00178054,0.0130035,0.011934,0.0238095
420,Hankel Q rollout,2,1.0038,1.9607,102,33,102,33,2.1159,1.9966,0.00363918,0.0207444,0.0143804,0.0605019
420,Hankel action rollout,31,2.1988,1.0078,102,33,102,33,1.9653,1.0645,0.00192035,0.0192673,0.0207988,0.0322581
450,Hankel Q rollout,1,1.0002,1.5872,105,34,105,34,1.6696,1.5911,0.00499554,0.0159012,0.0168396,0.0467965
450,Hankel action rollout,23,2.1960,1.0123,105,34,105,34,2.3217,1.4433,0.00230896,0.0221114,0.0083953,0.0424495
480,Hankel Q rollout,1,1.0002,1.5852,108,35,108,35,1.6777,1.5779,0.00483911,0.0155342,0.0165305,0.0450841
480,Hankel action rollout,32,2.3508,1.0093,108,35,108,35,1.3383,1.0919,0.00278653,0.0123918,0.0130552,0.0311965
510,Hankel Q rollout,1,1.0002,1.5729,105,34,105,34,1.6697,1.5924,0.00476059,0.0159015,0.0164537,0.0468347
510,Hankel action rollout,27,2.1958,1.0072,105,34,105,34,1.4354,1.2578,0.00159565,0.0136706,0.00550043,0.036993
540,Hankel Q rollout,1,1.0002,1.5826,105,34,105,34,1.6711,1.5922,0.00468552,0.0159152,0.0162847,0.0468307
540,Hankel action rollout,27,2.1793,1.0071,105,34,105,34,1.6359,1.2578,0.00173947,0.0155802,0.0061147,0.0369942
570,Hankel Q rollout,1,1.0002,1.5770,102,34,102,34,1.6687,1.6048,0.00483998,0.0163596,0.0161326,0.0471988
570,Hankel action rollout,24,2.0487,1.0084,102,34,102,34,2.6738,1.4109,0.00155619,0.026214,0.00547742,0.0414973
600,Hankel Q rollout,1,1.0002,1.5526,102,34,102,34,1.6401,1.5818,0.00494451,0.0160795,0.016398,0.0465232
600,Hankel action rollout,26,2.1543,1.0061,102,34,102,34,1.6328,1.3059,0.00162228,0.0160081,0.00510417,0.0384103
630,Hankel Q rollout,1,1.0002,1.5518,102,34,102,34,1.6355,1.5785,0.00491617,0.0160344,0.0164617,0.0464263
630,Hankel action rollout,24,2.0745,1.0090,102,34,102,34,2.2635,1.4104,0.00160638,0.0221911,0.00561103,0.0414811
660,Hankel Q rollout,1,1.0002,1.5420,102,34,102,34,1.6165,1.5665,0.00492275,0.015848,0.0165884,0.0460724
660,Hankel action rollout,25,2.0810,1.0084,102,34,102,34,2.6271,1.3576,0.00154511,0.0257563,0.00550933,0.0399292
690,Hankel Q rollout,1,1.0002,1.5445,105,34,105,34,1.6261,1.5554,0.00477602,0.0154863,0.0168567,0.0457464
690,Hankel action rollout,27,2.2376,1.0084,105,34,105,34,1.6260,1.2555,0.00196369,0.0154861,0.00728563,0.0369265
720,Hankel Q rollout,1,1.0002,1.5305,102,34,102,34,1.6040,1.5549,0.00494562,0.0157251,0.016773,0.0457315
720,Hankel action rollout,26,2.1326,1.0062,102,34,102,34,2.4238,1.3061,0.00166697,0.0237628,0.00531291,0.0384142
750,Hankel Q rollout,1,1.0002,1.5258,102,34,102,34,1.5925,1.5472,0.00497999,0.0156131,0.0167843,0.0455047
750,Hankel action rollout,25,2.0865,1.0077,102,34,102,34,2.8522,1.3574,0.00154666,0.0279632,0.00555815,0.039924
780,Hankel Q rollout,1,1.0001,1.5259,105,34,105,34,1.5941,1.5282,0.00490144,0.0151822,0.0172203,0.0449459
780,Hankel action rollout,28,2.2042,1.0033,105,34,105,34,1.3893,1.2140,0.00165077,0.0132313,0.00583418,0.0357056
810,Hankel Q rollout,1,1.0001,1.5187,105,34,105,34,1.5700,1.5171,0.00503548,0.0149528,0.0175205,0.0446202
810,Hankel action rollout,28,2.2099,1.0060,105,34,105,34,2.5690,1.2138,0.00166478,0.0244666,0.00685995,0.0357015
840,Hankel Q rollout,1,1.0001,1.5096,102,34,102,34,1.5659,1.5220,0.00525946,0.0153515,0.0174311,0.0447649
840,Hankel action rollout,26,2.0932,1.0069,102,34,102,34,3.0044,1.3071,0.00148897,0.0294553,0.00538919,0.0384427
870,Hankel Q rollout,1,1.0001,1.5191,102,34,102,34,1.5742,1.5271,0.00527021,0.0154333,0.0174387,0.0449138
870,Hankel action rollout,25,2.0481,1.0064,102,34,102,34,2.6397,1.3582,0.0014592,0.0258799,0.00460096,0.0399459
900,Hankel Q rollout,1,1.0001,1.5121,102,34,102,34,1.5636,1.5189,0.00533793,0.0153296,0.0175779,0.044673
