episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,4,1.0143,5.4898,1503,500,1503,500,33.7818,30.3983,0.000495889,0.0224763,0.0014921,0.0607965
0,Hankel a0 rollout,3,1.0014,4.0665,1503,500,1503,500,17.2175,10.8449,0.00048417,0.0114554,0.00153967,0.0216898
0,Hankel a1 rollout,17,1.3052,13.8205,1503,500,1503,500,75.1977,29.3288,0.000348981,0.0500317,0.00106831,0.0586575
0,Hankel a2 rollout,32,3.6244,26.2061,1503,500,1503,500,36.2370,15.5897,0.000394066,0.0241098,0.00118031,0.0311794
0,Hankel a3 rollout,15,1.5734,13.1753,1503,500,1503,500,55.2434,32.3041,0.000397551,0.0367554,0.00120102,0.0646083
0,Hankel a4 rollout,3,1.4361,2.7605,1503,500,1503,500,1.0392,1.0309,0.00066153,0.000691428,0.00198565,0.00206173
0,Hankel a5 rollout,5,1.2034,3.2595,1503,500,1503,500,1.0635,1.0224,0.000633088,0.000707567,0.00196735,0.00204478
100,Hankel Q rollout,11,1.0052,1.1066,1503,500,1503,500,3.2371,2.4480,0.000137265,0.00215376,0.000502526,0.00489601
100,Hankel a0 rollout,484,16.4047,1.0384,1503,500,1503,500,1.1452,1.0223,0.000580505,0.000761936,0.00195304,0.00204467
100,Hankel a1 rollout,482,14.7596,1.0944,1503,500,1503,500,1.2362,1.0266,0.000549884,0.000822472,0.00191473,0.00205317
100,Hankel a2 rollout,491,6.8912,1.0378,1503,500,1503,500,1.1034,1.0148,0.000575384,0.000734109,0.00195801,0.00202961
100,Hankel a3 rollout,487,5.5581,1.2992,1503,500,1503,500,1.1498,1.0212,0.000574806,0.000765036,0.0019586,0.0020423
100,Hankel a4 rollout,481,17.0048,1.0409,1503,500,1503,500,1.2700,1.0293,0.000542785,0.000845004,0.00194113,0.00205868
100,Hankel a5 rollout,490,15.5107,1.0904,1503,500,1503,500,1.1248,1.0151,0.000593783,0.000748393,0.0019617,0.00203015
200,Hankel Q rollout,1,1.0007,1.0528,1503,500,1503,500,1.0247,1.0096,0.000601557,0.00068178,0.00187093,0.00201923
200,Hankel a0 rollout,471,8.7125,1.0249,1503,500,1503,500,1.1611,1.0520,0.000572262,0.00077254,0.00192725,0.00210405
200,Hankel a1 rollout,483,8.5578,1.0870,1503,500,1503,500,1.1129,1.0220,0.00057204,0.000740457,0.00196843,0.00204393
200,Hankel a2 rollout,485,9.3655,1.0235,1503,500,1503,500,1.1134,1.0225,0.000593305,0.000740788,0.00195148,0.00204494
200,Hankel a3 rollout,487,6.6321,1.2877,1503,500,1503,500,1.0978,1.0236,0.000597875,0.000730383,0.00196678,0.00204721
200,Hankel a4 rollout,486,8.9125,1.0356,1503,500,1503,500,1.1055,1.0206,0.000611756,0.000735496,0.001958,0.00204125
200,Hankel a5 rollout,488,9.3033,1.0772,1503,500,1503,500,1.1214,1.0206,0.000614519,0.000746085,0.00196422,0.00204111
300,Hankel Q rollout,1,1.0005,1.0661,1503,500,1503,500,1.0326,1.0082,0.00063048,0.000687016,0.00190015,0.00201645
300,Hankel a0 rollout,478,9.1401,1.0166,1503,500,1503,500,1.1058,1.0325,0.000595565,0.000735704,0.00195674,0.00206493
300,Hankel a1 rollout,489,10.9294,1.1750,1503,500,1503,500,1.1067,1.0188,0.000587933,0.000736332,0.00196837,0.00203769
300,Hankel a2 rollout,480,9.6995,1.0135,1503,500,1503,500,1.2374,1.0327,0.000461753,0.000823309,0.00194214,0.00206535
