grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03
0,10001,17,3,228,38,0,2.307575225830078,1.8166738748550415,1.711220145225525,1.6640880107879639,1.4648654460906982,1.3555653095245361,1.2937610149383545,1.2091271877288818,1.1799936294555664,1.0546625852584839,1.0007379055023193,0.9530656337738037,0.9235692620277405,0.8730521202087402,0.8258544206619263,0.7876093983650208,0.7055797576904297,1.6813263893127441,1.1891299486160278,0.9905462265014648
0,10001,17,3,228,38,1,8.625537872314453,1.6403930187225342,1.5365763902664185,1.4502100944519043,1.395132303237915,1.3900656700134277,1.3236933946609497,1.2332252264022827,1.1847833395004272,1.1180694103240967,1.048572301864624,0.952154278755188,0.9100533723831177,0.856909453868866,0.8335950970649719,0.755979597568512,0.7284493446350098,3.7972304821014404,1.1781818866729736,0.9312713742256165
5000,15001,17,3,238,38,0,417.42779541015625,94.22882843017578,56.2564811706543,38.5639533996582,31.19661521911621,25.35099220275879,21.854284286499023,17.742733001708984,17.349824905395508,14.94879150390625,13.78274917602539,12.261822700500488,11.745477676391602,11.033049583435059,9.966395378112793,9.538919448852539,8.774737358093262,180.38258361816406,22.470197677612305,11.93315315246582
5000,15001,17,3,238,38,1,419.63787841796875,94.37968444824219,56.030452728271484,38.926631927490234,30.47319984436035,25.42984390258789,22.18449592590332,17.904239654541016,17.009782791137695,15.476129531860352,13.584712028503418,12.560872077941895,11.601143836975098,11.036201477050781,9.925457000732422,9.137706756591797,8.182886123657227,180.594970703125,22.353055953979492,11.548718452453613
10000,20001,17,3,238,39,0,654.5404052734375,98.5627670288086,71.36493682861328,45.11471176147461,38.560760498046875,29.833593368530273,25.3348445892334,21.332414627075195,19.75238037109375,17.822284698486328,17.339801788330078,15.666857719421387,14.550439834594727,14.021783828735352,13.267960548400879,12.993377685546875,11.503012657165527,276.3478698730469,28.27290916442871,16.144588470458984
10000,20001,17,3,238,39,1,652.144775390625,99.2303237915039,71.8987808227539,45.329017639160156,37.97071838378906,30.45599937438965,24.899137496948242,21.217161178588867,20.63232421875,18.78273582458496,17.363584518432617,15.816576957702637,14.56527328491211,13.81312370300293,13.54515552520752,12.559113502502441,10.691070556640625,275.3058776855469,28.382051467895508,16.371784210205078
15000,25001,17,3,239,53,0,717.6620483398438,111.42259216308594,69.57986450195312,46.210548400878906,36.67558670043945,26.12417221069336,22.088502883911133,17.813800811767578,15.31896686553955,14.135436058044434,11.67782974243164,11.20490837097168,9.941832542419434,8.99409294128418,8.773717880249023,8.229072570800781,6.795192241668701,306.3038330078125,25.88714027404785,11.23650074005127
15000,25001,17,3,239,53,1,720.6267700195312,111.80393981933594,67.48453521728516,46.711185455322266,35.08559799194336,25.824209213256836,22.318477630615234,17.45018196105957,15.233549118041992,14.087214469909668,12.266534805297852,10.111356735229492,9.787967681884766,9.013580322265625,8.41086196899414,7.684122562408447,7.403022766113281,308.7471923828125,26.280996322631836,11.325621604919434
20000,30001,17,3,246,60,0,870.4929809570312,124.51380157470703,82.96903228759766,48.08778762817383,39.276283264160156,27.93475914001465,23.557857513427734,19.865367889404297,18.0515193939209,14.578089714050293,14.397188186645508,12.895445823669434,10.951018333435059,10.769780158996582,9.205744743347168,8.485695838928223,8.009772300720215,353.283447265625,25.233989715576172,13.424256324768066
20000,30001,17,3,246,60,1,874.8204345703125,124.44795989990234,83.20808410644531,49.79717254638672,39.090885162353516,28.560455322265625,22.87605094909668,19.877262115478516,17.672883987426758,14.638816833496094,13.663636207580566,12.801922798156738,11.632161140441895,10.335310935974121,9.390533447265625,8.983274459838867,8.89779281616211,355.1966857910156,25.857845306396484,13.677337646484375
