grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03
0,10001,17,3,253,10,0,8.307334899902344,1.2660142183303833,0.8713797926902771,0.7195242047309875,0.6257635951042175,0.577112078666687,0.5242094397544861,0.5111970901489258,0.48671650886535645,0.46989238262176514,0.4635449945926666,0.4503888189792633,0.4398900270462036,0.4239625632762909,0.4105740487575531,0.39857447147369385,0.35262924432754517,3.5469672679901123,0.5469728112220764,0.41363224387168884
0,10001,17,3,253,10,1,4.680164337158203,1.8408724069595337,1.157233715057373,0.8289239406585693,0.6788521409034729,0.5686030983924866,0.4926312267780304,0.4499233663082123,0.4290100932121277,0.4086853563785553,0.3895946741104126,0.3661775290966034,0.3566640317440033,0.3421000838279724,0.32351091504096985,0.3104177713394165,0.3030955195426941,2.220560312271118,0.5005915760993958,0.3611803948879242
5000,15001,17,3,250,15,0,624.8341674804688,66.86009979248047,39.743709564208984,26.536705017089844,17.733675003051758,13.404912948608398,10.681753158569336,10.304681777954102,8.778128623962402,7.242990016937256,6.541332244873047,6.248385429382324,5.788859844207764,5.570274829864502,5.161968231201172,4.523928642272949,3.965519905090332,266.2347106933594,13.203885078430176,6.3911309242248535
5000,15001,17,3,250,15,1,623.2866821289062,66.8228759765625,39.6372184753418,26.505441665649414,17.50780487060547,13.163955688476562,10.703801155090332,10.32933235168457,8.818025588989258,7.459694862365723,6.798789024353027,6.308393955230713,5.743710517883301,5.597433090209961,5.230053901672363,4.533918857574463,4.266178607940674,265.8751525878906,13.11173152923584,6.190352916717529
10000,20001,17,3,251,20,0,1074.4385986328125,77.432861328125,31.63068389892578,18.34149932861328,10.407876968383789,7.770491123199463,5.821538925170898,4.931940078735352,4.587435245513916,4.467733383178711,4.0433502197265625,3.910844326019287,3.7570297718048096,3.404313325881958,3.033947229385376,2.9043359756469727,2.3987338542938232,448.19659423828125,8.855927467346191,3.542541742324829
10000,20001,17,3,251,20,1,1077.1885986328125,77.22954559326172,31.45453643798828,18.461990356445312,10.49348258972168,7.472970008850098,5.672724723815918,4.88962459564209,4.801313400268555,4.426429748535156,4.15533447265625,3.988614559173584,3.3851706981658936,3.21317720413208,3.0194382667541504,2.9629180431365967,2.3731188774108887,449.3560791015625,8.771810531616211,3.3423421382904053
15000,25001,17,3,252,25,0,1231.8824462890625,87.87596130371094,32.515357971191406,13.459370613098145,8.446868896484375,5.590885162353516,3.975937843322754,2.6627442836761475,2.2874858379364014,2.099632978439331,1.977685570716858,1.5578138828277588,1.438485860824585,1.2152444124221802,1.132169246673584,0.9684056639671326,0.9244871735572815,520.0210571289062,7.694146633148193,1.6179157495498657
15000,25001,17,3,252,25,1,1229.6279296875,87.586181640625,32.773929595947266,13.66446590423584,8.513160705566406,5.820446491241455,4.29709529876709,2.881089448928833,2.290405750274658,2.192150831222534,1.8364726305007935,1.5353569984436035,1.3510271310806274,1.1864478588104248,1.1181100606918335,0.9521439075469971,0.8943573832511902,518.8898315429688,7.830394268035889,1.60744309425354
20000,30001,17,3,252,30,0,1455.820556640625,70.0813980102539,26.778024673461914,12.55654239654541,6.756193161010742,4.977073669433594,3.456402540206909,2.3484158515930176,2.119256019592285,1.6656250953674316,1.5355136394500732,1.418721079826355,1.1393823623657227,1.0392049551010132,0.9927467703819275,0.8714711666107178,0.8556839823722839,613.93310546875,6.876266956329346,1.3778573274612427
20000,30001,17,3,252,30,1,1455.8421630859375,70.14483642578125,27.017518997192383,12.690445899963379,6.909701347351074,5.112846851348877,3.4464738368988037,2.4292683601379395,1.8722885847091675,1.489965558052063,1.395903468132019,1.1390022039413452,1.1107757091522217,0.9723662734031677,0.9255440831184387,0.7969306111335754,0.6553106904029846,613.8103637695312,7.174368858337402,1.3130614757537842
