episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,5,1.0060,1.5551,1503,500,1503,500,5.9273,5.3511,0.000179797,0.00394364,0.000473972,0.0107021
0,Hankel a0 rollout,2,1.0066,1.2747,1503,500,1503,500,7.4714,6.1620,0.000290198,0.00497097,0.00104643,0.012324
0,Hankel a1 rollout,6,1.0059,2.2042,1503,500,1503,500,9.4720,7.4875,0.000109441,0.00630206,0.000377208,0.014975
100,Hankel Q rollout,3,1.0019,1.0524,1503,500,1503,500,1.1089,1.0641,0.00054602,0.000737819,0.00164815,0.00212827
100,Hankel a0 rollout,444,2.7505,1.0077,1503,500,1503,500,1.3338,1.1079,0.00057228,0.000887421,0.00187576,0.00221582
100,Hankel a1 rollout,455,2.7577,1.0132,1503,500,1503,500,1.2476,1.0771,0.000551399,0.000830073,0.00194208,0.00215428
200,Hankel Q rollout,1,1.0004,1.0212,1503,500,1503,500,1.0017,1.0014,0.000661139,0.000666471,0.00198953,0.00200286
200,Hankel a0 rollout,361,2.4838,1.0028,1503,500,1503,500,1.4250,1.3080,0.000462483,0.000948094,0.0017546,0.00261601
200,Hankel a1 rollout,371,2.4865,1.0116,1503,500,1503,500,1.5665,1.2842,0.000452857,0.00104228,0.00175871,0.00256834
300,Hankel Q rollout,1,1.0001,1.0123,1503,500,1503,500,1.0004,1.0003,0.000663239,0.000665613,0.00199475,0.00200058
300,Hankel a0 rollout,345,2.5137,1.0010,1503,500,1503,500,1.5403,1.4058,0.00016548,0.00102481,0.00162895,0.00281167
300,Hankel a1 rollout,348,2.5123,1.0067,1503,500,1503,500,1.5341,1.3971,0.000166554,0.00102066,0.00168052,0.00279423
400,Hankel Q rollout,1,1.0000,1.0080,1503,500,1503,500,1.0005,1.0004,0.00066444,0.00066565,0.00199747,0.0020007
400,Hankel a0 rollout,314,2.4858,1.0012,1503,500,1503,500,1.4730,1.5002,0.000361579,0.000980011,0.00175144,0.00300033
400,Hankel a1 rollout,336,2.4740,1.0171,1503,500,1503,500,1.7478,1.4300,0.000361849,0.00116285,0.00170615,0.00285991
500,Hankel Q rollout,1,1.0000,1.0075,1503,500,1503,500,1.0004,1.0002,0.000664547,0.000665624,0.00199797,0.00200038
500,Hankel a0 rollout,395,2.7285,1.0011,1503,500,1503,500,1.3892,1.2138,0.000311902,0.000924261,0.00182523,0.00242757
500,Hankel a1 rollout,388,2.7099,1.0096,1503,500,1503,500,1.4241,1.2452,0.000322214,0.00094751,0.00177146,0.00249046
600,Hankel Q rollout,1,1.0000,1.0057,1503,500,1503,500,1.0003,1.0001,0.000664934,0.000665522,0.00199895,0.00200021
600,Hankel a0 rollout,411,2.5204,1.0004,1503,500,1503,500,1.5569,1.1662,0.000422956,0.00103588,0.00175901,0.00233239
600,Hankel a1 rollout,419,2.4933,1.0064,1503,500,1503,500,1.6047,1.1429,0.000400495,0.00106768,0.00180338,0.00228589
700,Hankel Q rollout,1,1.0000,1.0062,1503,500,1503,500,1.0003,1.0003,0.000664798,0.000665544,0.00199854,0.0020005
700,Hankel a0 rollout,363,2.5346,1.0004,1503,500,1503,500,1.3838,1.3323,0.000461012,0.000920713,0.00175455,0.00266453
700,Hankel a1 rollout,383,2.5373,1.0045,1503,500,1503,500,1.4298,1.2631,0.000467291,0.00095131,0.00174507,0.00252624
800,Hankel Q rollout,1,1.0000,1.0046,1503,500,1503,500,1.0002,1.0001,0.000664697,0.000665482,0.00199848,0.00200028
800,Hankel a0 rollout,388,2.5491,1.0057,1503,500,1503,500,1.5091,1.2647,0.000465336,0.00100409,0.00177716,0.0025294
800,Hankel a1 rollout,379,2.5504,1.0044,1503,500,1503,500,1.4901,1.2931,0.00047475,0.000991428,0.00161853,0.0025862
900,Hankel Q rollout,1,1.0000,1.0050,1503,500,1503,500,1.0002,1.0001,0.000664794,0.000665436,0.0019987,0.00200027
900,Hankel a0 rollout,72,2.4511,1.0003,1503,500,1503,500,9.3358,5.4812,0.000201493,0.00621145,0.000730339,0.0109623
900,Hankel a1 rollout,70,2.3779,1.0226,1503,500,1503,500,9.2647,6.0093,0.000206761,0.00616411,0.000753687,0.0120187
