step mean std sem n
0.8643 60.838 17.346 8.673 4
0.8693 62.590 14.629 7.314 4
0.8744 57.963 9.433 4.717 4
0.8794 56.692 8.510 4.255 4
0.8844 61.152 9.335 4.667 4
0.8894 61.287 7.420 3.710 4
0.8945 63.018 3.519 1.760 4
0.8995 64.670 4.540 2.270 4
0.9045 63.469 5.318 2.659 4
0.9095 59.487 13.017 6.508 4
0.9146 59.386 8.360 4.180 4
0.9196 59.081 11.181 5.591 4
0.9246 57.712 14.162 7.081 4
0.9296 60.019 16.709 8.355 4
0.9347 59.075 17.861 8.931 4
0.9397 57.370 14.452 7.226 4
0.9447 56.658 16.694 8.347 4
0.9497 61.087 14.720 7.360 4
0.9548 64.895 13.486 6.743 4
0.9598 68.651 15.016 7.508 4
0.9648 68.125 13.130 6.565 4
0.9698 67.213 10.428 5.214 4
0.9749 67.406 10.321 5.161 4
0.9799 72.526 11.427 5.714 4
0.9849 71.479 4.767 2.383 4
0.9899 75.093 6.465 3.233 4
0.9950 74.645 10.237 5.118 4
1.0000 66.250 5.951 2.976 4
