step mean std sem n
0.8693 259.675 56.187 28.093 4
0.8744 260.603 58.112 29.056 4
0.8794 262.624 69.814 34.907 4
0.8844 263.523 71.039 35.519 4
0.8894 274.381 82.582 41.291 4
0.8945 278.725 86.959 43.479 4
0.8995 277.478 71.559 35.779 4
0.9045 283.467 93.531 46.766 4
0.9095 298.302 123.822 61.911 4
0.9146 302.987 116.551 58.276 4
0.9196 306.340 108.101 54.051 4
0.9246 308.410 104.701 52.350 4
0.9296 303.259 101.563 50.782 4
0.9347 304.096 113.768 56.884 4
0.9397 319.036 133.347 66.674 4
0.9447 331.492 157.113 78.557 4
0.9497 343.873 184.635 92.318 4
0.9548 346.377 191.671 95.835 4
0.9598 358.565 225.365 112.682 4
0.9648 355.354 235.604 117.802 4
0.9698 347.496 213.116 106.558 4
0.9749 344.499 199.553 99.777 4
0.9799 357.992 223.528 111.764 4
0.9849 363.927 230.868 115.434 4
0.9899 364.670 246.604 123.302 4
0.9950 381.148 272.679 136.339 4
1.0000 378.750 267.718 133.859 4
