step mean std sem n
0.8543 3.127 1.045 0.522 4
0.8593 3.202 0.980 0.490 4
0.8643 3.312 1.130 0.565 4
0.8693 3.323 0.592 0.296 4
0.8744 3.397 0.632 0.316 4
0.8794 3.522 0.485 0.242 4
0.8844 3.783 0.560 0.280 4
0.8894 3.736 0.519 0.260 4
0.8945 3.753 0.305 0.153 4
0.8995 3.849 0.213 0.106 4
0.9045 3.804 0.333 0.167 4
0.9095 3.870 0.568 0.284 4
0.9146 3.963 0.695 0.347 4
0.9196 4.151 0.846 0.423 4
0.9246 4.177 0.928 0.464 4
0.9296 4.002 1.119 0.560 4
0.9347 3.752 1.306 0.653 4
0.9397 3.832 1.528 0.764 4
0.9447 4.010 1.703 0.851 4
0.9497 3.820 1.898 0.949 4
0.9548 3.581 1.233 0.616 4
0.9598 3.912 0.719 0.359 4
0.9648 4.190 0.716 0.358 4
0.9698 4.385 0.655 0.327 4
0.9749 4.219 0.512 0.256 4
0.9799 3.885 0.557 0.279 4
0.9849 3.841 0.430 0.215 4
0.9899 3.720 0.615 0.308 4
0.9950 3.608 0.490 0.245 4
1.0000 3.150 0.626 0.313 4
