step mean std sem n
0.8593 652.633 166.636 83.318 4
0.8643 673.090 169.959 84.979 4
0.8693 682.302 292.729 146.365 4
0.8744 632.773 305.392 152.696 4
0.8794 617.062 208.525 104.263 4
0.8844 603.406 215.521 107.761 4
0.8894 519.784 189.876 94.938 4
0.8945 440.676 203.842 101.921 4
0.8995 557.774 231.046 115.523 4
0.9045 564.940 295.421 147.711 4
0.9095 472.479 233.635 116.818 4
0.9146 555.417 294.575 147.287 4
0.9196 591.714 270.295 135.147 4
0.9246 565.155 258.315 129.157 4
0.9296 560.671 280.095 140.047 4
0.9347 542.910 251.402 125.701 4
0.9397 598.150 212.155 106.078 4
0.9447 610.129 194.890 97.445 4
0.9497 641.921 180.730 90.365 4
0.9548 644.558 117.593 58.796 4
0.9598 657.093 125.218 62.609 4
0.9648 656.632 132.401 66.200 4
0.9698 717.106 107.666 53.833 4
0.9749 757.402 159.553 79.776 4
0.9799 737.970 124.323 62.162 4
0.9849 830.775 206.694 103.347 4
0.9899 828.401 187.325 93.663 4
0.9950 789.578 232.023 116.011 4
1.0000 826.875 298.410 149.205 4
