step mean std sem n
0.8945 166.335 39.270 19.635 4
0.8995 163.228 40.897 20.449 4
0.9045 162.180 33.204 16.602 4
0.9095 162.148 33.803 16.901 4
0.9146 170.991 33.471 16.735 4
0.9196 155.818 40.259 20.129 4
0.9246 149.565 40.320 20.160 4
0.9296 132.181 33.436 16.718 4
0.9347 131.765 28.786 14.393 4
0.9397 131.374 31.886 15.943 4
0.9447 137.668 26.629 13.314 4
0.9497 148.152 18.711 9.355 4
0.9548 156.181 22.887 11.443 4
0.9598 176.522 36.397 18.199 4
0.9648 201.128 40.495 20.247 4
0.9698 217.838 49.983 24.992 4
0.9749 225.672 51.445 25.722 4
0.9799 232.217 46.739 23.370 4
0.9849 240.616 46.170 23.085 4
0.9899 251.164 48.667 24.333 4
0.9950 259.845 49.595 24.798 4
1.0000 268.750 46.744 23.372 4
