step mean std sem n
0.8844 441.623 90.537 45.269 4
0.8894 462.226 77.253 38.626 4
0.8945 459.318 103.017 51.509 4
0.8995 465.791 93.644 46.822 4
0.9045 455.369 102.174 51.087 4
0.9095 456.663 109.833 54.917 4
0.9146 463.825 89.993 44.997 4
0.9196 480.376 118.173 59.086 4
0.9246 489.929 117.192 58.596 4
0.9296 494.445 117.078 58.539 4
0.9347 475.473 122.747 61.374 4
0.9397 455.339 112.533 56.267 4
0.9447 449.060 99.342 49.671 4
0.9497 448.236 103.015 51.507 4
0.9548 421.983 115.646 57.823 4
0.9598 415.505 115.181 57.591 4
0.9648 388.250 112.805 56.403 4
0.9698 416.580 89.531 44.766 4
0.9749 422.382 71.461 35.730 4
0.9799 426.413 71.029 35.514 4
0.9849 444.341 64.741 32.371 4
0.9899 454.647 68.783 34.392 4
0.9950 450.650 91.188 45.594 4
1.0000 456.250 123.584 61.792 4
