step mean std sem n
0.9246 1289.197 84.002 42.001 4
0.9296 1282.839 120.554 60.277 4
0.9347 1292.348 125.124 62.562 4
0.9397 1275.418 128.775 64.387 4
0.9447 1279.683 132.844 66.422 4
0.9497 1265.842 117.643 58.821 4
0.9548 1259.334 104.561 52.280 4
0.9598 1241.201 123.751 61.876 4
0.9648 1265.731 94.673 47.337 4
0.9698 1245.469 101.280 50.640 4
0.9749 1251.861 100.451 50.225 4
0.9799 1244.184 135.123 67.561 4
0.9849 1240.225 176.948 88.474 4
0.9899 1247.885 159.992 79.996 4
0.9950 1264.933 154.052 77.026 4
1.0000 1217.125 177.169 88.585 4
