step mean std sem n
0.8794 351.459 59.400 29.700 4
0.8844 343.036 53.247 26.624 4
0.8894 346.678 51.568 25.784 4
0.8945 340.907 60.292 30.146 4
0.8995 323.135 56.512 28.256 4
0.9045 338.179 69.751 34.875 4
0.9095 341.850 72.962 36.481 4
0.9146 348.232 77.699 38.849 4
0.9196 344.131 68.205 34.102 4
0.9246 340.389 77.876 38.938 4
0.9296 342.882 86.543 43.272 4
0.9347 349.090 92.788 46.394 4
0.9397 348.642 96.302 48.151 4
0.9447 351.037 86.236 43.118 4
0.9497 353.662 75.719 37.860 4
0.9548 354.771 47.619 23.810 4
0.9598 333.563 24.436 12.218 4
0.9648 320.704 24.817 12.409 4
0.9698 310.909 40.721 20.360 4
0.9749 315.408 37.100 18.550 4
0.9799 314.079 45.152 22.576 4
0.9849 317.569 56.968 28.484 4
0.9899 336.271 58.187 29.094 4
0.9950 340.900 65.506 32.753 4
1.0000 326.000 65.304 32.652 4
