step mean std sem n
0.9095 145.248 53.375 26.687 4
0.9146 152.989 51.761 25.880 4
0.9196 163.720 52.552 26.276 4
0.9246 157.486 28.542 14.271 4
0.9296 159.542 29.115 14.558 4
0.9347 163.438 29.073 14.536 4
0.9397 164.387 37.114 18.557 4
0.9447 160.896 27.814 13.907 4
0.9497 161.539 28.509 14.254 4
0.9548 158.390 20.777 10.389 4
0.9598 168.356 27.778 13.889 4
0.9648 175.199 33.695 16.848 4
0.9698 180.130 45.072 22.536 4
0.9749 185.990 49.360 24.680 4
0.9799 166.649 58.131 29.065 4
0.9849 173.048 55.889 27.945 4
0.9899 172.134 49.135 24.567 4
0.9950 175.846 54.054 27.027 4
1.0000 178.250 64.329 32.165 4
