step mean std sem n
0.8744 35.985 6.904 3.452 4
0.8794 35.636 6.955 3.478 4
0.8844 31.744 1.045 0.522 4
0.8894 35.261 2.769 1.385 4
0.8945 36.448 1.388 0.694 4
0.8995 33.930 3.913 1.956 4
0.9045 33.513 4.989 2.495 4
0.9095 33.534 4.641 2.321 4
0.9146 32.502 5.817 2.909 4
0.9196 31.632 5.620 2.810 4
0.9246 33.065 5.753 2.877 4
0.9296 33.489 5.524 2.762 4
0.9347 33.804 4.187 2.094 4
0.9397 33.226 4.397 2.199 4
0.9447 32.535 3.556 1.778 4
0.9497 31.377 2.695 1.347 4
0.9548 33.300 4.340 2.170 4
0.9598 32.560 4.290 2.145 4
0.9648 33.225 3.699 1.850 4
0.9698 32.818 6.878 3.439 4
0.9749 33.126 8.676 4.338 4
0.9799 34.285 8.063 4.031 4
0.9849 35.448 8.098 4.049 4
0.9899 32.649 4.919 2.460 4
0.9950 32.926 3.754 1.877 4
1.0000 32.612 3.745 1.872 4
