step mean std sem n
0.8040 3733.377 1590.216 795.108 4
0.8090 3564.495 1494.837 747.419 4
0.8141 3685.444 1465.653 732.826 4
0.8191 3614.893 1372.674 686.337 4
0.8241 3676.339 1272.710 636.355 4
0.8291 3743.033 1410.183 705.091 4
0.8342 3893.290 1297.843 648.921 4
0.8392 3843.870 1308.742 654.371 4
0.8442 3726.633 1137.513 568.757 4
0.8492 3722.654 979.152 489.576 4
0.8543 3887.691 1118.353 559.177 4
0.8593 3808.610 807.920 403.960 4
0.8643 3860.195 1038.356 519.178 4
0.8693 3745.546 692.857 346.428 4
0.8744 3779.289 1063.486 531.743 4
0.8794 3786.377 1077.731 538.865 4
0.8844 3808.738 1085.105 542.552 4
0.8894 3823.035 1389.039 694.520 4
0.8945 3792.171 1265.270 632.635 4
0.8995 3869.233 1163.960 581.980 4
0.9045 3717.317 1320.722 660.361 4
0.9095 4010.003 1452.953 726.476 4
0.9146 3912.579 1633.701 816.850 4
0.9196 3940.068 1552.334 776.167 4
0.9246 4047.625 1809.273 904.636 4
0.9296 4011.882 1873.018 936.509 4
0.9347 4068.565 1608.100 804.050 4
0.9397 4006.666 1618.956 809.478 4
0.9447 4015.880 1501.901 750.951 4
0.9497 3996.207 1538.923 769.462 4
0.9548 4265.902 1657.040 828.520 4
0.9598 4318.782 1489.317 744.658 4
0.9648 4243.058 1463.193 731.596 4
0.9698 4310.713 1519.410 759.705 4
0.9749 4197.687 1398.175 699.088 4
0.9799 4321.613 1606.056 803.028 4
0.9849 4407.349 1624.315 812.157 4
0.9899 4531.054 1598.345 799.173 4
0.9950 4246.165 1167.552 583.776 4
1.0000 4293.750 1166.436 583.218 4
