step mean std sem n
0.8593 473.308 252.997 126.499 4
0.8643 476.496 259.454 129.727 4
0.8693 509.159 277.037 138.518 4
0.8744 512.430 282.927 141.464 4
0.8794 471.044 184.440 92.220 4
0.8844 561.854 177.771 88.886 4
0.8894 560.672 229.087 114.544 4
0.8945 573.684 259.995 129.998 4
0.8995 523.710 344.936 172.468 4
0.9045 546.102 322.001 161.001 4
0.9095 527.746 301.750 150.875 4
0.9146 483.683 160.342 80.171 4
0.9196 436.914 61.723 30.861 4
0.9246 453.070 124.027 62.013 4
0.9296 434.352 211.832 105.916 4
0.9347 468.660 182.223 91.112 4
0.9397 522.267 235.804 117.902 4
0.9447 515.045 143.898 71.949 4
0.9497 598.577 89.324 44.662 4
0.9548 575.057 84.308 42.154 4
0.9598 612.834 75.724 37.862 4
0.9648 569.279 89.279 44.639 4
0.9698 614.425 84.669 42.335 4
0.9749 606.022 114.032 57.016 4
0.9799 559.374 113.523 56.761 4
0.9849 554.269 173.842 86.921 4
0.9899 448.998 193.079 96.540 4
0.9950 402.226 140.698 70.349 4
1.0000 365.625 173.026 86.513 4
