step mean std sem n
0.8643 860.569 142.543 71.271 4
0.8693 871.736 127.961 63.981 4
0.8744 889.106 65.562 32.781 4
0.8794 922.317 60.191 30.096 4
0.8844 967.561 100.592 50.296 4
0.8894 989.706 140.000 70.000 4
0.8945 1027.334 135.165 67.582 4
0.8995 1035.614 175.702 87.851 4
0.9045 1015.843 205.296 102.648 4
0.9095 1018.688 209.115 104.557 4
0.9146 945.728 195.363 97.682 4
0.9196 850.088 125.961 62.980 4
0.9246 779.493 59.771 29.885 4
0.9296 767.489 110.532 55.266 4
0.9347 776.305 76.734 38.367 4
0.9397 783.004 91.626 45.813 4
0.9447 757.265 150.245 75.122 4
0.9497 690.194 199.646 99.823 4
0.9548 699.442 215.808 107.904 4
0.9598 706.491 237.827 118.913 4
0.9648 737.803 230.141 115.070 4
0.9698 775.403 238.656 119.328 4
0.9749 779.426 277.726 138.863 4
0.9799 798.403 280.940 140.470 4
0.9849 802.934 339.121 169.560 4
0.9899 832.206 358.502 179.251 4
0.9950 867.486 335.183 167.591 4
1.0000 859.250 272.821 136.410 4
