step mean std sem n
0.8744 37.186 8.387 4.193 4
0.8794 38.929 7.201 3.601 4
0.8844 39.493 6.314 3.157 4
0.8894 38.904 6.384 3.192 4
0.8945 40.722 5.037 2.519 4
0.8995 40.863 4.309 2.154 4
0.9045 40.766 4.425 2.213 4
0.9095 39.617 4.876 2.438 4
0.9146 39.326 4.739 2.370 4
0.9196 38.449 0.535 0.267 4
0.9246 36.822 3.308 1.654 4
0.9296 37.489 4.433 2.216 4
0.9347 36.543 5.789 2.894 4
0.9397 35.482 6.676 3.338 4
0.9447 35.145 7.887 3.944 4
0.9497 37.122 7.331 3.665 4
0.9548 37.735 5.986 2.993 4
0.9598 36.404 8.727 4.363 4
0.9648 38.954 8.697 4.349 4
0.9698 36.517 6.170 3.085 4
0.9749 37.656 6.010 3.005 4
0.9799 38.502 6.739 3.369 4
0.9849 38.685 5.740 2.870 4
0.9899 39.529 6.061 3.031 4
0.9950 37.850 2.708 1.354 4
1.0000 37.763 2.325 1.162 4
