step mean std sem n
0.8894 317.825 118.876 59.438 4
0.8945 324.149 126.176 63.088 4
0.8995 310.171 101.720 50.860 4
0.9045 314.172 105.249 52.625 4
0.9095 313.336 100.379 50.189 4
0.9146 314.176 89.424 44.712 4
0.9196 282.280 47.001 23.501 4
0.9246 284.661 56.320 28.160 4
0.9296 289.466 46.692 23.346 4
0.9347 281.062 39.368 19.684 4
0.9397 283.646 36.667 18.333 4
0.9447 284.370 34.355 17.177 4
0.9497 286.757 43.087 21.544 4
0.9548 295.001 52.029 26.015 4
0.9598 286.271 47.502 23.751 4
0.9648 291.311 60.719 30.360 4
0.9698 311.719 45.699 22.850 4
0.9749 315.496 51.188 25.594 4
0.9799 315.632 43.667 21.833 4
0.9849 305.013 33.616 16.808 4
0.9899 308.226 42.401 21.200 4
0.9950 299.867 37.980 18.990 4
1.0000 285.125 39.326 19.663 4
