step mean std sem n
0.8643 261.538 222.387 111.193 4
0.8693 251.958 195.512 97.756 4
0.8744 249.701 194.765 97.383 4
0.8794 232.196 200.257 100.129 4
0.8844 218.693 193.085 96.542 4
0.8894 224.501 187.795 93.897 4
0.8945 255.404 178.321 89.161 4
0.8995 271.177 196.486 98.243 4
0.9045 288.986 211.420 105.710 4
0.9095 274.238 186.306 93.153 4
0.9146 283.370 192.109 96.054 4
0.9196 301.260 192.809 96.404 4
0.9246 313.827 214.445 107.222 4
0.9296 338.927 221.839 110.919 4
0.9347 332.910 241.854 120.927 4
0.9397 340.768 248.985 124.492 4
0.9447 350.877 262.759 131.379 4
0.9497 364.275 294.073 147.037 4
0.9548 372.250 289.635 144.817 4
0.9598 365.405 273.536 136.768 4
0.9648 355.443 273.446 136.723 4
0.9698 359.371 268.860 134.430 4
0.9749 358.593 293.688 146.844 4
0.9799 365.679 280.676 140.338 4
0.9849 364.265 272.818 136.409 4
0.9899 359.228 265.891 132.945 4
0.9950 368.328 277.294 138.647 4
1.0000 373.000 279.082 139.541 4
