step mean std sem n
0.8744 314.293 199.886 99.943 4
0.8794 309.721 193.689 96.845 4
0.8844 296.860 171.062 85.531 4
0.8894 277.370 131.448 65.724 4
0.8945 276.520 127.282 63.641 4
0.8995 272.884 127.511 63.756 4
0.9045 265.094 124.319 62.159 4
0.9095 252.751 118.596 59.298 4
0.9146 247.143 119.359 59.679 4
0.9196 256.111 122.702 61.351 4
0.9246 267.885 123.510 61.755 4
0.9296 276.058 129.835 64.918 4
0.9347 272.338 117.052 58.526 4
0.9397 280.324 111.249 55.625 4
0.9447 296.238 127.672 63.836 4
0.9497 309.704 132.193 66.096 4
0.9548 318.280 130.047 65.023 4
0.9598 309.115 112.632 56.316 4
0.9648 305.157 113.592 56.796 4
0.9698 307.920 114.318 57.159 4
0.9749 303.713 96.129 48.065 4
0.9799 295.493 70.786 35.393 4
0.9849 299.731 77.525 38.763 4
0.9899 299.915 76.983 38.491 4
0.9950 278.750 49.054 24.527 4
1.0000 261.250 45.894 22.947 4
