step mean std sem n
0.8643 801.656 298.782 149.391 4
0.8693 798.052 276.638 138.319 4
0.8744 817.313 281.752 140.876 4
0.8794 804.012 299.484 149.742 4
0.8844 731.583 304.062 152.031 4
0.8894 707.927 263.564 131.782 4
0.8945 723.857 319.529 159.765 4
0.8995 770.321 324.357 162.178 4
0.9045 750.368 275.462 137.731 4
0.9095 783.639 328.388 164.194 4
0.9146 813.778 307.971 153.986 4
0.9196 836.514 302.725 151.362 4
0.9246 867.179 333.215 166.608 4
0.9296 896.193 391.993 195.996 4
0.9347 928.033 391.267 195.634 4
0.9397 927.712 348.257 174.129 4
0.9447 920.532 322.874 161.437 4
0.9497 948.318 308.839 154.420 4
0.9548 918.567 290.090 145.045 4
0.9598 923.082 252.105 126.052 4
0.9648 972.869 228.248 114.124 4
0.9698 990.410 223.395 111.697 4
0.9749 1015.512 237.913 118.956 4
0.9799 1062.032 268.384 134.192 4
0.9849 1110.048 327.699 163.850 4
0.9899 1096.826 346.859 173.429 4
0.9950 1071.881 324.823 162.412 4
1.0000 1033.375 329.563 164.781 4
