step mean std sem n
0.8442 2172.081 1466.214 733.107 4
0.8492 2207.034 1498.382 749.191 4
0.8543 2224.959 1518.690 759.345 4
0.8593 2212.491 1590.807 795.404 4
0.8643 2232.021 1660.074 830.037 4
0.8693 2254.524 1730.066 865.033 4
0.8744 2288.652 1782.987 891.494 4
0.8794 2274.498 1760.088 880.044 4
0.8844 2255.209 1778.035 889.017 4
0.8894 2302.025 1864.036 932.018 4
0.8945 2333.935 1907.048 953.524 4
0.8995 2341.700 1970.733 985.366 4
0.9045 2373.611 2050.583 1025.292 4
0.9095 2412.232 2110.234 1055.117 4
0.9146 2399.438 2163.223 1081.612 4
0.9196 2390.399 2176.926 1088.463 4
0.9246 2387.086 2194.824 1097.412 4
0.9296 2457.716 2251.946 1125.973 4
0.9347 2534.244 2257.445 1128.723 4
0.9397 2589.745 2256.993 1128.496 4
0.9447 2630.088 2301.569 1150.785 4
0.9497 2668.867 2350.636 1175.318 4
0.9548 2690.528 2391.310 1195.655 4
0.9598 2709.073 2427.720 1213.860 4
0.9648 2611.109 2204.156 1102.078 4
0.9698 2604.281 2211.805 1105.902 4
0.9749 2647.777 2227.117 1113.559 4
0.9799 2642.415 2236.405 1118.202 4
0.9849 2619.293 2177.815 1088.907 4
0.9899 2601.675 2148.603 1074.301 4
0.9950 2484.313 1918.713 959.357 4
1.0000 2556.250 1903.647 951.824 4
