step mean std sem n
0.8744 252.756 29.138 14.569 4
0.8794 258.672 54.759 27.379 4
0.8844 256.095 58.509 29.254 4
0.8894 253.129 59.348 29.674 4
0.8945 254.857 55.203 27.601 4
0.8995 258.632 61.531 30.765 4
0.9045 260.231 75.851 37.925 4
0.9095 254.987 77.380 38.690 4
0.9146 242.658 85.517 42.759 4
0.9196 219.382 117.403 58.701 4
0.9246 213.710 124.284 62.142 4
0.9296 224.941 119.307 59.653 4
0.9347 237.336 119.701 59.851 4
0.9397 242.898 122.434 61.217 4
0.9447 245.651 110.847 55.423 4
0.9497 252.650 112.584 56.292 4
0.9548 254.176 108.199 54.100 4
0.9598 245.374 100.884 50.442 4
0.9648 229.878 95.247 47.624 4
0.9698 228.620 76.497 38.249 4
0.9749 233.886 80.802 40.401 4
0.9799 225.487 74.249 37.125 4
0.9849 213.329 92.478 46.239 4
0.9899 210.616 95.368 47.684 4
0.9950 205.060 104.912 52.456 4
1.0000 185.938 104.413 52.207 4
