step mean std sem n
0.8342 2638.468 2177.626 1088.813 4
0.8392 2739.709 2179.862 1089.931 4
0.8442 2656.653 2112.188 1056.094 4
0.8492 2741.791 2226.234 1113.117 4
0.8543 2777.177 2303.172 1151.586 4
0.8593 2895.711 2381.475 1190.737 4
0.8643 2869.932 2043.266 1021.633 4
0.8693 2785.385 1976.001 988.001 4
0.8744 2841.576 2114.111 1057.056 4
0.8794 2942.843 2214.311 1107.155 4
0.8844 2979.052 2247.482 1123.741 4
0.8894 2970.599 2292.070 1146.035 4
0.8945 2940.587 2437.182 1218.591 4
0.8995 3049.424 2544.994 1272.497 4
0.9045 2895.651 2205.015 1102.507 4
0.9095 2907.459 2152.547 1076.273 4
0.9146 3049.853 2299.945 1149.972 4
0.9196 2974.473 2410.813 1205.407 4
0.9246 2888.621 2420.958 1210.479 4
0.9296 2856.198 2384.692 1192.346 4
0.9347 2828.316 2437.485 1218.743 4
0.9397 2776.409 2410.188 1205.094 4
0.9447 2775.514 2354.623 1177.311 4
0.9497 2678.925 2250.153 1125.076 4
0.9548 2400.621 1989.574 994.787 4
0.9598 2473.188 2108.490 1054.245 4
0.9648 2366.823 1917.812 958.906 4
0.9698 2342.939 1822.829 911.415 4
0.9749 2404.444 1804.284 902.142 4
0.9799 2616.676 1801.819 900.909 4
0.9849 2540.668 1816.138 908.069 4
0.9899 2514.062 1843.516 921.758 4
0.9950 2487.449 1839.437 919.718 4
1.0000 2362.500 1745.649 872.825 4
