step mean std sem n
0.8543 2.737 0.563 0.282 4
0.8593 2.616 0.365 0.182 4
0.8643 2.691 0.375 0.188 4
0.8693 2.883 0.355 0.177 4
0.8744 2.565 0.692 0.346 4
0.8794 2.605 0.655 0.328 4
0.8844 2.410 1.001 0.501 4
0.8894 2.394 1.057 0.529 4
0.8945 2.612 1.277 0.639 4
0.8995 2.699 1.102 0.551 4
0.9045 2.686 0.760 0.380 4
0.9095 3.038 1.155 0.578 4
0.9146 3.341 1.506 0.753 4
0.9196 3.784 2.159 1.080 4
0.9246 3.765 1.815 0.907 4
0.9296 3.814 1.732 0.866 4
0.9347 3.611 1.732 0.866 4
0.9397 3.407 1.064 0.532 4
0.9447 3.305 1.076 0.538 4
0.9497 2.905 0.452 0.226 4
0.9548 2.785 0.462 0.231 4
0.9598 2.994 0.542 0.271 4
0.9648 2.969 0.389 0.194 4
0.9698 2.974 0.398 0.199 4
0.9749 2.919 0.434 0.217 4
0.9799 2.908 0.471 0.235 4
0.9849 2.713 0.444 0.222 4
0.9899 2.631 0.389 0.195 4
0.9950 2.549 0.290 0.145 4
1.0000 2.962 0.602 0.301 4
