step mean std sem n
0.9095 157.357 26.486 13.243 4
0.9146 150.615 30.010 15.005 4
0.9196 145.366 28.630 14.315 4
0.9246 138.831 18.421 9.210 4
0.9296 140.463 28.828 14.414 4
0.9347 141.576 40.166 20.083 4
0.9397 141.199 41.871 20.935 4
0.9447 139.816 36.087 18.044 4
0.9497 141.772 33.459 16.730 4
0.9548 139.991 43.820 21.910 4
0.9598 139.086 43.254 21.627 4
0.9648 137.436 47.541 23.771 4
0.9698 143.591 53.652 26.826 4
0.9749 137.791 58.271 29.136 4
0.9799 135.737 57.323 28.662 4
0.9849 143.146 56.987 28.494 4
0.9899 146.238 59.878 29.939 4
0.9950 150.124 54.939 27.470 4
1.0000 149.750 42.398 21.199 4
