step mean std sem n
0.8995 4800.342 503.663 251.831 4
0.9045 4984.628 400.315 200.157 4
0.9095 5088.200 395.138 197.569 4
0.9146 5201.362 408.978 204.489 4
0.9196 5205.945 399.201 199.601 4
0.9246 5098.261 318.825 159.413 4
0.9296 5020.096 382.890 191.445 4
0.9347 4978.918 526.341 263.170 4
0.9397 4963.782 541.649 270.825 4
0.9447 4984.092 523.079 261.540 4
0.9497 5006.572 561.492 280.746 4
0.9548 5092.866 709.537 354.768 4
0.9598 5197.486 800.912 400.456 4
0.9648 5069.632 713.854 356.927 4
0.9698 5018.914 857.562 428.781 4
0.9749 4935.228 1059.773 529.887 4
0.9799 4849.512 724.525 362.263 4
0.9849 4904.959 640.443 320.222 4
0.9899 4967.501 603.349 301.674 4
0.9950 5004.530 636.518 318.259 4
1.0000 4803.750 507.336 253.668 4
