step mean std sem n
0.8693 146.037 14.884 7.442 4
0.8744 148.410 10.577 5.289 4
0.8794 146.859 10.403 5.201 4
0.8844 147.040 8.363 4.181 4
0.8894 147.252 5.976 2.988 4
0.8945 145.356 7.154 3.577 4
0.8995 147.124 11.531 5.765 4
0.9045 149.300 11.542 5.771 4
0.9095 150.466 9.974 4.987 4
0.9146 145.959 8.636 4.318 4
0.9196 147.746 7.977 3.989 4
0.9246 150.182 4.298 2.149 4
0.9296 152.150 2.701 1.351 4
0.9347 151.525 9.681 4.841 4
0.9397 148.096 4.823 2.411 4
0.9447 155.034 4.068 2.034 4
0.9497 153.985 6.726 3.363 4
0.9548 150.705 7.309 3.654 4
0.9598 159.200 11.500 5.750 4
0.9648 156.998 11.597 5.798 4
0.9698 146.925 11.968 5.984 4
0.9749 144.053 15.263 7.632 4
0.9799 142.511 15.710 7.855 4
0.9849 144.876 17.051 8.526 4
0.9899 150.774 16.242 8.121 4
0.9950 146.072 24.168 12.084 4
1.0000 138.513 22.197 11.099 4
