step mean std sem n
0.8492 3365.190 1898.618 949.309 4
0.8543 3488.529 1952.876 976.438 4
0.8593 3608.015 2070.848 1035.424 4
0.8643 3639.055 2191.263 1095.631 4
0.8693 3840.897 2307.814 1153.907 4
0.8744 3695.788 2098.507 1049.254 4
0.8794 3626.533 2106.640 1053.320 4
0.8844 3631.752 2106.063 1053.032 4
0.8894 3586.028 2070.298 1035.149 4
0.8945 3683.009 2105.977 1052.988 4
0.8995 3710.719 2177.142 1088.571 4
0.9045 3589.447 2153.855 1076.928 4
0.9095 3686.450 2233.605 1116.802 4
0.9146 3752.597 2306.027 1153.014 4
0.9196 3793.617 2213.383 1106.692 4
0.9246 3763.135 2485.668 1242.834 4
0.9296 3762.088 2414.390 1207.195 4
0.9347 3700.064 2373.301 1186.650 4
0.9397 3650.537 2297.600 1148.800 4
0.9447 3563.161 2108.185 1054.092 4
0.9497 3574.541 2051.220 1025.610 4
0.9548 3562.036 1980.172 990.086 4
0.9598 3478.837 1977.458 988.729 4
0.9648 3442.023 1882.251 941.125 4
0.9698 3302.717 1782.448 891.224 4
0.9749 3376.177 1844.758 922.379 4
0.9799 3504.491 1906.874 953.437 4
0.9849 3394.833 1890.947 945.473 4
0.9899 3424.948 1959.027 979.514 4
0.9950 3475.098 1991.183 995.591 4
1.0000 3387.500 1907.168 953.584 4
