step mean std sem n
0.8794 402.287 12.256 6.128 4
0.8844 403.564 15.069 7.534 4
0.8894 422.774 33.257 16.628 4
0.8945 391.111 50.455 25.228 4
0.8995 397.938 49.518 24.759 4
0.9045 390.824 43.602 21.801 4
0.9095 395.421 64.894 32.447 4
0.9146 398.726 55.462 27.731 4
0.9196 408.175 59.041 29.520 4
0.9246 398.420 64.155 32.078 4
0.9296 405.234 65.002 32.501 4
0.9347 389.423 63.195 31.598 4
0.9397 393.028 49.635 24.817 4
0.9447 394.192 90.162 45.081 4
0.9497 394.317 74.805 37.402 4
0.9548 377.197 79.789 39.895 4
0.9598 400.558 106.042 53.021 4
0.9648 406.856 131.115 65.557 4
0.9698 409.635 97.492 48.746 4
0.9749 429.642 105.729 52.864 4
0.9799 438.749 95.046 47.523 4
0.9849 433.610 69.402 34.701 4
0.9899 461.994 82.850 41.425 4
0.9950 440.029 40.001 20.001 4
1.0000 438.625 84.916 42.458 4
