step mean std sem n
0.8593 274.667 55.590 27.795 4
0.8643 269.635 62.912 31.456 4
0.8693 278.010 67.140 33.570 4
0.8744 276.321 63.927 31.963 4
0.8794 296.019 44.523 22.261 4
0.8844 301.340 36.918 18.459 4
0.8894 318.388 40.018 20.009 4
0.8945 302.336 50.575 25.287 4
0.8995 301.523 43.771 21.885 4
0.9045 316.148 31.642 15.821 4
0.9095 299.429 22.372 11.186 4
0.9146 293.790 28.317 14.158 4
0.9196 288.191 29.002 14.501 4
0.9246 292.736 30.994 15.497 4
0.9296 285.900 47.607 23.804 4
0.9347 280.418 37.055 18.528 4
0.9397 291.011 40.405 20.202 4
0.9447 267.971 59.637 29.818 4
0.9497 267.056 42.969 21.484 4
0.9548 268.919 41.557 20.778 4
0.9598 284.073 36.977 18.489 4
0.9648 287.709 22.030 11.015 4
0.9698 280.236 16.844 8.422 4
0.9749 290.548 12.052 6.026 4
0.9799 300.272 17.535 8.767 4
0.9849 299.331 37.933 18.966 4
0.9899 310.970 31.710 15.855 4
0.9950 305.977 31.012 15.506 4
1.0000 318.750 47.675 23.838 4
