step mean std sem n
0.8844 265.922 52.036 26.018 4
0.8894 274.606 48.863 24.431 4
0.8945 278.673 54.101 27.051 4
0.8995 267.510 43.487 21.744 4
0.9045 270.599 43.850 21.925 4
0.9095 277.127 49.185 24.592 4
0.9146 270.239 41.097 20.548 4
0.9196 270.663 47.959 23.980 4
0.9246 268.916 50.399 25.199 4
0.9296 266.791 50.856 25.428 4
0.9347 251.396 48.834 24.417 4
0.9397 254.867 53.710 26.855 4
0.9447 259.757 56.658 28.329 4
0.9497 255.195 46.652 23.326 4
0.9548 236.383 47.887 23.944 4
0.9598 232.355 43.558 21.779 4
0.9648 230.895 41.750 20.875 4
0.9698 245.232 55.735 27.868 4
0.9749 237.885 41.355 20.678 4
0.9799 244.029 60.850 30.425 4
0.9849 247.727 54.819 27.409 4
0.9899 259.936 65.012 32.506 4
0.9950 257.793 65.215 32.607 4
1.0000 249.375 42.445 21.222 4
