step mean std sem n
0.8744 141.019 13.089 6.545 4
0.8794 144.428 14.428 7.214 4
0.8844 147.326 15.626 7.813 4
0.8894 150.416 21.232 10.616 4
0.8945 147.009 18.107 9.053 4
0.8995 144.882 15.704 7.852 4
0.9045 151.076 15.183 7.592 4
0.9095 144.707 18.964 9.482 4
0.9146 144.823 12.570 6.285 4
0.9196 144.892 16.310 8.155 4
0.9246 144.034 7.854 3.927 4
0.9296 150.850 10.403 5.201 4
0.9347 153.369 13.534 6.767 4
0.9397 140.870 11.763 5.881 4
0.9447 138.789 11.083 5.542 4
0.9497 138.134 10.896 5.448 4
0.9548 134.740 6.549 3.274 4
0.9598 134.324 12.241 6.121 4
0.9648 136.058 14.580 7.290 4
0.9698 142.251 14.549 7.275 4
0.9749 143.017 14.469 7.234 4
0.9799 144.314 12.900 6.450 4
0.9849 150.134 15.736 7.868 4
0.9899 153.477 20.872 10.436 4
0.9950 142.755 9.153 4.576 4
1.0000 142.600 5.461 2.730 4
