step mean std sem n
0.8693 101.563 35.310 17.655 4
0.8744 99.914 30.728 15.364 4
0.8794 96.237 26.098 13.049 4
0.8844 94.172 21.998 10.999 4
0.8894 95.603 22.503 11.252 4
0.8945 100.514 23.931 11.965 4
0.8995 98.805 22.213 11.106 4
0.9045 98.280 23.574 11.787 4
0.9095 98.813 23.354 11.677 4
0.9146 94.118 22.322 11.161 4
0.9196 93.807 24.023 12.011 4
0.9246 97.051 24.484 12.242 4
0.9296 100.929 23.642 11.821 4
0.9347 104.868 27.431 13.716 4
0.9397 105.938 26.708 13.354 4
0.9447 106.576 22.340 11.170 4
0.9497 106.684 20.293 10.146 4
0.9548 102.619 12.616 6.308 4
0.9598 101.300 11.243 5.621 4
0.9648 104.410 8.977 4.489 4
0.9698 106.572 12.767 6.383 4
0.9749 107.602 13.667 6.834 4
0.9799 108.571 14.276 7.138 4
0.9849 109.483 19.400 9.700 4
0.9899 104.262 25.120 12.560 4
0.9950 101.341 29.162 14.581 4
1.0000 94.250 28.837 14.419 4
