grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,10001,17,9,253,10,0,5.327943801879883,5.05095911026001,4.733632564544678,4.646716117858887,4.420778274536133,4.264898777008057,4.020143508911133,3.7785515785217285,3.7325637340545654,3.539557933807373,3.4246761798858643,3.2757763862609863,3.183912754058838,2.720546245574951,2.49520206451416,2.215519666671753,1.92917001247406,4.945346832275391,4.708445072174072,4.147168159484863,4.015921115875244,3.6819570064544678,3.5577826499938965,3.2701916694641113,2.7371907234191895,2.3391544818878174
0,10001,17,9,253,10,1,5.523657321929932,5.403284072875977,5.1938323974609375,5.1273274421691895,4.874614715576172,4.710877418518066,4.463322162628174,4.305486679077148,4.138454914093018,3.990725040435791,3.77648663520813,3.5693013668060303,3.4898688793182373,3.3837811946868896,2.7855701446533203,2.2451305389404297,2.134596824645996,5.208775520324707,4.987430095672607,4.882126331329346,4.490060806274414,4.028376579284668,3.8318912982940674,3.6013381481170654,3.0709965229034424,2.302304744720459
5000,15001,17,9,254,15,0,2170.089111328125,68.17352294921875,41.96416091918945,33.99290084838867,28.0231876373291,25.647802352905273,23.089054107666016,19.77392578125,18.21255874633789,17.006765365600586,16.374542236328125,14.320326805114746,13.85193920135498,12.746363639831543,12.048944473266602,12.008157730102539,10.57697582244873,1581.7430419921875,43.96040344238281,27.672319412231445,24.056320190429688,18.61258888244629,16.696195602416992,14.354100227355957,12.807209968566895,12.683076858520508
5000,15001,17,9,254,15,1,2171.584228515625,67.51148223876953,42.08921813964844,32.382484436035156,29.131118774414062,25.46477699279785,21.6342830657959,19.569293975830078,18.05874252319336,17.874666213989258,14.2005033493042,14.093475341796875,13.969215393066406,12.46872615814209,11.717509269714355,11.16117000579834,10.890945434570312,1582.5809326171875,43.734397888183594,28.47064208984375,22.67592430114746,18.484577178955078,15.94168758392334,13.794252395629883,12.540498733520508,11.816450119018555
10000,20001,17,9,254,20,0,1955.713134765625,99.88082885742188,61.97455596923828,43.472198486328125,32.60487747192383,26.297447204589844,24.40496063232422,22.6973934173584,18.919776916503906,16.04317283630371,14.81699275970459,13.831450462341309,13.166197776794434,12.756904602050781,11.827814102172852,11.305235862731934,10.696471214294434,1432.3756103515625,63.92874526977539,34.416561126708984,25.687543869018555,19.909502029418945,15.608331680297852,13.79430103302002,12.436617851257324,11.529533386230469
10000,20001,17,9,254,20,1,1946.5538330078125,99.50940704345703,59.5330924987793,44.01393127441406,32.21011734008789,27.329837799072266,24.581928253173828,21.598054885864258,18.106704711914062,16.431640625,16.004684448242188,14.751755714416504,13.74791431427002,12.619413375854492,11.866377830505371,11.109536170959473,10.046546936035156,1425.5057373046875,61.889976501464844,34.099002838134766,26.004669189453125,19.467382431030273,16.23554229736328,14.959318161010742,12.797019004821777,10.282177925109863
15000,25001,17,9,249,25,0,947.335693359375,7.515768527984619,4.3228302001953125,2.9713714122772217,2.5967788696289062,2.0839736461639404,2.0299508571624756,1.927267074584961,1.8622639179229736,1.7541526556015015,1.5151625871658325,1.3998943567276,1.3586490154266357,1.1568878889083862,1.064287543296814,1.0055112838745117,0.9464774131774902,689.9537353515625,4.136120796203613,2.741109848022461,2.0382771492004395,1.8002264499664307,1.7144334316253662,1.3843187093734741,1.0675498247146606,0.9968163967132568
15000,25001,17,9,249,25,1,947.9599609375,6.991652965545654,4.22756814956665,2.905863046646118,2.413250684738159,2.2424111366271973,1.9826716184616089,1.8273684978485107,1.792860746383667,1.63075852394104,1.4197242259979248,1.2688530683517456,1.1545827388763428,1.108725905418396,1.0019952058792114,0.9239422082901001,0.8866361379623413,690.1214599609375,3.9323785305023193,2.5438029766082764,2.0509846210479736,1.806538462638855,1.4807441234588623,1.2398284673690796,1.009871006011963,0.9402822852134705
20000,30001,17,9,252,30,0,343.512451171875,3.0696351528167725,1.6024725437164307,1.1418932676315308,0.985909104347229,0.7932140827178955,0.6916770339012146,0.6393705010414124,0.594937801361084,0.5715147256851196,0.5592018365859985,0.4974347651004791,0.4437532126903534,0.44055816531181335,0.4061344563961029,0.3520032465457916,0.34249868988990784,250.03909301757812,1.6316275596618652,0.9926517009735107,0.7053103446960449,0.6475200653076172,0.5764446258544922,0.5116794109344482,0.44029751420021057,0.3642887473106384
20000,30001,17,9,252,30,1,342.5130615234375,2.9276387691497803,1.5282471179962158,1.1884483098983765,0.9747867584228516,0.7038279175758362,0.631446897983551,0.5679141879081726,0.5032688975334167,0.49083441495895386,0.4614667296409607,0.41105958819389343,0.3785143196582794,0.339836448431015,0.3301321864128113,0.3185361623764038,0.3146074116230011,249.32723999023438,1.5982476472854614,0.9685993790626526,0.6449847221374512,0.5569252967834473,0.4561026394367218,0.40997669100761414,0.33571574091911316,0.3264353275299072
