episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0000,1.0109,1500,500,1500,500,1.0006,1.0003,0.000665978,0.000667069,0.00199945,0.00200052
0,Hankel action rollout,6,1.5214,1.8116,1500,500,1500,500,4.9613,1.9357,0.000197454,0.00330753,0.00108794,0.00387141
30,Hankel Q rollout,3,1.0071,1.3334,1500,500,1500,500,2.6395,1.5940,0.000222982,0.00175966,0.00109039,0.00318801
30,Hankel action rollout,18,1.2338,1.7899,1500,500,1500,500,8.1665,3.4681,0.000100015,0.0054443,0.000813734,0.0069361
60,Hankel Q rollout,4,1.0118,2.9220,111,36,111,36,4.9467,2.9416,0.00292866,0.0445647,0.0196983,0.0817118
60,Hankel action rollout,18,1.4361,1.0789,111,36,111,36,2.8032,1.7922,0.00121665,0.0252543,0.0193209,0.0497827
90,Hankel Q rollout,5,1.0335,1.4079,126,41,126,41,1.9400,2.1974,0.00364818,0.0153972,0.0169238,0.0535951
90,Hankel action rollout,31,2.1956,1.0094,126,41,126,41,1.9358,1.3170,0.00122945,0.0153634,0.00463081,0.0321213
120,Hankel Q rollout,3,1.0132,1.5341,117,39,117,39,3.0375,2.5397,0.00174743,0.0259618,0.0139166,0.0651207
120,Hankel action rollout,28,2.2373,1.0129,117,39,117,39,2.6213,1.3547,0.00207694,0.0224045,0.0129626,0.0347361
150,Hankel Q rollout,3,1.0082,1.5784,108,35,108,35,3.9131,2.8696,0.00229479,0.0362322,0.0150629,0.081989
150,Hankel action rollout,24,2.0914,1.0165,108,35,108,35,3.3267,1.3395,0.00178167,0.0308026,0.0227906,0.0382709
180,Hankel Q rollout,3,1.0056,1.6119,105,34,105,34,2.2574,2.2687,0.00187183,0.0214986,0.016983,0.0667252
180,Hankel action rollout,25,2.2092,1.0174,105,34,105,34,2.3679,1.3334,0.00223752,0.0225513,0.0154577,0.0392179
210,Hankel Q rollout,3,1.0040,1.6489,105,35,105,35,2.5859,1.4685,0.00162449,0.0246273,0.0156485,0.0419575
210,Hankel action rollout,27,2.2804,1.0133,105,35,105,35,3.5825,1.2862,0.00231658,0.0341188,0.00869365,0.0367499
240,Hankel Q rollout,2,1.0022,1.6458,102,34,102,34,4.1596,1.8253,0.00213339,0.0407805,0.0142679,0.0536857
240,Hankel action rollout,25,2.1887,1.0128,102,34,102,34,3.1002,1.3496,0.00194832,0.0303943,0.00720553,0.0396952
270,Hankel Q rollout,3,1.0228,1.6346,102,33,102,33,2.6770,2.0612,0.00298862,0.0262455,0.0198121,0.0624612
270,Hankel action rollout,28,2.1367,1.0114,102,33,102,33,3.6428,1.1786,0.00173546,0.0357133,0.0157298,0.0357137
300,Hankel Q rollout,3,1.0322,2.0953,198,66,198,66,3.7093,2.7789,0.00229666,0.0187339,0.00829467,0.0421046
300,Hankel action rollout,25,1.7365,1.0800,198,66,198,66,4.4225,2.0226,0.00109768,0.022336,0.00494958,0.0306457
330,Hankel Q rollout,3,1.0169,2.1695,162,54,162,54,4.1994,2.8387,0.00239438,0.0259219,0.00925019,0.0525681
330,Hankel action rollout,29,2.7039,1.2147,162,54,162,54,1.7415,1.5499,0.00283051,0.0107502,0.0130824,0.0287015
360,Hankel Q rollout,1,1.0004,1.5808,102,33,102,33,1.6677,1.5748,0.00530368,0.0163496,0.0177423,0.0477209
360,Hankel action rollout,12,1.6651,1.0227,102,33,102,33,3.0840,2.3560,0.00209062,0.0302354,0.00675292,0.0713935
390,Hankel Q rollout,1,1.0002,1.5722,102,33,102,33,1.6578,1.5477,0.00512834,0.0162534,0.0175473,0.0468992
390,Hankel action rollout,15,2.0030,1.0463,102,33,102,33,4.5834,1.8125,0.00299078,0.044935,0.0153178,0.0549248
420,Hankel Q rollout,1,1.0002,1.5651,102,33,102,33,1.6538,1.5263,0.0051454,0.016214,0.0178316,0.0462504
420,Hankel action rollout,21,1.9638,1.0732,102,33,102,33,3.3778,1.4502,0.00285258,0.0331157,0.0192373,0.0439445
450,Hankel Q rollout,1,1.0002,1.5701,102,33,102,33,1.6551,1.5432,0.00506917,0.0162266,0.0177088,0.0467651
450,Hankel action rollout,12,1.8521,1.0892,102,33,102,33,3.3062,1.8608,0.00286788,0.0324141,0.019452,0.0563869
480,Hankel Q rollout,1,1.0002,1.5828,102,34,102,34,1.6726,1.5731,0.00498106,0.0163981,0.0167436,0.0462667
480,Hankel action rollout,20,1.7410,1.1156,102,34,102,34,3.6533,1.5500,0.00261611,0.0358165,0.0132873,0.0455882
510,Hankel Q rollout,1,1.0002,1.5568,102,34,102,34,1.6427,1.5604,0.00501171,0.0161053,0.0167488,0.0458941
510,Hankel action rollout,18,1.8440,1.0852,102,34,102,34,3.4194,1.6637,0.00280196,0.0335231,0.01146,0.0489336
540,Hankel Q rollout,1,1.0002,1.5330,102,33,102,33,1.5991,1.5243,0.00512634,0.0156774,0.0178038,0.0461896
540,Hankel action rollout,12,1.8082,1.0583,102,33,102,33,3.3947,2.0153,0.00293842,0.0332816,0.011604,0.0610687
570,Hankel Q rollout,1,1.0002,1.5300,102,33,102,33,1.6013,1.5267,0.00510814,0.0156988,0.0178036,0.0462636
570,Hankel action rollout,11,1.6843,1.0347,102,33,102,33,4.9095,2.4078,0.00232101,0.0481322,0.00887061,0.0729645
600,Hankel Q rollout,1,1.0002,1.5318,102,33,102,33,1.6080,1.5379,0.0050427,0.0157646,0.017825,0.0466038
600,Hankel action rollout,11,1.6169,1.0343,102,33,102,33,4.6173,2.4520,0.00212126,0.0452677,0.00835097,0.0743018
630,Hankel Q rollout,1,1.0001,1.5143,102,33,102,33,1.5853,1.5073,0.00521332,0.0155421,0.0182371,0.0456766
630,Hankel action rollout,15,1.7319,1.0441,102,33,102,33,4.1247,1.9849,0.00191651,0.0404382,0.0095069,0.0601489
660,Hankel Q rollout,1,1.0001,1.5185,102,33,102,33,1.5905,1.5127,0.00522127,0.0155928,0.0182164,0.0458385
660,Hankel action rollout,13,1.7373,1.0410,102,33,102,33,4.6891,2.1217,0.00199557,0.0459713,0.00886933,0.0642938
690,Hankel Q rollout,1,1.0001,1.5187,102,33,102,33,1.5907,1.5009,0.00535365,0.0155948,0.018543,0.0454807
690,Hankel action rollout,11,1.8767,1.0479,102,33,102,33,5.7623,2.2990,0.00332109,0.0564932,0.0139829,0.0696681
720,Hankel Q rollout,1,1.0001,1.5220,102,33,102,33,1.5884,1.5085,0.00532227,0.0155729,0.0184186,0.045711
720,Hankel action rollout,10,1.7522,1.0460,102,33,102,33,5.6390,2.3854,0.00231571,0.0552843,0.0118033,0.0722847
750,Hankel Q rollout,1,1.0001,1.5064,102,33,102,33,1.5667,1.4956,0.00542519,0.0153599,0.0185549,0.0453199
750,Hankel action rollout,15,1.7586,1.0347,102,33,102,33,4.8765,1.9530,0.00210408,0.047809,0.00728043,0.0591818
780,Hankel Q rollout,1,1.0001,1.5163,102,33,102,33,1.5684,1.4971,0.00549857,0.0153761,0.0186593,0.0453676
780,Hankel action rollout,13,1.7475,1.0306,102,33,102,33,5.6388,2.1874,0.00218784,0.0552824,0.00859503,0.0662848
810,Hankel Q rollout,1,1.0000,1.5150,102,33,102,33,1.5689,1.4935,0.00557347,0.0153818,0.0187983,0.0452565
810,Hankel action rollout,13,1.7875,1.0382,102,33,102,33,5.1227,2.0977,0.00233015,0.0502224,0.00907012,0.0635658
840,Hankel Q rollout,1,1.0000,1.5153,102,33,102,33,1.5646,1.4885,0.00560095,0.015339,0.0188152,0.0451056
840,Hankel action rollout,12,1.8190,1.0364,102,33,102,33,5.8249,2.2547,0.00264962,0.0571073,0.0104755,0.0683234
870,Hankel Q rollout,1,1.0000,1.5026,102,33,102,33,1.5575,1.4959,0.00558866,0.0152698,0.0187395,0.0453301
870,Hankel action rollout,9,1.6612,1.0377,102,33,102,33,5.7073,2.6453,0.00258239,0.0559538,0.0101411,0.0801591
900,Hankel Q rollout,1,1.0000,1.5026,102,33,102,33,1.5513,1.4922,0.00559901,0.0152087,0.0187775,0.0452171
