grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03
0,10048,17,3,251,10,0,8.514538764953613,4.509583950042725,4.38642692565918,4.275768280029297,4.046211242675781,3.956099510192871,3.9188549518585205,3.8404552936553955,3.700396776199341,3.533254623413086,3.448671579360962,3.4070472717285156,3.2422046661376953,3.103423833847046,2.966888427734375,2.542130708694458,2.33335280418396,4.335708141326904,3.930556535720825,3.6003878116607666
0,10048,17,3,251,10,1,12.224997520446777,4.137818336486816,4.0747575759887695,3.748991012573242,3.649998188018799,3.4905998706817627,3.417133331298828,3.4016780853271484,3.336118459701538,3.1902623176574707,3.1296660900115967,3.003678560256958,2.828233242034912,2.7480268478393555,2.671863555908203,2.547605514526367,2.361015558242798,6.008124351501465,3.6097147464752197,3.1067323684692383
5000,15040,17,3,249,16,0,2158.928955078125,79.39120483398438,50.4568977355957,34.263893127441406,28.94759178161621,25.743562698364258,22.15622901916504,20.399585723876953,16.724151611328125,14.82673454284668,14.229144096374512,13.17192554473877,11.96467399597168,11.766982078552246,10.641422271728516,9.647185325622559,9.227944374084473,907.769287109375,20.565000534057617,13.341862678527832
5000,15040,17,3,249,16,1,2164.589111328125,77.51384735107422,51.133113861083984,33.77692794799805,29.710956573486328,25.664173126220703,21.95602035522461,20.83067512512207,17.866785049438477,16.08519744873047,13.43474292755127,13.255987167358398,12.672538757324219,12.344635009765625,10.737656593322754,10.319300651550293,9.50079345703125,909.5350341796875,20.370059967041016,14.797345161437988
10000,20032,17,3,250,21,0,1955.041748046875,77.9089126586914,49.63587188720703,32.86566162109375,26.25505828857422,24.90007209777832,21.478837966918945,16.713743209838867,15.274469375610352,14.373781204223633,13.356632232666016,11.963982582092285,11.292052268981934,10.659811019897461,10.410727500915527,9.420413970947266,8.98487377166748,819.2640380859375,19.746034622192383,11.906499862670898
10000,20032,17,3,250,21,1,1952.673095703125,77.4398193359375,50.021358489990234,32.61891555786133,26.389144897460938,25.421812057495117,21.975353240966797,17.01801872253418,15.88630485534668,14.80690860748291,12.883161544799805,12.58039379119873,11.82286548614502,11.522771835327148,10.762414932250977,10.69762134552002,9.44814682006836,818.80419921875,20.0958194732666,12.228812217712402
15000,25024,17,3,247,25,0,1638.3021240234375,101.25750732421875,63.414302825927734,44.490238189697266,33.503150939941406,31.075136184692383,23.150562286376953,19.324081420898438,17.347118377685547,15.504395484924316,13.836627006530762,13.10591983795166,11.440799713134766,11.036314010620117,10.653592109680176,10.499485969543457,9.465287208557129,682.1366577148438,26.242345809936523,12.997802734375
15000,25024,17,3,247,25,1,1639.71826171875,100.94457244873047,65.68134307861328,44.5463752746582,32.98133087158203,30.694698333740234,22.93758773803711,19.88176155090332,17.899946212768555,16.370059967041016,14.446849822998047,13.30484676361084,12.265371322631836,11.411823272705078,10.703965187072754,9.82850456237793,9.672138214111328,682.7672729492188,25.40284538269043,13.145622253417969
20000,30016,17,3,251,30,0,1939.42724609375,136.12051391601562,62.97317123413086,46.972434997558594,35.383079528808594,29.838878631591797,26.556760787963867,22.78179359436035,20.380102157592773,18.932628631591797,17.777694702148438,16.044065475463867,15.037039756774902,14.521728515625,13.226194381713867,11.72284984588623,11.36556339263916,814.3065185546875,27.475339889526367,13.466649055480957
20000,30016,17,3,251,30,1,1942.403076171875,133.93043518066406,62.26641082763672,49.13603591918945,34.54086685180664,29.259902954101562,25.577011108398438,22.87721824645996,20.68331527709961,18.510358810424805,16.52315330505371,15.896162986755371,13.7345609664917,12.688419342041016,12.068153381347656,11.102323532104492,10.718765258789062,816.3295288085938,27.162601470947266,13.515596389770508
25000,35008,17,3,248,35,0,2907.879150390625,174.7567138671875,87.4668197631836,50.00203323364258,43.50414276123047,33.556846618652344,32.52925491333008,29.382286071777344,26.51251792907715,24.65670394897461,22.20827865600586,19.340606689453125,18.924579620361328,18.57111167907715,17.046886444091797,15.304805755615234,14.650711059570312,1226.550537109375,32.72560119628906,19.359617233276367
25000,35008,17,3,248,35,1,2909.65380859375,174.25315856933594,88.83048248291016,49.913631439208984,41.3247184753418,32.13319396972656,30.779788970947266,29.029691696166992,25.203716278076172,22.74102783203125,20.285131454467773,19.793432235717773,18.044971466064453,16.93408203125,15.906747817993164,14.852980613708496,13.958695411682129,1227.400390625,31.899824142456055,19.946975708007812
30000,40000,17,3,250,39,0,4209.85009765625,191.1991424560547,95.95089721679688,62.50768280029297,44.979496002197266,39.699974060058594,35.94390869140625,31.954301834106445,29.346830368041992,26.187185287475586,22.44523048400879,21.769411087036133,20.287601470947266,19.233524322509766,18.60386085510254,18.241077423095703,17.058900833129883,1775.1083984375,34.565467834472656,22.233701705932617
30000,40000,17,3,250,39,1,4230.02001953125,191.7482147216797,94.53881072998047,62.2462272644043,43.73726272583008,40.307586669921875,36.7336311340332,32.42439270019531,30.207538604736328,26.34075927734375,22.934764862060547,21.352861404418945,20.934043884277344,19.51401710510254,18.34696388244629,18.138525009155273,16.921600341796875,1784.8875732421875,35.9335823059082,22.379880905151367
35000,44992,17,3,253,44,0,6126.86865234375,217.70799255371094,104.7563247680664,75.44384002685547,52.51564407348633,50.4505500793457,42.67528533935547,41.078834533691406,39.200042724609375,35.876304626464844,30.618284225463867,27.065385818481445,25.894641876220703,23.08503532409668,22.60228157043457,21.58942413330078,20.264930725097656,2571.132080078125,43.009769439697266,28.95953941345215
35000,44992,17,3,253,44,1,6120.6005859375,217.34251403808594,106.33667755126953,76.6275405883789,51.34760665893555,47.61806106567383,43.057682037353516,36.338626861572266,34.80891036987305,32.907535552978516,27.546777725219727,25.991636276245117,24.132244110107422,22.524311065673828,20.70732307434082,19.36785316467285,18.062103271484375,2569.69091796875,41.79309844970703,27.424266815185547
40000,50048,17,3,254,50,0,7138.50146484375,264.1309509277344,110.94762420654297,71.0086898803711,56.58200454711914,50.13411331176758,40.58203887939453,35.47771453857422,32.42216873168945,30.322473526000977,27.671993255615234,25.523761749267578,24.148897171020508,22.718515396118164,21.31342315673828,20.303632736206055,18.811378479003906,3004.0771484375,38.722171783447266,26.92013168334961
40000,50048,17,3,254,50,1,7137.74169921875,264.904541015625,112.91060638427734,72.017578125,58.708133697509766,50.007240295410156,40.33596420288086,36.67996597290039,35.42781066894531,31.2547607421875,27.0872802734375,25.376705169677734,22.749691009521484,21.159482955932617,20.16534423828125,19.01445198059082,16.92935562133789,3002.5830078125,39.92362976074219,26.317588806152344
45000,55040,17,3,252,55,0,8174.32421875,258.8844299316406,126.91265869140625,74.88800048828125,56.890838623046875,50.81184005737305,44.27987289428711,41.38185501098633,38.23301315307617,36.011844635009766,32.719058990478516,27.09024429321289,25.915090560913086,24.889728546142578,23.959074020385742,22.63287353515625,21.15229606628418,3435.643798828125,48.677127838134766,28.602663040161133
45000,55040,17,3,252,55,1,8163.33154296875,258.79461669921875,125.07722473144531,74.69164276123047,60.054195404052734,49.10676193237305,40.81871795654297,40.008174896240234,36.64088821411133,31.008014678955078,27.28395652770996,25.403032302856445,24.835498809814453,23.133079528808594,22.91292953491211,20.173782348632812,19.51675796508789,3432.723388671875,46.89568328857422,27.322307586669922
50000,60032,17,3,256,59,0,9551.6611328125,223.11459350585938,116.54270935058594,93.66490173339844,60.063865661621094,50.12619400024414,41.359432220458984,39.46905517578125,35.39177322387695,30.74626922607422,28.422260284423828,28.018268585205078,26.213924407958984,24.434072494506836,23.228273391723633,22.54421615600586,21.282360076904297,4007.663330078125,39.365325927734375,26.69493865966797
50000,60032,17,3,256,59,1,9539.9296875,219.2464599609375,114.44989776611328,93.6833724975586,63.16297912597656,49.22234344482422,43.30723571777344,39.264930725097656,36.497581481933594,31.15742301940918,28.92721939086914,27.803590774536133,25.653289794921875,24.69978904724121,24.000776290893555,22.48090171813965,19.97511863708496,4002.08984375,37.854400634765625,24.62445640563965
55000,65024,17,3,248,65,0,10218.9921875,254.43716430664062,131.17916870117188,88.14927673339844,63.79469299316406,48.07217025756836,39.075191497802734,37.61030960083008,34.65167999267578,32.60517883300781,31.733592987060547,29.117948532104492,27.01731300354004,25.1719913482666,24.2385311126709,20.764881134033203,20.070053100585938,4296.7470703125,46.40360641479492,26.35091781616211
55000,65024,17,3,248,65,1,10239.7275390625,257.1273193359375,130.5096893310547,85.54291534423828,65.06129455566406,49.78988265991211,38.478843688964844,36.43842315673828,33.07537078857422,32.46205520629883,31.530649185180664,28.20208740234375,26.565452575683594,25.15817642211914,23.246145248413086,22.32525062561035,20.532670974731445,4304.12646484375,46.30836486816406,26.87223243713379
60000,70016,17,3,252,68,0,11233.4560546875,271.4503479003906,129.9270782470703,85.95539093017578,60.70151901245117,52.5775146484375,45.68510818481445,43.997432708740234,41.370697021484375,36.90767288208008,32.99309158325195,28.79843521118164,27.067392349243164,26.117746353149414,25.359416961669922,25.021345138549805,23.062753677368164,4728.82373046875,49.394161224365234,31.12666893005371
60000,70016,17,3,252,68,1,11239.47265625,271.9522705078125,127.62230682373047,85.63021087646484,60.59598159790039,49.88447570800781,43.03251647949219,41.87419509887695,37.51597595214844,34.820255279541016,30.566577911376953,28.181371688842773,27.46158218383789,25.800607681274414,23.374988555908203,22.593223571777344,20.945005416870117,4730.90380859375,45.95906448364258,26.599761962890625
65000,75008,17,3,254,74,0,12331.9111328125,225.96791076660156,149.12884521484375,81.25243377685547,68.99675750732422,54.97157287597656,46.21968460083008,38.425113677978516,37.50059127807617,33.51059341430664,30.069608688354492,27.513084411621094,25.7736873626709,25.050689697265625,23.915061950683594,23.223445892333984,21.74154281616211,5192.55712890625,48.14011001586914,29.15277862548828
65000,75008,17,3,254,74,1,12333.7705078125,227.0140838623047,154.06561279296875,82.19573211669922,69.78470611572266,58.05423355102539,46.72138977050781,39.75841522216797,35.73701095581055,34.0366096496582,29.599308013916016,29.063209533691406,26.025043487548828,24.970712661743164,22.567413330078125,21.437273025512695,20.349918365478516,5194.29345703125,47.9876708984375,29.083528518676758
70000,80000,17,3,255,76,0,13817.490234375,358.4593200683594,137.17727661132812,95.11851501464844,68.11992645263672,56.28339767456055,44.809608459472656,40.65739059448242,39.48492431640625,35.16542053222656,30.988807678222656,30.31816291809082,26.533906936645508,25.170528411865234,24.14199447631836,22.492290496826172,19.83677101135254,5795.59130859375,56.2343864440918,29.018075942993164
70000,80000,17,3,255,76,1,13763.37109375,359.5734558105469,136.85986328125,98.18534088134766,68.98513793945312,57.965736389160156,54.41347885131836,48.295196533203125,42.638946533203125,38.477481842041016,35.427207946777344,29.6859188079834,27.37122917175293,25.388187408447266,23.647676467895508,22.904783248901367,21.328720092773438,5773.0478515625,59.165496826171875,32.301963806152344
75000,84992,17,3,255,84,0,13649.16015625,294.5870361328125,158.53192138671875,100.46532440185547,66.59194946289062,53.63053894042969,48.33785629272461,39.81422424316406,37.6823844909668,35.18902587890625,34.211212158203125,29.173341751098633,28.064146041870117,27.653871536254883,25.0441837310791,23.070030212402344,22.144567489624023,5729.80908203125,54.64453125,25.765026092529297
75000,84992,17,3,255,84,1,13682.130859375,291.8063049316406,158.46156311035156,98.8171615600586,64.53123474121094,52.621158599853516,46.66679763793945,37.31348419189453,35.72322463989258,33.814754486083984,33.387290954589844,29.52837371826172,26.654802322387695,23.448781967163086,22.98538589477539,22.714797973632812,21.409305572509766,5744.87255859375,48.8039436340332,26.665456771850586
80000,90048,17,3,250,81,0,14298.6328125,261.5862121582031,143.9663543701172,96.79481506347656,62.75408172607422,56.353153228759766,49.08824920654297,38.90690231323242,38.37972640991211,35.97296142578125,33.35014343261719,31.97430992126465,30.051664352416992,27.511810302734375,25.900957107543945,25.147518157958984,22.38274574279785,6001.2373046875,54.14529800415039,32.42302322387695
80000,90048,17,3,250,81,1,14320.9189453125,264.84326171875,143.72637939453125,98.41922760009766,66.59141540527344,53.928951263427734,47.4008903503418,43.26018524169922,39.7193603515625,37.21649169921875,31.901897430419922,30.799928665161133,29.64417266845703,25.616886138916016,24.52972984313965,23.34850311279297,22.712568283081055,6011.04638671875,47.33871078491211,28.00924301147461
85000,95040,17,3,254,83,0,15576.9296875,279.8304443359375,149.7364501953125,100.51895904541016,72.9036865234375,56.42710494995117,47.085628509521484,41.830806732177734,40.20417404174805,34.142486572265625,32.47943878173828,29.836132049560547,26.7210693359375,25.458425521850586,25.126628875732422,24.231182098388672,23.372159957885742,6540.64892578125,51.35129165649414,29.673038482666016
85000,95040,17,3,254,83,1,15586.73046875,279.09527587890625,150.4307098388672,101.97763061523438,73.32831573486328,57.858177185058594,46.12092971801758,42.01749038696289,40.86245346069336,35.611568450927734,33.01298141479492,31.044309616088867,29.249217987060547,26.891647338867188,25.269805908203125,24.74390411376953,22.70021629333496,6544.53759765625,51.44606018066406,30.596580505371094
90000,100032,17,3,249,85,0,15128.0859375,314.0509338378906,144.6536407470703,95.72368621826172,63.88412094116211,56.172523498535156,48.56983184814453,42.028053283691406,39.155487060546875,35.07097244262695,32.23140335083008,29.367937088012695,27.944961547851562,27.18569564819336,25.87693977355957,24.462289810180664,23.14951515197754,6369.81396484375,47.715511322021484,31.449859619140625
