episode,reward,steps
0,-221.628219,1000
1,-210.252642,1000
2,-267.332023,1000
3,-478.848436,1000
4,-248.641416,1000
5,-368.228339,1000
6,-296.874575,1000
7,-115.598666,1000
8,-353.956579,1000
9,-342.000214,1000
10,-206.571256,1000
11,-292.344119,1000
12,-84.273498,1000
13,-326.364218,1000
14,-269.329097,1000
15,-305.306874,1000
16,-200.632699,1000
17,-184.402161,1000
18,-161.550456,1000
19,-173.012759,1000
20,-179.717501,1000
21,-139.325222,1000
22,-261.591334,1000
23,-545.189172,1000
24,-179.489582,1000
25,-271.479706,1000
26,-49.795676,1000
27,304.813243,1000
28,535.388478,1000
29,523.53463,1000
30,1061.218146,1000
31,-612.967046,1000
32,1554.675923,1000
33,-292.266632,1000
34,1856.861702,1000
35,1874.171602,1000
36,2078.949803,1000
37,2274.333611,1000
38,2711.610335,1000
39,2207.845557,1000
40,2389.510485,1000
41,2365.513558,1000
42,2319.449845,1000
43,2817.151005,1000
44,2877.698342,1000
45,3009.721757,1000
46,3146.984366,1000
47,3165.131901,1000
48,3191.008922,1000
49,3436.449657,1000
50,3376.278203,1000
51,3711.72531,1000
52,3558.502171,1000
53,3503.281683,1000
54,3610.174962,1000
55,3529.700528,1000
56,3418.457809,1000
57,3919.413542,1000
58,3837.768976,1000
59,4119.979742,1000
60,3961.896247,1000
61,1959.763051,1000
62,3944.428295,1000
63,4173.350876,1000
64,4206.319787,1000
65,4247.97627,1000
66,4213.093958,1000
67,4214.445849,1000
68,4330.015811,1000
69,4054.45448,1000
70,4300.214248,1000
71,4292.357422,1000
72,4396.216173,1000
73,4329.933101,1000
74,4522.689505,1000
75,4305.490955,1000
76,4341.756934,1000
77,4455.742481,1000
78,4510.126312,1000
79,4422.140861,1000
80,4434.450277,1000
81,4536.070543,1000
82,4516.395207,1000
83,4727.580366,1000
84,4684.319944,1000
85,4537.465144,1000
86,4529.894692,1000
87,4577.738507,1000
88,4634.333019,1000
89,4478.724383,1000
90,4625.597325,1000
91,5030.906663,1000
92,4850.583786,1000
93,4972.851204,1000
94,4962.386007,1000
95,4722.630738,1000
96,4945.417159,1000
97,4801.51798,1000
98,5030.963657,1000
99,4706.537871,1000
100,4897.28716,1000
101,4851.251839,1000
102,5001.718309,1000
103,4986.075186,1000
104,5033.439765,1000
105,4620.440963,1000
106,5318.363531,1000
107,4913.239967,1000
108,5019.696755,1000
109,4899.10561,1000
110,5282.722608,1000
111,5150.733839,1000
112,5145.694145,1000
113,5299.57443,1000
114,5160.66471,1000
115,5242.345092,1000
116,5151.234446,1000
117,5282.563471,1000
118,5303.88663,1000
119,5201.141398,1000
120,5265.022909,1000
121,5409.868525,1000
122,5102.179919,1000
123,5208.472583,1000
124,5197.067114,1000
125,5254.768193,1000
126,5333.649006,1000
127,5373.670601,1000
128,5496.756546,1000
129,5420.388717,1000
130,5355.726887,1000
131,5495.296831,1000
132,5629.667613,1000
133,5598.38825,1000
134,5488.399578,1000
135,5639.785706,1000
136,5514.698935,1000
137,5606.793094,1000
138,5459.969401,1000
139,5712.729846,1000
140,5477.825819,1000
141,5628.909901,1000
142,5548.969304,1000
143,5384.637831,1000
144,5546.46004,1000
145,5695.567752,1000
146,5327.983948,1000
147,5615.67446,1000
148,5757.537087,1000
149,5676.650737,1000
150,5587.185148,1000
151,5805.202907,1000
152,5682.137241,1000
153,5805.034055,1000
154,5758.352331,1000
155,5752.082869,1000
156,5829.749352,1000
157,5722.670683,1000
158,5851.549574,1000
159,5899.605313,1000
160,5772.574398,1000
161,5814.892985,1000
162,5975.281627,1000
163,5781.440123,1000
164,5893.974371,1000
165,5955.623181,1000
166,5950.44217,1000
167,5928.80445,1000
168,6076.305269,1000
169,5912.00871,1000
170,6007.105147,1000
171,5851.477882,1000
172,6110.294388,1000
173,6100.703468,1000
174,6063.652606,1000
175,6121.09802,1000
176,6296.368058,1000
177,6068.197016,1000
178,6105.622059,1000
179,6228.113203,1000
180,6261.256435,1000
181,6086.314812,1000
182,6209.48282,1000
183,6122.423729,1000
184,6225.020338,1000
185,6203.463658,1000
186,6313.906211,1000
187,6080.746144,1000
188,6252.400007,1000
189,6236.469355,1000
190,6414.041109,1000
191,6285.997105,1000
192,6145.939831,1000
193,6120.017334,1000
194,6289.907434,1000
195,6303.077802,1000
196,6126.964833,1000
197,6433.31577,1000
198,6321.067008,1000
199,6565.12404,1000
200,6343.112467,1000
201,6491.355799,1000
202,6457.872405,1000
203,6440.001852,1000
204,6493.039418,1000
205,6406.092587,1000
206,6543.701559,1000
207,6297.301094,1000
208,6683.624262,1000
209,6518.531715,1000
210,6492.086058,1000
211,6538.103897,1000
212,6505.335893,1000
213,6476.80307,1000
214,6631.119061,1000
215,6575.440407,1000
216,6432.617289,1000
217,6428.278714,1000
218,6825.943324,1000
219,6656.400171,1000
220,6805.928489,1000
221,6667.041191,1000
222,6762.62559,1000
223,6632.414848,1000
224,6573.259176,1000
225,6584.847997,1000
226,6460.234977,1000
227,6781.909148,1000
228,6677.218315,1000
229,6636.125936,1000
230,6582.854979,1000
231,6707.602327,1000
232,6835.192459,1000
233,6783.947,1000
234,6805.595944,1000
235,6896.52757,1000
236,6715.951223,1000
237,6629.28396,1000
238,6642.428257,1000
239,6979.215862,1000
240,6754.061234,1000
241,6962.353372,1000
242,6843.398548,1000
243,6971.62526,1000
244,6942.964838,1000
245,6893.611943,1000
246,6893.303349,1000
247,6854.260774,1000
248,7034.670859,1000
249,7039.475848,1000
250,6935.185659,1000
251,7078.685012,1000
252,7081.111284,1000
253,6928.301315,1000
254,6970.732414,1000
255,7232.273273,1000
256,7187.638533,1000
257,6909.575489,1000
258,7310.083654,1000
259,7016.358857,1000
260,7181.852335,1000
261,6931.875719,1000
262,7146.838247,1000
263,7315.176727,1000
264,7062.793006,1000
265,7169.687505,1000
266,7330.518358,1000
267,7191.339523,1000
268,7254.631081,1000
269,7412.421489,1000
270,7274.346728,1000
271,7164.028627,1000
272,7444.399321,1000
273,7379.158242,1000
274,5966.602696,1000
275,7201.755819,1000
276,7352.748594,1000
277,7510.342062,1000
278,7387.318909,1000
279,7430.9276,1000
280,7438.918954,1000
281,7448.462677,1000
