grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03
0,10001,17,3,251,10,0,4.067519664764404,0.804172158241272,0.6459182500839233,0.5246504545211792,0.46968817710876465,0.45056506991386414,0.4147445261478424,0.39190465211868286,0.3710574209690094,0.3584984838962555,0.3408229649066925,0.3318105936050415,0.3210230767726898,0.3110777735710144,0.30033376812934875,0.280202180147171,0.2551291584968567,1.7393310070037842,0.38449394702911377,0.316978394985199
0,10001,17,3,251,10,1,2.19214129447937,1.0212349891662598,0.7628611922264099,0.6785455942153931,0.6255400776863098,0.6152502298355103,0.5719121098518372,0.5537070035934448,0.5249783396720886,0.5113832354545593,0.5050644874572754,0.4901069700717926,0.4823168218135834,0.4508779048919678,0.44850027561187744,0.41240182518959045,0.3954611122608185,1.0863553285598755,0.561940610408783,0.5084725022315979
5000,15001,17,3,252,15,0,1772.654541015625,74.48236846923828,46.157386779785156,29.889341354370117,21.228967666625977,18.177494049072266,13.347983360290527,11.279459953308105,10.744786262512207,8.811344146728516,7.7610344886779785,7.243313312530518,6.999807357788086,6.5905866622924805,6.144583225250244,5.849035739898682,5.423608303070068,747.0341796875,14.81104850769043,6.9234771728515625
5000,15001,17,3,252,15,1,1772.2130126953125,74.41456604003906,45.78346252441406,30.24693489074707,21.957626342773438,18.038034439086914,13.198019981384277,11.089261054992676,10.889020919799805,9.153365135192871,7.8725786209106445,7.56423282623291,6.766057968139648,6.507894515991211,6.3666205406188965,5.677438735961914,5.09487771987915,747.2987670898438,14.706197738647461,7.083637237548828
10000,20001,17,3,254,20,0,3014.454345703125,82.11467742919922,38.836483001708984,19.096853256225586,12.829986572265625,9.404281616210938,7.660061359405518,6.490555763244629,6.481211185455322,5.24348258972168,4.8054680824279785,4.580141544342041,4.419008255004883,4.331748008728027,4.04067850112915,3.7656915187835693,3.3832039833068848,1265.772705078125,10.810546875,4.616817474365234
10000,20001,17,3,254,20,1,3014.6962890625,82.32109832763672,38.69349670410156,19.290143966674805,13.099591255187988,9.444130897521973,7.930169105529785,6.722107410430908,5.968388080596924,5.01357889175415,4.942235469818115,4.535594463348389,4.409801959991455,4.118414878845215,4.041015148162842,3.851226329803467,3.7608823776245117,1266.34619140625,11.042211532592773,4.461791515350342
15000,25001,17,3,255,25,0,3641.57421875,90.04656219482422,32.88570022583008,20.60407257080078,16.246274948120117,11.523032188415527,11.140877723693848,9.099478721618652,7.5789475440979,6.654497146606445,6.584910869598389,5.8493452072143555,5.268798828125,5.218764781951904,4.787419319152832,4.361796855926514,3.7473366260528564,1535.2119140625,12.048335075378418,6.017430305480957
15000,25001,17,3,255,25,1,3639.402099609375,89.76226043701172,32.765647888183594,20.229528427124023,16.490827560424805,11.620655059814453,11.301465034484863,8.745492935180664,7.75606632232666,6.622684001922607,6.125392913818359,5.808596134185791,4.931151866912842,4.895255088806152,4.718449592590332,4.311471462249756,3.700446605682373,1533.6317138671875,12.09085464477539,5.959939002990723
20000,30001,17,3,254,30,0,4363.87646484375,93.53141784667969,47.39350891113281,19.697124481201172,12.50628662109375,9.71733570098877,7.564727783203125,6.357435703277588,6.124680042266846,5.865659236907959,5.406678199768066,5.078003406524658,4.350640296936035,4.189403533935547,3.905418634414673,3.808300018310547,3.326549530029297,1833.4205322265625,10.601631164550781,5.13912296295166
20000,30001,17,3,254,30,1,4367.0185546875,93.78215789794922,46.05640411376953,19.458101272583008,12.537446022033691,9.493425369262695,7.553027629852295,6.419832706451416,5.943636894226074,5.639036178588867,5.242642402648926,5.1179986000061035,4.4703898429870605,4.204886436462402,3.9303574562072754,3.7329769134521484,3.415802240371704,1834.3045654296875,10.96081829071045,4.766087532043457
