episode,reward,steps
0,17.455705,1000
1,-4.774461,1000
2,-3.19341,1000
3,13.788971,1000
4,-3.472563,1000
5,-12.226349,1000
6,17.064489,1000
7,1.010131,1000
8,-25.292659,1000
9,3.341066,1000
10,34.2387,1000
11,28.153849,1000
12,23.962325,1000
13,25.478823,1000
14,20.363607,1000
15,19.856264,1000
16,20.819836,1000
17,19.019721,1000
18,22.330742,1000
19,26.477729,1000
20,22.078313,1000
21,7.667344,1000
22,30.763613,1000
23,7.579106,1000
24,25.426338,1000
25,25.304411,1000
26,38.417766,1000
27,63.960618,1000
28,75.681988,1000
29,25.221723,1000
30,39.712163,1000
31,3.285462,1000
32,4.693442,1000
33,10.943915,1000
34,50.04426,1000
35,13.21087,1000
36,20.245001,1000
37,28.611639,1000
38,23.077836,1000
39,25.76846,1000
40,10.509598,1000
41,11.423308,1000
42,6.992291,1000
43,24.574899,1000
44,23.408172,1000
45,16.223131,1000
46,4.279738,1000
47,27.60207,1000
48,8.701178,1000
49,27.352167,1000
50,23.796317,1000
51,27.869775,1000
52,31.09336,1000
53,23.40597,1000
54,17.821585,1000
55,27.895397,1000
56,23.66725,1000
57,31.949543,1000
58,31.043104,1000
59,24.341305,1000
60,21.249308,1000
61,26.005026,1000
62,24.350839,1000
63,11.771128,1000
64,33.931026,1000
65,29.273675,1000
66,16.976804,1000
67,30.303376,1000
68,36.841074,1000
69,20.750989,1000
70,23.681654,1000
71,22.631054,1000
72,22.280503,1000
73,26.14188,1000
74,31.754923,1000
75,14.127994,1000
76,21.567942,1000
77,29.868216,1000
78,27.991766,1000
79,29.720573,1000
80,35.022324,1000
81,30.996522,1000
82,37.171464,1000
83,38.296826,1000
84,52.136281,1000
85,44.295288,1000
86,39.964091,1000
87,41.136355,1000
88,42.224895,1000
89,47.726179,1000
90,54.520046,1000
91,42.033637,1000
92,44.650067,1000
93,48.230296,1000
94,60.595694,1000
95,46.181819,1000
96,47.811314,1000
97,39.814392,1000
98,48.565308,1000
99,43.225943,1000
100,46.854373,1000
101,45.209029,1000
102,65.354235,1000
103,36.660182,1000
104,58.690768,1000
105,76.197601,1000
106,113.536907,1000
107,167.452856,1000
108,284.212769,1000
