grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,10001,17,9,251,10,0,4.067519664764404,0.804172158241272,0.6459182500839233,0.5246504545211792,0.46968817710876465,0.45056506991386414,0.4147445261478424,0.39190465211868286,0.3710574209690094,0.3584984838962555,0.3408229649066925,0.3318105936050415,0.3210230767726898,0.3110777735710144,0.30033376812934875,0.280202180147171,0.2551291584968567,2.988506317138672,0.6047384738922119,0.48363277316093445,0.4293288588523865,0.3871329724788666,0.34943220019340515,0.3331446945667267,0.3144210875034332,0.2972073554992676
0,10001,17,9,251,10,1,2.19214129447937,1.0212349891662598,0.7628611922264099,0.6785455942153931,0.6255400776863098,0.6152502298355103,0.5719121098518372,0.5537070035934448,0.5249783396720886,0.5113832354545593,0.5050644874572754,0.4901069700717926,0.4823168218135834,0.4508779048919678,0.44850027561187744,0.41240182518959045,0.3954611122608185,1.7262494564056396,0.7076717615127563,0.6218805909156799,0.5551518201828003,0.5378292798995972,0.518341064453125,0.5073663592338562,0.46548566222190857,0.44870904088020325
5000,15001,17,9,252,15,0,1772.654541015625,74.48236846923828,46.157386779785156,29.889341354370117,21.228967666625977,18.177494049072266,13.347983360290527,11.279459953308105,10.744786262512207,8.811344146728516,7.7610344886779785,7.243313312530518,6.999807357788086,6.5905866622924805,6.144583225250244,5.849035739898682,5.423608303070068,1286.300048828125,42.38856506347656,23.051450729370117,14.144238471984863,11.021466255187988,7.623939037322998,7.355521202087402,6.70382022857666,5.889781951904297
5000,15001,17,9,252,15,1,1772.2130126953125,74.41456604003906,45.78346252441406,30.24693489074707,21.957626342773438,18.038034439086914,13.198019981384277,11.089261054992676,10.889020919799805,9.153365135192871,7.8725786209106445,7.56423282623291,6.766057968139648,6.507894515991211,6.3666205406188965,5.677438735961914,5.09487771987915,1286.2811279296875,41.803401947021484,23.34406280517578,13.919659614562988,11.177200317382812,7.844648361206055,7.490726947784424,7.163714408874512,5.570485591888428
10000,20001,17,9,254,20,0,3014.454345703125,82.11467742919922,38.836483001708984,19.096853256225586,12.829986572265625,9.404281616210938,7.660061359405518,6.490555763244629,6.481211185455322,5.24348258972168,4.8054680824279785,4.580141544342041,4.419008255004883,4.331748008728027,4.04067850112915,3.7656915187835693,3.3832039833068848,2190.334228515625,40.75800323486328,15.106890678405762,8.604997634887695,6.609734058380127,5.027532577514648,4.630362033843994,4.335257053375244,3.669221878051758
10000,20001,17,9,254,20,1,3014.6962890625,82.32109832763672,38.69349670410156,19.290143966674805,13.099591255187988,9.444130897521973,7.930169105529785,6.722107410430908,5.968388080596924,5.01357889175415,4.942235469818115,4.535594463348389,4.409801959991455,4.118414878845215,4.041015148162842,3.851226329803467,3.7608823776245117,2190.836669921875,40.627784729003906,15.250361442565918,8.740334510803223,6.5331854820251465,5.030227184295654,4.5820770263671875,4.283446311950684,4.072519302368164
15000,25001,17,9,255,25,0,3355.234130859375,79.62151336669922,31.8668212890625,13.488799095153809,7.943592071533203,5.272931098937988,3.6432676315307617,2.9554107189178467,2.541656017303467,2.089287281036377,1.813398838043213,1.5797079801559448,1.4085794687271118,1.281036138534546,1.2598326206207275,1.0943520069122314,1.028153419494629,2443.994140625,38.75636291503906,9.722264289855957,4.786702632904053,2.7105464935302734,1.9908400774002075,1.6258612871170044,1.2001159191131592,1.102349877357483
15000,25001,17,9,255,25,1,3358.065673828125,79.93414306640625,31.542041778564453,13.764998435974121,8.013115882873535,5.616371154785156,3.881995439529419,2.958130359649658,2.4893510341644287,2.0602753162384033,1.7484402656555176,1.4594459533691406,1.395268440246582,1.2171388864517212,1.1302012205123901,1.053326964378357,1.014465093612671,2446.229736328125,38.60594940185547,10.008323669433594,4.962711811065674,2.752460479736328,2.160182237625122,1.4371027946472168,1.2948414087295532,1.1041004657745361
20000,30001,17,9,254,30,0,3308.478271484375,67.39374542236328,33.7951774597168,12.411713600158691,7.688505172729492,5.074499130249023,4.0551323890686035,2.9701249599456787,2.5291311740875244,1.9314494132995605,1.90703547000885,1.5472896099090576,1.2599893808364868,1.0418766736984253,1.0157808065414429,0.8984156847000122,0.842954695224762,2404.01171875,34.28622817993164,10.510353088378906,4.680191516876221,2.8090438842773438,1.9885233640670776,1.4288644790649414,1.0593242645263672,0.895750880241394
20000,30001,17,9,254,30,1,3303.120361328125,68.02069091796875,34.56524658203125,12.975207328796387,7.793928623199463,5.18494987487793,3.932035446166992,2.7837328910827637,2.384355306625366,1.9090865850448608,1.7765605449676514,1.4927265644073486,1.1389240026474,1.057052493095398,0.933240532875061,0.889214813709259,0.8776727318763733,2400.288818359375,35.28704071044922,10.960395812988281,4.542344093322754,2.6494338512420654,1.8331555128097534,1.292883038520813,1.053583025932312,0.9358026385307312
25000,35001,17,9,253,35,0,3446.3642578125,81.31532287597656,30.593299865722656,12.179265975952148,6.442601203918457,4.318014621734619,2.986170768737793,2.3980414867401123,1.774418592453003,1.6459180116653442,1.3340704441070557,1.1808701753616333,1.00949227809906,0.9789667129516602,0.8997347950935364,0.8292964100837708,0.7721705436706543,2508.641845703125,35.184268951416016,10.136228561401367,4.009139060974121,2.331582546234131,1.4441710710525513,1.158974289894104,0.9639017581939697,0.817682683467865
25000,35001,17,9,253,35,1,3449.34912109375,81.14408111572266,30.718385696411133,12.217998504638672,6.527279376983643,4.52681827545166,3.0798871517181396,2.5843141078948975,1.8370198011398315,1.600544810295105,1.2435266971588135,1.154869794845581,1.0680054426193237,1.0092257261276245,0.9193925857543945,0.8617492318153381,0.8303996920585632,2510.638916015625,34.922542572021484,10.168213844299316,3.9865572452545166,2.4228036403656006,1.4763603210449219,1.1655066013336182,1.0084820985794067,0.9336199760437012
30000,40001,17,9,245,39,0,3447.03857421875,82.52722930908203,37.76406478881836,11.524620056152344,6.3517327308654785,4.76885986328125,2.9420347213745117,2.2070252895355225,1.7818199396133423,1.4483991861343384,1.1874977350234985,1.0991097688674927,1.0733108520507812,0.9551085829734802,0.8419803977012634,0.8069441318511963,0.7519049048423767,2510.12158203125,43.53203201293945,9.419448852539062,3.859544038772583,2.265411138534546,1.4579921960830688,1.10994553565979,0.9699269533157349,0.8046973943710327
30000,40001,17,9,245,39,1,3448.069091796875,83.38381958007812,37.896846771240234,12.057901382446289,6.694972991943359,4.793900489807129,2.9417245388031006,2.162529706954956,1.8662084341049194,1.4670250415802002,1.168336033821106,1.0933613777160645,1.0223480463027954,0.9375927448272705,0.9078375101089478,0.8469074964523315,0.7617287039756775,2510.932861328125,44.05313491821289,9.928022384643555,3.839566707611084,2.370544672012329,1.3876965045928955,1.069929599761963,0.9422983527183533,0.779851496219635
35000,45001,17,9,253,44,0,3586.58056640625,97.9253158569336,33.099544525146484,12.482537269592285,6.715057373046875,3.8332297801971436,2.8631489276885986,2.2068192958831787,1.519559621810913,1.2946616411209106,1.1887258291244507,0.8939471244812012,0.8400688171386719,0.7754877209663391,0.6774196028709412,0.6565992832183838,0.6262755393981934,2612.888916015625,44.16061019897461,10.293203353881836,3.6864280700683594,2.123161792755127,1.2375853061676025,0.9668050408363342,0.8033946752548218,0.673315703868866
