grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,10001,17,9,251,10,0,4.067519664764404,0.804172158241272,0.6459182500839233,0.5246504545211792,0.46968817710876465,0.45056506991386414,0.4147445261478424,0.39190465211868286,0.3710574209690094,0.3584984838962555,0.3408229649066925,0.3318105936050415,0.3210230767726898,0.3110777735710144,0.30033376812934875,0.280202180147171,0.2551291584968567,2.988506317138672,0.6047384738922119,0.48363277316093445,0.4293288588523865,0.3871329724788666,0.34943220019340515,0.3331446945667267,0.3144210875034332,0.2972073554992676
0,10001,17,9,251,10,1,2.19214129447937,1.0212349891662598,0.7628611922264099,0.6785455942153931,0.6255400776863098,0.6152502298355103,0.5719121098518372,0.5537070035934448,0.5249783396720886,0.5113832354545593,0.5050644874572754,0.4901069700717926,0.4823168218135834,0.4508779048919678,0.44850027561187744,0.41240182518959045,0.3954611122608185,1.7262494564056396,0.7076717615127563,0.6218805909156799,0.5551518201828003,0.5378292798995972,0.518341064453125,0.5073663592338562,0.46548566222190857,0.44870904088020325
5000,15001,17,9,252,15,0,1772.654541015625,74.48236846923828,46.157386779785156,29.889341354370117,21.228967666625977,18.177494049072266,13.347983360290527,11.279459953308105,10.744786262512207,8.811344146728516,7.7610344886779785,7.243313312530518,6.999807357788086,6.5905866622924805,6.144583225250244,5.849035739898682,5.423608303070068,1286.300048828125,42.38856506347656,23.051450729370117,14.144238471984863,11.021466255187988,7.623939037322998,7.355521202087402,6.70382022857666,5.889781951904297
5000,15001,17,9,252,15,1,1772.2130126953125,74.41456604003906,45.78346252441406,30.24693489074707,21.957626342773438,18.038034439086914,13.198019981384277,11.089261054992676,10.889020919799805,9.153365135192871,7.8725786209106445,7.56423282623291,6.766057968139648,6.507894515991211,6.3666205406188965,5.677438735961914,5.09487771987915,1286.2811279296875,41.803401947021484,23.34406280517578,13.919659614562988,11.177200317382812,7.844648361206055,7.490726947784424,7.163714408874512,5.570485591888428
10000,20001,17,9,254,20,0,3014.454345703125,82.11467742919922,38.836483001708984,19.096853256225586,12.829986572265625,9.404281616210938,7.660061359405518,6.490555763244629,6.481211185455322,5.24348258972168,4.8054680824279785,4.580141544342041,4.419008255004883,4.331748008728027,4.04067850112915,3.7656915187835693,3.3832039833068848,2190.334228515625,40.75800323486328,15.106890678405762,8.604997634887695,6.609734058380127,5.027532577514648,4.630362033843994,4.335257053375244,3.669221878051758
10000,20001,17,9,254,20,1,3014.6962890625,82.32109832763672,38.69349670410156,19.290143966674805,13.099591255187988,9.444130897521973,7.930169105529785,6.722107410430908,5.968388080596924,5.01357889175415,4.942235469818115,4.535594463348389,4.409801959991455,4.118414878845215,4.041015148162842,3.851226329803467,3.7608823776245117,2190.836669921875,40.627784729003906,15.250361442565918,8.740334510803223,6.5331854820251465,5.030227184295654,4.5820770263671875,4.283446311950684,4.072519302368164
15000,25001,17,9,255,25,0,3478.092041015625,84.5054702758789,31.31810188293457,21.14213752746582,12.399942398071289,9.119829177856445,7.07915735244751,6.339283466339111,5.290024757385254,4.558743953704834,3.430893898010254,3.008357048034668,2.8336095809936523,2.4209935665130615,2.198676109313965,1.8030426502227783,1.7432314157485962,2531.72265625,40.51670837402344,15.104957580566406,8.233236312866211,5.592344284057617,4.454998016357422,3.0172119140625,2.4732666015625,1.8673897981643677
15000,25001,17,9,255,25,1,3482.180419921875,84.57723236083984,31.59490394592285,20.09855842590332,12.398873329162598,8.847725868225098,7.168166637420654,5.924318313598633,4.7469305992126465,4.42651891708374,3.3278300762176514,3.0355446338653564,2.738433361053467,2.5877652168273926,2.30350399017334,2.046351671218872,1.7882359027862549,2534.71337890625,40.22275161743164,14.816911697387695,8.056525230407715,5.016621112823486,3.9616382122039795,2.8880741596221924,2.439864158630371,1.8748769760131836
20000,30001,17,9,254,30,0,3993.5908203125,94.91959381103516,44.50486755371094,17.941055297851562,10.533748626708984,7.625274658203125,5.749734878540039,4.377396583557129,3.655545949935913,3.2019333839416504,3.048316240310669,2.3395116329193115,2.206341505050659,2.0280773639678955,1.8373087644577026,1.5825154781341553,1.540605068206787,2906.364990234375,44.944602966308594,13.428685188293457,6.697732925415039,4.060917854309082,3.3884036540985107,2.372407913208008,1.886250615119934,1.7329601049423218
20000,30001,17,9,254,30,1,3998.928466796875,93.96053314208984,45.0674934387207,18.08979606628418,10.901288032531738,7.7309675216674805,5.910552501678467,4.419318199157715,3.928234815597534,3.4080395698547363,2.9897961616516113,2.5364956855773926,2.129666805267334,1.9323729276657104,1.7889922857284546,1.6985523700714111,1.5198179483413696,2910.155517578125,45.10142517089844,13.66622543334961,6.840083599090576,4.298880577087402,3.730158567428589,2.3875198364257812,1.8217313289642334,1.7110998630523682
25000,35001,17,9,253,35,0,4583.794921875,85.5224609375,33.77525329589844,16.64879608154297,10.013808250427246,6.719903469085693,5.35840368270874,3.7408199310302734,3.3856313228607178,2.718134880065918,2.411102056503296,2.3029868602752686,1.7989380359649658,1.504380226135254,1.4656593799591064,1.3175902366638184,1.1688703298568726,3339.047119140625,35.18839645385742,12.87391185760498,5.895021915435791,3.7303199768066406,2.424067974090576,1.989661693572998,1.5457040071487427,1.3878703117370605
25000,35001,17,9,253,35,1,4577.18017578125,85.41126251220703,34.09907150268555,16.774738311767578,9.64833927154541,6.517915725708008,5.419650554656982,3.747889518737793,3.520902395248413,2.6870694160461426,2.5847768783569336,2.2733514308929443,1.9398727416992188,1.6674782037734985,1.471096158027649,1.4039368629455566,1.233725666999817,3334.142578125,34.93297576904297,12.806875228881836,5.87076997756958,3.8188538551330566,2.633046865463257,2.2253341674804688,1.7070767879486084,1.5035347938537598
30000,40001,17,9,245,39,0,4878.53955078125,119.06678009033203,37.925636291503906,16.21466827392578,9.94890308380127,6.073456287384033,4.191303730010986,3.4783143997192383,2.857365846633911,2.593597173690796,2.2350008487701416,1.893019199371338,1.741243600845337,1.457445502281189,1.3888746500015259,1.359661340713501,1.1822208166122437,3559.83544921875,51.259830474853516,12.162773132324219,5.579233169555664,3.376365900039673,2.6099112033843994,2.033080816268921,1.5087882280349731,1.2524769306182861
30000,40001,17,9,245,39,1,4877.2177734375,119.89080810546875,38.307533264160156,16.23760414123535,10.075488090515137,5.964691638946533,4.565425395965576,3.570281744003296,2.83254337310791,2.4761974811553955,2.1483328342437744,1.8629299402236938,1.6649152040481567,1.592932939529419,1.3913122415542603,1.3123817443847656,1.2073601484298706,3559.0791015625,51.843143463134766,12.437896728515625,5.775941371917725,3.499415636062622,2.3077478408813477,1.7129027843475342,1.496939778327942,1.2893805503845215
35000,45001,17,9,253,44,0,5382.76904296875,130.88446044921875,44.46476364135742,15.49413013458252,9.702803611755371,5.844342231750488,4.20552396774292,3.8590097427368164,2.747645378112793,2.4663469791412354,2.0425076484680176,1.7532225847244263,1.5984227657318115,1.3014240264892578,1.1914161443710327,1.116841435432434,1.0243765115737915,3918.262939453125,54.61224365234375,13.256490707397461,5.197977066040039,3.581044912338257,2.376647472381592,1.872492790222168,1.386858344078064,1.1478009223937988
