episode,reward,steps
0,32422.264514,1000
1,32501.199602,1000
2,32770.512999,1000
3,32145.436269,1000
4,31668.192907,1000
5,33944.999846,1000
6,34722.611754,1000
7,32368.395151,1000
8,30801.975922,1000
9,31251.871544,1000
10,35842.508338,1000
11,60082.355466,1000
12,59926.661793,1000
13,89410.922017,1000
14,86874.220114,1000
15,96695.635194,1000
16,68890.665321,1000
17,81867.725536,1000
18,81514.088248,1000
19,75633.278184,1000
20,110398.612531,1000
21,81345.556691,1000
22,104239.978061,1000
23,107334.626268,1000
24,66545.772804,1000
25,129764.383796,1000
26,120082.241121,1000
27,108863.194825,1000
28,126031.644522,1000
29,128395.247163,1000
30,73441.801728,1000
31,75992.829708,1000
32,70997.947626,1000
33,62585.860877,1000
34,126952.54487,1000
35,125160.142334,1000
36,126312.278095,1000
37,127508.703921,1000
38,110032.443396,1000
39,127923.515523,1000
40,130203.035482,1000
41,125728.281478,1000
42,68115.348991,1000
43,125466.213381,1000
44,89739.407119,1000
45,125648.183211,1000
46,81615.465071,1000
47,125077.333337,1000
48,68426.297583,1000
49,69199.330208,1000
50,73080.271223,1000
51,77816.829952,1000
52,81165.93827,1000
53,62565.056501,1000
54,129057.460676,1000
55,128497.681557,1000
56,127564.974936,1000
57,127268.194181,1000
58,124511.067842,1000
59,123885.395129,1000
60,125850.087653,1000
61,126561.739722,1000
62,124370.503227,1000
63,128900.813848,1000
64,128586.986389,1000
65,132129.508734,1000
66,131659.679141,1000
67,133402.603578,1000
68,128294.16594,1000
69,131166.457192,1000
70,134381.576148,1000
71,134766.442749,1000
72,129862.233056,1000
73,129086.347826,1000
74,118312.620305,1000
75,128460.19145,1000
76,128415.731341,1000
77,131276.597758,1000
78,131350.709302,1000
79,126848.780217,1000
80,130547.881104,1000
81,132696.490566,1000
82,132717.093658,1000
83,132916.459968,1000
84,132809.088412,1000
85,135793.846537,1000
86,134387.132302,1000
87,132260.540408,1000
88,134138.195026,1000
89,133269.355411,1000
90,132394.208278,1000
91,134040.863898,1000
92,133400.534673,1000
93,135165.763297,1000
94,135145.013722,1000
95,130807.973715,1000
96,132681.8434,1000
97,132221.902626,1000
98,135031.066266,1000
99,134636.155728,1000
100,135857.076348,1000
101,133920.969879,1000
102,134136.549686,1000
103,132567.701588,1000
104,134542.904125,1000
105,133394.352045,1000
106,134570.564213,1000
107,131311.685056,1000
108,133897.523737,1000
109,134163.642804,1000
110,131522.925802,1000
111,131860.926784,1000
112,136029.102411,1000
113,136098.724483,1000
114,131161.889708,1000
115,135221.78731,1000
116,136028.988768,1000
117,136237.203777,1000
118,136717.92632,1000
119,134850.069589,1000
120,134485.651199,1000
121,135567.558972,1000
122,136805.549411,1000
123,135421.850562,1000
124,134469.298012,1000
125,135637.676128,1000
126,135445.007581,1000
127,133516.797447,1000
128,134584.611613,1000
129,135452.472773,1000
130,132979.171539,1000
131,133627.598149,1000
132,135045.77239,1000
133,136312.663902,1000
134,134838.953033,1000
135,135902.721741,1000
136,73432.843685,1000
137,135444.491954,1000
138,137791.235132,1000
139,136333.626089,1000
140,137057.581563,1000
141,136676.809791,1000
142,136480.79267,1000
143,136977.426624,1000
144,135879.854937,1000
145,136243.006625,1000
146,136019.90004,1000
147,136188.336814,1000
148,136739.887417,1000
149,136746.969137,1000
150,136839.0182,1000
151,137056.167227,1000
