episode,reward,steps
0,-269.429601,1000
1,-386.827614,1000
2,-309.411915,1000
3,-274.261265,1000
4,-240.20574,1000
5,-306.481572,1000
6,-202.689631,1000
7,-187.991089,1000
8,-336.052063,1000
9,-233.09901,1000
10,-524.154275,1000
11,-364.673822,1000
12,-239.266834,1000
13,-277.236549,1000
14,-140.476796,1000
15,131.305197,1000
16,237.329417,1000
17,259.881831,1000
18,586.895952,1000
19,633.943152,1000
20,772.741641,1000
21,739.437317,1000
22,460.69222,1000
23,917.597163,1000
24,708.852422,1000
25,704.606641,1000
26,756.327032,1000
27,940.170937,1000
28,865.543963,1000
29,1029.531538,1000
30,861.806319,1000
31,1019.264603,1000
32,592.644199,1000
33,862.549141,1000
34,824.944886,1000
35,854.291541,1000
36,820.326206,1000
37,814.697481,1000
38,909.204262,1000
39,166.018042,1000
40,1003.503872,1000
41,892.575724,1000
42,891.624962,1000
43,984.874005,1000
44,797.040567,1000
45,997.4555,1000
46,975.298846,1000
47,1000.589553,1000
48,862.169549,1000
49,923.544957,1000
50,913.409295,1000
51,943.510299,1000
52,1124.004126,1000
53,1141.142065,1000
54,1242.580631,1000
55,1251.154808,1000
56,943.96371,1000
57,1035.764629,1000
58,1286.975142,1000
59,1073.393804,1000
60,1009.223352,1000
61,1053.966368,1000
62,1184.114365,1000
63,1216.880795,1000
64,1379.691018,1000
65,1073.445659,1000
66,1081.810145,1000
67,1118.398615,1000
68,1592.587221,1000
69,990.573902,1000
70,1041.528585,1000
71,1427.379482,1000
72,1101.615652,1000
73,976.441811,1000
74,997.478393,1000
75,1590.204342,1000
76,1851.829014,1000
77,1408.681411,1000
78,974.723184,1000
79,1643.650023,1000
80,1093.33094,1000
81,1399.888789,1000
82,1081.623722,1000
83,1678.745194,1000
84,1043.885281,1000
85,1003.187379,1000
86,1191.79539,1000
87,1337.279092,1000
88,1266.789801,1000
89,1250.282287,1000
90,321.478468,1000
91,1914.363309,1000
92,995.920664,1000
93,1883.97875,1000
94,941.364093,1000
95,1731.956634,1000
96,1936.466412,1000
97,1666.048441,1000
98,1135.287005,1000
99,1156.602519,1000
100,1016.57732,1000
101,48.257084,1000
102,1121.569113,1000
103,1422.706463,1000
104,1367.241955,1000
105,2020.527089,1000
106,1759.934887,1000
107,2013.697368,1000
108,1097.056394,1000
109,1268.104934,1000
110,1025.035566,1000
111,1108.692426,1000
112,1424.667704,1000
113,1792.747258,1000
114,2201.758701,1000
115,1701.722112,1000
116,2126.379316,1000
117,555.962959,1000
118,1550.145327,1000
119,1397.463317,1000
120,2188.44595,1000
121,1387.980324,1000
122,2161.04763,1000
123,-350.644885,1000
124,2176.798295,1000
125,1041.858922,1000
126,1557.265561,1000
127,2461.824795,1000
128,2458.568104,1000
129,2252.335561,1000
130,886.150834,1000
131,2380.376894,1000
132,2028.073115,1000
133,2449.129564,1000
134,1655.324176,1000
135,2593.589954,1000
136,-216.644041,1000
137,1082.114087,1000
138,2268.615995,1000
139,2046.647652,1000
140,2766.775219,1000
141,1021.468414,1000
142,-182.114564,1000
143,-336.721612,1000
144,1022.684357,1000
145,1182.19943,1000
146,1593.279109,1000
147,1108.580421,1000
148,2450.803341,1000
149,979.41286,1000
150,2291.814183,1000
151,2725.843946,1000
152,1984.294143,1000
153,1910.822778,1000
154,1647.46741,1000
155,2342.744972,1000
156,2654.992017,1000
157,2151.87088,1000
158,958.122664,1000
159,2871.988332,1000
160,3354.394194,1000
161,3085.83975,1000
162,1698.178462,1000
163,2695.458138,1000
164,2669.205894,1000
165,3138.267802,1000
166,3031.543336,1000
167,2519.8067,1000
168,2871.330911,1000
169,1928.091101,1000
170,3266.681522,1000
171,2779.026809,1000
172,1564.0288,1000
173,3159.823188,1000
174,3251.123981,1000
175,3470.179264,1000
176,3021.79784,1000
177,2959.238741,1000
178,1385.459124,1000
179,3346.898201,1000
180,3384.840992,1000
181,1299.721536,1000
182,2082.955769,1000
183,1890.020352,1000
184,2811.222502,1000
185,1404.305349,1000
186,1958.354962,1000
187,1205.066634,1000
188,3559.639865,1000
189,3266.215525,1000
190,3042.802727,1000
191,3566.719112,1000
