grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,10001,17,9,225,51,0,2.190580129623413,1.4737882614135742,1.3892580270767212,1.3645424842834473,1.2256006002426147,1.171884298324585,1.1227971315383911,1.0299936532974243,1.0183497667312622,0.9801750183105469,0.9275930523872375,0.8705145716667175,0.8358864784240723,0.7922069430351257,0.7684937715530396,0.7524619698524475,0.7156397700309753,1.7606619596481323,1.4061442613601685,1.2755805253982544,1.1267039775848389,1.0593407154083252,0.9681872725486755,0.9004004001617432,0.7895902395248413,0.7749080061912537
0,10001,17,9,225,51,1,2.605464220046997,2.4239046573638916,2.2852115631103516,1.9947905540466309,1.87571120262146,1.725063681602478,1.6813056468963623,1.5348312854766846,1.4188176393508911,1.2667897939682007,1.0856717824935913,1.0392918586730957,0.98391193151474,0.970978856086731,0.8971346616744995,0.800403356552124,0.7292962074279785,2.350646495819092,2.2689096927642822,1.9586690664291382,1.6985478401184082,1.5074177980422974,1.1533088684082031,1.0498522520065308,0.9820943474769592,0.8873561024665833
5000,15001,17,9,230,51,0,397.8249206542969,97.89618682861328,62.415592193603516,47.70597457885742,34.076622009277344,26.506380081176758,21.821439743041992,17.955032348632812,16.553625106811523,15.404861450195312,13.241353988647461,12.752065658569336,12.519720077514648,11.626276016235352,11.075965881347656,9.835345268249512,9.363923072814941,289.1218566894531,57.74190139770508,34.49394226074219,22.236299514770508,16.96950340270996,14.460816383361816,12.852434158325195,12.639713287353516,10.064724922180176
5000,15001,17,9,230,51,1,401.9516296386719,99.2744140625,63.80447006225586,48.765235900878906,34.3172721862793,26.414594650268555,23.296215057373047,18.130226135253906,16.50037956237793,16.1651554107666,13.400362968444824,12.545872688293457,12.454187393188477,11.552268028259277,10.980759620666504,10.66006088256836,9.314486503601074,291.7606201171875,58.39907455444336,34.11735153198242,23.210689544677734,17.15827751159668,14.294065475463867,13.265924453735352,12.150968551635742,10.998926162719727
10000,20001,17,9,239,59,0,661.1109619140625,118.7246322631836,78.13562774658203,52.77318572998047,41.601165771484375,31.919315338134766,28.824756622314453,23.93454360961914,21.297435760498047,19.88672637939453,18.08234977722168,16.645776748657227,16.100614547729492,15.269975662231445,14.619016647338867,14.050703048706055,12.719480514526367,486.658935546875,76.78577423095703,42.96025085449219,29.608755111694336,23.357261657714844,19.069353103637695,15.609705924987793,15.029112815856934,14.123781204223633
10000,20001,17,9,239,59,1,673.6824340820312,121.37174224853516,79.24993133544922,52.957279205322266,42.87076950073242,34.01875686645508,28.371980667114258,24.625932693481445,22.557052612304688,18.289087295532227,17.735088348388672,16.869985580444336,15.800869941711426,15.05078411102295,14.300773620605469,13.839652061462402,13.709450721740723,495.4107971191406,77.29901123046875,43.642242431640625,30.954313278198242,24.336544036865234,18.484224319458008,16.083370208740234,15.25966739654541,14.832575798034668
15000,25001,17,9,231,64,0,673.9668579101562,109.97027587890625,69.29388427734375,49.97713851928711,40.20322799682617,34.83613586425781,29.621259689331055,27.1741886138916,22.95471954345703,19.64354133605957,18.391494750976562,17.8016414642334,15.807969093322754,15.489409446716309,14.921195983886719,14.378884315490723,12.360084533691406,501.0682067871094,66.33726501464844,42.11862564086914,32.80400466918945,27.28580665588379,18.921289443969727,16.878175735473633,15.89332389831543,15.045065879821777
15000,25001,17,9,231,64,1,673.6142578125,110.54399108886719,69.14332580566406,48.96086502075195,39.09135055541992,32.85100173950195,28.714807510375977,27.473426818847656,23.17896842956543,18.563291549682617,17.764190673828125,17.319643020629883,15.594623565673828,15.211881637573242,14.009758949279785,13.228962898254395,12.291098594665527,500.4233703613281,66.82288360595703,40.189937591552734,31.76910972595215,27.890026092529297,19.041587829589844,17.33494758605957,14.979948043823242,13.190778732299805
20000,30001,17,9,241,66,0,777.44287109375,125.26319885253906,72.7143325805664,50.99631118774414,38.41124725341797,31.493436813354492,25.427555084228516,23.305185317993164,20.768020629882812,19.938339233398438,18.61980628967285,17.544477462768555,17.112018585205078,15.334733963012695,14.29866886138916,13.397058486938477,12.847092628479004,563.8950805664062,71.83944702148438,42.57979965209961,26.252513885498047,21.117937088012695,19.416406631469727,17.355907440185547,15.139471054077148,13.890496253967285
20000,30001,17,9,241,66,1,778.302978515625,125.53264617919922,70.88691711425781,51.58970642089844,38.45280838012695,32.283077239990234,26.483665466308594,24.566707611083984,22.012786865234375,19.50346565246582,19.14789581298828,17.773509979248047,16.823110580444336,15.956686019897461,15.271988868713379,14.034228324890137,12.845002174377441,565.2213134765625,71.01274108886719,42.959815979003906,27.041234970092773,21.90818977355957,19.265884399414062,18.56070899963379,16.109691619873047,14.110182762145996
25000,35001,17,9,238,67,0,823.7656860351562,114.53530883789062,75.1782455444336,49.050865173339844,36.728702545166016,33.47942352294922,26.775890350341797,23.95634651184082,22.111469268798828,20.265153884887695,19.354795455932617,18.261552810668945,17.355398178100586,16.04067611694336,15.232857704162598,14.596473693847656,14.058796882629395,600.3584594726562,72.44100952148438,39.58403778076172,27.500396728515625,22.26800537109375,20.146102905273438,18.11697006225586,16.55195426940918,14.802271842956543
25000,35001,17,9,238,67,1,827.8522338867188,113.87982940673828,75.01217651367188,48.89589309692383,36.77008056640625,33.254371643066406,28.080039978027344,24.935245513916016,21.590139389038086,20.514083862304688,19.38947868347168,18.329288482666016,17.264171600341797,16.135656356811523,15.355265617370605,13.976118087768555,12.913467407226562,602.60693359375,71.667724609375,39.325538635253906,27.803691864013672,21.916824340820312,20.12616539001465,18.016422271728516,16.881553649902344,14.51462173461914
30000,40001,17,9,237,74,0,849.16552734375,102.60242462158203,61.831809997558594,42.09501266479492,35.12165451049805,27.807798385620117,26.448108673095703,21.545059204101562,19.826000213623047,19.239931106567383,17.991371154785156,16.308744430541992,15.644067764282227,13.692740440368652,12.65644645690918,11.722431182861328,11.300000190734863,619.547119140625,61.22452926635742,34.62906265258789,24.986501693725586,20.22909164428711,18.88201141357422,15.49658203125,13.55462646484375,12.03278923034668
30000,40001,17,9,237,74,1,846.3114013671875,102.21286010742188,60.85888671875,41.49630355834961,35.28269958496094,29.34821319580078,26.36316680908203,20.280670166015625,19.71536636352539,18.275602340698242,16.303815841674805,15.133010864257812,14.580643653869629,14.019163131713867,13.45166015625,12.413567543029785,10.53122615814209,617.7239379882812,60.899051666259766,35.75090789794922,24.82273292541504,20.798664093017578,17.2640380859375,14.530586242675781,13.668980598449707,11.01619815826416
35000,45001,17,9,234,74,0,930.1485595703125,118.34025573730469,79.62352752685547,48.66085433959961,38.75752258300781,30.617713928222656,25.948001861572266,22.10502815246582,21.668367385864258,19.14842987060547,17.23204803466797,16.86079978942871,14.770000457763672,14.098133087158203,13.794882774353027,12.62437915802002,11.925509452819824,679.4114379882812,78.90684509277344,42.12487030029297,26.898174285888672,22.531089782714844,18.499755859375,16.824308395385742,14.807291984558105,13.6432466506958
35000,45001,17,9,234,74,1,937.847412109375,117.86361694335938,80.58749389648438,48.35386657714844,40.589271545410156,30.73023223876953,27.333192825317383,22.329965591430664,21.428768157958984,18.98770523071289,17.842559814453125,16.744205474853516,15.83138656616211,14.39557933807373,13.744154930114746,13.149333953857422,12.469596862792969,685.132080078125,77.76715850830078,40.88838195800781,28.15155029296875,23.0624942779541,18.75272560119629,17.573009490966797,15.408267974853516,13.60401725769043
40000,50001,17,9,238,84,0,1046.927490234375,110.92101287841797,79.7637939453125,51.992679595947266,43.95432662963867,35.4481201171875,29.67535400390625,23.819965362548828,21.699413299560547,21.010303497314453,18.81289291381836,17.720911026000977,17.24473762512207,16.223220825195312,16.001230239868164,15.480499267578125,13.373865127563477,757.212646484375,76.5838851928711,43.82512664794922,31.964702606201172,25.35576057434082,19.70551109313965,18.108495712280273,16.82980728149414,14.942374229431152
40000,50001,17,9,238,84,1,1038.4630126953125,110.6412124633789,78.93667602539062,53.05314636230469,42.47770690917969,35.911827087402344,29.490318298339844,26.240631103515625,22.305118560791016,20.284494400024414,19.28798484802246,18.1533203125,17.725955963134766,16.040876388549805,15.627477645874023,15.06515884399414,14.306318283081055,750.4832153320312,77.03800964355469,42.7094612121582,33.24749755859375,24.88779640197754,20.091489791870117,18.71660804748535,17.21355628967285,15.14553165435791
45000,55001,17,9,235,84,0,1172.517822265625,120.00888061523438,78.96725463867188,59.667640686035156,38.57667922973633,35.6113166809082,28.037721633911133,25.66754150390625,20.196514129638672,19.893522262573242,19.596952438354492,17.25957489013672,16.398805618286133,15.494634628295898,14.585909843444824,13.11076831817627,12.176616668701172,858.6918334960938,76.85225677490234,41.17584228515625,26.62576675415039,24.692035675048828,19.562231063842773,16.652170181274414,15.80778694152832,14.484636306762695
45000,55001,17,9,235,84,1,1175.007080078125,120.99198150634766,80.5286865234375,61.1781005859375,37.81748962402344,34.66843032836914,27.368558883666992,24.690404891967773,20.947772979736328,18.551671981811523,18.225345611572266,16.52035140991211,15.395651817321777,14.426966667175293,13.816611289978027,13.676725387573242,11.331990242004395,860.5497436523438,77.84762573242188,39.05698776245117,26.91754913330078,25.745868682861328,19.531484603881836,17.90859603881836,15.933534622192383,13.000120162963867
50000,60001,17,9,239,94,0,1239.375244140625,123.7073974609375,75.39458465576172,47.88050079345703,39.676002502441406,32.27706527709961,26.160839080810547,24.76555061340332,22.811767578125,19.83502197265625,18.767871856689453,17.411630630493164,17.181720733642578,15.673552513122559,15.364200592041016,14.362860679626465,13.969724655151367,903.547607421875,71.38264465332031,39.85342788696289,29.232473373413086,23.229265213012695,18.92133140563965,18.902835845947266,17.045034408569336,15.288728713989258
50000,60001,17,9,239,94,1,1233.21484375,126.02278137207031,77.19727325439453,46.785560607910156,38.939361572265625,32.61729431152344,27.07256317138672,25.044246673583984,23.323190689086914,20.77886390686035,19.186723709106445,18.3677921295166,17.32267189025879,16.425031661987305,15.439929008483887,14.983864784240723,14.685733795166016,899.970703125,73.21372985839844,39.13361740112305,30.029220581054688,23.25052261352539,19.702646255493164,17.91490936279297,17.324899673461914,15.73497200012207
55000,65001,17,9,235,88,0,1319.1175537109375,105.25920104980469,70.42308044433594,48.0472526550293,39.40562438964844,29.82370948791504,25.64801025390625,23.05674171447754,21.807247161865234,19.282955169677734,17.464902877807617,17.06787109375,16.41034507751465,16.096948623657227,15.0324068069458,14.2096586227417,13.599465370178223,953.8241577148438,67.55866241455078,40.635379791259766,26.973037719726562,21.548175811767578,19.54158592224121,17.900548934936523,16.569910049438477,14.819984436035156
55000,65001,17,9,235,88,1,1313.817138671875,105.42282104492188,70.20281219482422,47.255287170410156,37.731117248535156,30.612056732177734,27.58131217956543,24.6301212310791,21.957569122314453,20.119585037231445,19.211393356323242,17.560579299926758,17.088417053222656,15.541415214538574,14.358512878417969,13.77464771270752,12.395904541015625,950.5199584960938,67.7447280883789,39.974273681640625,27.749969482421875,22.957782745361328,21.400020599365234,18.06981086730957,17.140117645263672,14.365180969238281
60000,70001,17,9,244,106,0,1429.0159912109375,119.13453674316406,72.02294158935547,50.96639633178711,39.280792236328125,31.531763076782227,29.075450897216797,25.603303909301758,23.170520782470703,20.332233428955078,18.773897171020508,17.717098236083984,16.810955047607422,15.918320655822754,15.48559284210205,14.410246849060059,13.960880279541016,1036.0859375,73.62728118896484,43.21965408325195,29.348127365112305,24.14240837097168,20.41275978088379,17.37162208557129,16.885160446166992,15.257076263427734
60000,70001,17,9,244,106,1,1431.2125244140625,120.79357147216797,73.3323745727539,52.62578582763672,39.35220718383789,31.503673553466797,30.53687858581543,26.052349090576172,21.844768524169922,20.995834350585938,18.456798553466797,17.274381637573242,16.24781608581543,15.974589347839355,14.216421127319336,13.980762481689453,11.699862480163574,1037.3961181640625,75.23922729492188,43.34884262084961,29.000268936157227,22.936323165893555,18.437196731567383,17.26724624633789,14.263860702514648,13.626396179199219
65000,75001,17,9,239,98,0,1479.170654296875,120.38995361328125,72.09368896484375,46.675785064697266,42.8325309753418,33.598533630371094,27.249345779418945,24.30645179748535,23.31049919128418,20.079065322875977,19.004377365112305,17.09648323059082,15.757052421569824,15.49857234954834,14.635115623474121,13.917397499084473,13.567967414855957,1077.166748046875,78.75403594970703,43.91714096069336,29.408662796020508,23.53536605834961,19.03304672241211,16.78719711303711,15.630468368530273,14.794787406921387
65000,75001,17,9,239,98,1,1474.699462890625,121.73465728759766,74.5252914428711,44.91923904418945,41.08376693725586,34.73939895629883,27.98460578918457,24.0174503326416,22.815876007080078,19.209991455078125,17.67795181274414,17.501373291015625,16.18442153930664,15.347987174987793,14.417363166809082,13.513157844543457,11.538070678710938,1073.5701904296875,78.54608154296875,42.86676025390625,29.797889709472656,24.56960105895996,17.697933197021484,16.83967399597168,15.231246948242188,12.649754524230957
70000,80001,17,9,244,99,0,1625.8282470703125,118.86760711669922,72.82926177978516,48.07329177856445,37.86361312866211,34.3212776184082,27.51905059814453,24.45608901977539,22.368633270263672,20.7641658782959,19.288244247436523,17.700439453125,16.716421127319336,15.6414213180542,14.247342109680176,14.095519065856934,12.419349670410156,1183.022705078125,79.5176773071289,45.806758880615234,32.589351654052734,22.537534713745117,21.50178337097168,16.770374298095703,16.678077697753906,15.619056701660156
70000,80001,17,9,244,99,1,1626.859375,121.80892181396484,72.88534545898438,47.12203598022461,37.56488037109375,35.198646545410156,27.635046005249023,25.433563232421875,22.526517868041992,20.436206817626953,17.860815048217773,17.648942947387695,16.364824295043945,15.51176643371582,14.125024795532227,13.77394962310791,13.573990821838379,1183.657958984375,80.17788696289062,45.8219108581543,33.067073822021484,23.113222122192383,21.16970443725586,17.822656631469727,15.849222183227539,15.257960319519043
75000,85001,17,9,238,102,0,1722.022705078125,111.04634857177734,64.58474731445312,45.91658020019531,38.33788299560547,27.58946990966797,24.66948127746582,23.873409271240234,21.501684188842773,19.39491844177246,18.300901412963867,16.86703872680664,16.296855926513672,14.283982276916504,13.635522842407227,12.731081008911133,11.854249000549316,1259.0775146484375,61.203060150146484,40.603424072265625,24.24317169189453,22.448566436767578,17.469654083251953,15.938888549804688,14.686790466308594,13.639520645141602
75000,85001,17,9,238,102,1,1715.1614990234375,109.1788330078125,63.6865234375,46.49456024169922,39.125186920166016,27.467283248901367,25.469816207885742,23.82175636291504,21.071836471557617,20.319120407104492,18.05097007751465,17.164548873901367,15.97847843170166,15.4120454788208,14.363022804260254,12.59057903289795,11.769192695617676,1253.721923828125,60.2924690246582,40.490779876708984,24.250091552734375,20.61316680908203,17.068641662597656,16.623125076293945,15.599308013916016,14.00674057006836
