grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07
0,10001,17,7,255,10,0,15.800753593444824,5.159234523773193,4.756093978881836,4.72438907623291,4.68962287902832,4.564792156219482,4.472314834594727,4.071253299713135,3.9330997467041016,3.689542770385742,3.5145909786224365,3.411080837249756,3.314270496368408,3.1893975734710693,3.0022130012512207,2.7448043823242188,2.6880381107330322,10.370857238769531,4.693970203399658,4.428626537322998,4.068256855010986,3.864208698272705,3.495375156402588,3.198836088180542
0,10001,17,7,255,10,1,22.704626083374023,3.5972273349761963,3.451540470123291,3.2217514514923096,3.1700000762939453,3.0964303016662598,3.0319976806640625,2.950631856918335,2.838313102722168,2.7823359966278076,2.719181776046753,2.659029245376587,2.6147170066833496,2.5577917098999023,2.363797903060913,2.2149531841278076,2.0556368827819824,14.710651397705078,3.254861354827881,3.203766107559204,2.8856077194213867,2.702850818634033,2.593197822570801,2.5305898189544678
5000,15001,17,7,252,15,0,2195.212646484375,70.1163101196289,43.38137435913086,34.662574768066406,28.384769439697266,25.62213134765625,22.812467575073242,18.667356491088867,17.32585334777832,15.584049224853516,14.197809219360352,12.929407119750977,12.648087501525879,11.585728645324707,11.146915435791016,10.362883567810059,9.303993225097656,1413.26708984375,34.964141845703125,26.160654067993164,18.322526931762695,14.24207878112793,12.267075538635254,10.164505958557129
5000,15001,17,7,252,15,1,2191.878662109375,69.04810333251953,41.45482635498047,34.557769775390625,27.834136962890625,25.80316734313965,23.826257705688477,18.973329544067383,17.7189998626709,15.47358226776123,14.992039680480957,14.2699613571167,12.89742374420166,11.822476387023926,11.432962417602539,10.996959686279297,10.004037857055664,1411.306884765625,33.99211883544922,26.020793914794922,18.84644889831543,14.684224128723145,12.289432525634766,11.129617691040039
10000,20001,17,7,252,20,0,2083.084228515625,84.04907989501953,52.59518051147461,36.36241912841797,29.69329833984375,22.0860652923584,20.981657028198242,17.52389144897461,16.7790584564209,16.28388786315918,14.181554794311523,12.99698543548584,12.73618221282959,11.158761978149414,10.212540626525879,9.894529342651367,9.36533260345459,1338.8575439453125,42.23512649536133,23.922027587890625,16.508974075317383,13.944623947143555,11.043286323547363,9.844168663024902
10000,20001,17,7,252,20,1,2076.69482421875,81.84797668457031,51.914085388183594,36.28974533081055,28.763879776000977,21.474149703979492,20.69375991821289,17.777725219726562,15.842710494995117,15.690653800964355,14.078133583068848,12.990462303161621,10.970560073852539,10.773180961608887,10.625566482543945,9.869274139404297,9.272496223449707,1334.52685546875,40.66673278808594,22.855588912963867,17.190359115600586,13.334702491760254,11.081184387207031,10.52039909362793
15000,25001,17,7,255,25,0,1509.099365234375,54.351898193359375,30.227420806884766,22.690818786621094,18.366491317749023,15.620712280273438,13.035545349121094,11.462550163269043,9.660367965698242,8.538204193115234,7.1508331298828125,6.047163963317871,4.633188724517822,3.674720525741577,2.8677244186401367,2.353788137435913,2.1228082180023193,966.9397583007812,23.67484474182129,14.215303421020508,10.14551830291748,6.8609185218811035,4.261261463165283,2.765742063522339
15000,25001,17,7,255,25,1,1508.26953125,54.98734664916992,30.02018928527832,21.54125213623047,18.656938552856445,14.968461036682129,12.867149353027344,10.896552085876465,9.735893249511719,8.644928932189941,6.830873012542725,6.228145122528076,4.994539737701416,3.430614948272705,2.822127103805542,2.408663034439087,2.089040994644165,966.5342407226562,23.557701110839844,14.436121940612793,9.866898536682129,7.323732376098633,4.348811626434326,2.713266372680664
20000,30001,17,7,249,30,0,1018.3424682617188,60.35124206542969,29.56992530822754,24.0096378326416,18.559865951538086,14.838797569274902,13.604423522949219,11.943307876586914,9.100702285766602,7.714298248291016,6.234120845794678,4.931386947631836,3.9450430870056152,2.9614574909210205,2.2149791717529297,1.9918487071990967,1.6809226274490356,651.8396606445312,28.914735794067383,15.283880233764648,11.223372459411621,7.277151584625244,4.009621620178223,2.0872669219970703
20000,30001,17,7,249,30,1,1019.0028076171875,60.329776763916016,29.119342803955078,23.75348472595215,18.121294021606445,15.207496643066406,13.979944229125977,11.493118286132812,8.898354530334473,7.737063884735107,6.5639801025390625,5.141407489776611,4.686560153961182,3.3354978561401367,2.4514994621276855,2.045255422592163,1.6324023008346558,652.6326293945312,29.03512191772461,15.723784446716309,10.783448219299316,6.876021862030029,4.206932544708252,2.62385892868042
25000,35001,17,7,251,35,0,721.4674072265625,63.765933990478516,34.22194290161133,24.560028076171875,17.93898582458496,14.89725112915039,14.04707145690918,11.279800415039062,9.036131858825684,7.6554460525512695,5.900980472564697,4.435478687286377,3.771833896636963,2.878695487976074,2.4279701709747314,2.1481518745422363,1.8145917654037476,463.07977294921875,26.334430694580078,15.952144622802734,10.191781044006348,7.101803302764893,3.9075770378112793,2.483121156692505
25000,35001,17,7,251,35,1,723.8857421875,62.89495849609375,34.91032028198242,24.73769760131836,17.53024673461914,14.625334739685059,13.702210426330566,10.89401912689209,9.187868118286133,7.640194892883301,6.127726078033447,4.943483829498291,4.0159502029418945,2.9739785194396973,2.3880817890167236,1.856091856956482,1.6431845426559448,464.609130859375,26.058290481567383,15.073890686035156,10.57915210723877,7.286215305328369,4.215056419372559,2.4424562454223633
30000,40001,17,7,252,40,0,578.31494140625,60.03645706176758,32.85747146606445,24.535295486450195,18.861528396606445,16.40807342529297,13.512107849121094,11.488512992858887,8.218830108642578,7.462183952331543,5.837594985961914,4.556827068328857,3.411743402481079,2.4932916164398193,2.15496563911438,1.8695510625839233,1.616532564163208,372.2591857910156,27.57008171081543,15.851956367492676,10.183528900146484,6.163080215454102,3.3389947414398193,2.03166127204895
