episode,reward,steps
0,-1465.149441,200
1,-1636.355622,200
2,-1645.432875,200
3,-1575.577018,200
4,-1484.471363,200
5,-1508.20645,200
6,-1521.364493,200
7,-1443.995496,200
8,-1500.707516,200
9,-1238.676526,200
10,-1332.018177,200
11,-1516.339027,200
12,-1247.095083,200
13,-1426.097955,200
14,-1150.583736,200
15,-1127.930575,200
16,-1093.516516,200
17,-1040.31114,200
18,-1132.07776,200
19,-913.547226,200
20,-1419.931857,200
21,-653.80546,200
22,-791.378709,200
23,-417.521038,200
24,-131.930369,200
25,-392.806121,200
26,-295.505982,200
27,-266.088795,200
28,-395.730041,200
29,-126.641254,200
30,-139.68036,200
31,-2.461612,200
32,-364.812287,200
33,-118.644144,200
34,-135.999412,200
35,-237.134018,200
36,-916.5486,200
37,-1230.211399,200
38,-314.727243,200
39,-123.392527,200
40,-130.709328,200
41,-126.146702,200
42,-299.37987,200
43,-244.565294,200
44,-130.981043,200
45,-120.238419,200
46,-1.950139,200
47,-127.120489,200
48,-240.039391,200
49,-116.042152,200
50,-231.18764,200
51,-115.908112,200
52,-240.188267,200
53,-127.774907,200
54,-227.25479,200
55,-130.467198,200
56,-124.104349,200
57,-130.05556,200
58,-115.846542,200
59,-125.079513,200
60,-1.829166,200
61,-113.865226,200
62,-122.814598,200
63,-236.410715,200
64,-116.013859,200
65,-118.285248,200
66,-125.902402,200
67,-249.317121,200
68,-123.806938,200
69,-251.496665,200
70,-367.260758,200
71,-129.039234,200
72,-126.206483,200
73,-248.23343,200
74,-128.371404,200
75,-127.51083,200
76,-126.185168,200
77,-129.186628,200
78,-126.388046,200
79,-322.681978,200
80,-124.097111,200
81,-352.376652,200
82,-1.629556,200
83,-248.840836,200
84,-372.45444,200
85,-123.365184,200
86,-249.196977,200
87,-115.050185,200
88,-1.261329,200
89,-117.035647,200
90,-232.409138,200
91,-118.223193,200
92,-244.84254,200
93,-0.863743,200
94,-115.580384,200
95,-1.768729,200
96,-118.041815,200
97,-0.437563,200
98,-235.614161,200
99,-118.889739,200
